变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
3531707,3431,7,7,{gold=2550000;53431=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
3531708,3431,7,8,{gold=2750000;53431=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
3531801,3431,8,1,{gold=1800000;53431=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
3531802,3431,8,2,{gold=2100000;53431=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
3531803,3431,8,3,{gold=2430000;53431=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
3531804,3431,8,4,{gold=2750000;53431=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
3531805,3431,8,5,{gold=3150000;53431=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
3531806,3431,8,6,{gold=3450000;53431=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
3531807,3431,8,7,{gold=3830000;53431=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
3531808,3431,8,8,{gold=4130000;53431=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
3571101,3471,1,1,{gold=100000;53471=3;59001=3},50,1,0,1,731,7,145,8,145,9,102,10,102,,,,,
3571102,3471,1,2,{gold=120000;53471=3;59001=3},50,1,0,1,738,7,146,8,146,9,103,10,103,,,,,
3571103,3471,1,3,{gold=140000;53471=4;59001=4},50,1,0,1,746,7,148,8,148,9,104,10,104,,,,,
3571104,3471,1,4,{gold=160000;53471=4;59001=4},50,1,0,1,753,7,149,8,149,9,105,10,105,,,,,
3571105,3471,1,5,{gold=180000;53471=5;59001=5},50,1,0,1,760,7,151,8,151,9,106,10,106,,,,,
3571106,3471,1,6,{gold=200000;53471=5;59001=5},50,1,0,1,768,7,152,8,152,9,107,10,107,,,,,
3571107,3471,1,7,{gold=220000;53471=6;59001=6},50,1,0,1,775,7,154,8,154,9,108,10,108,,,,,
3571108,3471,1,8,{gold=240000;53471=6;59001=6;501=1},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{24=300;25=300},,,
3571201,3471,2,1,{gold=150000;53471=5;59001=5},60,1,0,1,804,7,160,8,160,9,112,10,112,,,,,
3571202,3471,2,2,{gold=180000;53471=5;59001=5},60,1,0,1,812,7,161,8,161,9,113,10,113,,,,,
3571203,3471,2,3,{gold=210000;53471=6;59001=6},60,1,0,1,820,7,163,8,163,9,114,10,114,,,,,
3571204,3471,2,4,{gold=240000;53471=6;59001=6},60,1,0,1,828,7,164,8,164,9,116,10,116,,,,,
3571205,3471,2,5,{gold=270000;53471=7;59001=7},60,1,0,1,836,7,166,8,166,9,117,10,117,,,,,
3571206,3471,2,6,{gold=300000;53471=7;59001=7},60,1,0,1,844,7,167,8,167,9,118,10,118,,,,,
3571207,3471,2,7,{gold=330000;53471=8;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,,,,,
3571208,3471,2,8,{gold=360000;53471=8;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
3571301,3471,3,1,{gold=230000;53471=6;59001=6},70,1,0,1,877,7,174,8,174,9,122,10,122,,,,,
3571302,3471,3,2,{gold=270000;53471=6;59001=6},70,1,0,1,886,7,176,8,176,9,124,10,124,,,,,
3571303,3471,3,3,{gold=320000;53471=7;59001=7},70,1,0,1,895,7,177,8,177,9,125,10,125,,,,,
3571304,3471,3,4,{gold=360000;53471=7;59001=7},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{24=500;25=500},,,
3571305,3471,3,5,{gold=410000;53471=8;59001=8},70,1,0,1,912,7,181,8,181,9,127,10,127,,,,,
3571306,3471,3,6,{gold=450000;53471=8;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,,,,,
3571307,3471,3,7,{gold=500000;53471=9;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,,,,,
3571308,3471,3,8,{gold=540000;53471=9;59001=9;501=1;222=1},70,1,0,1,939,7,186,8,186,9,131,10,131,,,79002,,{advance=14;goodFeel=150;star=9;zawakeStage=208}
3571401,3471,4,1,{gold=350000;53471=8;59001=8},80,1,0,1,950,7,189,8,189,9,133,10,133,,,,,
3571402,3471,4,2,{gold=410000;53471=8;59001=8},80,1,0,1,960,7,190,8,190,9,134,10,134,,,,,
3571403,3471,4,3,{gold=480000;53471=9;59001=9},80,1,0,1,969,7,192,8,192,9,135,10,135,,,,,
3571404,3471,4,4,{gold=540000;53471=9;59001=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},,,
3571405,3471,4,5,{gold=620000;53471=10;59001=10},80,1,0,1,988,7,196,8,196,9,138,10,138,,,,,
3571406,3471,4,6,{gold=680000;53471=10;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,,,,,
3571407,3471,4,7,{gold=750000;53471=11;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,,,,,
3571408,3471,4,8,{gold=810000;53471=11;59001=11;501=1;232=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,,,79004,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308}
3571501,3471,5,1,{gold=530000;53471=9;59001=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,,,,,
3571502,3471,5,2,{gold=620000;53471=9;59001=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
3571503,3471,5,3,{gold=720000;53471=10;59001=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
3571504,3471,5,4,{gold=810000;53471=10;59001=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},,,
3571505,3471,5,5,{gold=930000;53471=11;59001=11;502=1;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,,,,,
3571506,3471,5,6,{gold=1020000;53471=11;59001=11;502=1;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
3571507,3471,5,7,{gold=1130000;53471=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
3571508,3471,5,8,{gold=1220000;53471=12;59001=12;502=1;501=1;202=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
3571601,3471,6,1,{gold=800000;53471=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
3571602,3471,6,2,{gold=930000;53471=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
3571603,3471,6,3,{gold=1080000;53471=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
3571604,3471,6,4,{gold=1220000;53471=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
3571605,3471,6,5,{gold=1400000;53471=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
3571606,3471,6,6,{gold=1530000;53471=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
3571607,3471,6,7,{gold=1700000;53471=13;59001=13;502=2;501=2;202=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
3571608,3471,6,8,{gold=1830000;53471=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
3571701,3471,7,1,{gold=1200000;53471=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
3571702,3471,7,2,{gold=1400000;53471=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
3571703,3471,7,3,{gold=1620000;53471=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
3571704,3471,7,4,{gold=1830000;53471=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
3571705,3471,7,5,{gold=2100000;53471=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
3571706,3471,7,6,{gold=2300000;53471=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
3571707,3471,7,7,{gold=2550000;53471=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
3571708,3471,7,8,{gold=2750000;53471=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
3571801,3471,8,1,{gold=1800000;53471=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
3571802,3471,8,2,{gold=2100000;53471=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
3571803,3471,8,3,{gold=2430000;53471=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
3571804,3471,8,4,{gold=2750000;53471=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
3571805,3471,8,5,{gold=3150000;53471=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
3571806,3471,8,6,{gold=3450000;53471=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
3571807,3471,8,7,{gold=3830000;53471=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
3571808,3471,8,8,{gold=4130000;53471=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
3601101,3501,1,1,{gold=100000;53501=3;59001=3},50,1,0,1,731,7,145,8,145,9,102,10,102,,,,,
3601102,3501,1,2,{gold=120000;53501=3;59001=3},50,1,0,1,738,7,146,8,146,9,103,10,103,,,,,
3601103,3501,1,3,{gold=140000;53501=4;59001=4},50,1,0,1,746,7,148,8,148,9,104,10,104,,,,,
3601104,3501,1,4,{gold=160000;53501=4;59001=4},50,1,0,1,753,7,149,8,149,9,105,10,105,,,,,
3601105,3501,1,5,{gold=180000;53501=5;59001=5},50,1,0,1,760,7,151,8,151,9,106,10,106,,,,,
3601106,3501,1,6,{gold=200000;53501=5;59001=5},50,1,0,1,768,7,152,8,152,9,107,10,107,,,,,
3601107,3501,1,7,{gold=220000;53501=6;59001=6},50,1,0,1,775,7,154,8,154,9,108,10,108,,,,,
3601108,3501,1,8,{gold=240000;53501=6;59001=6;501=1},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{24=300;25=300},,,
3601201,3501,2,1,{gold=150000;53501=5;59001=5},60,1,0,1,804,7,160,8,160,9,112,10,112,,,,,
3601202,3501,2,2,{gold=180000;53501=5;59001=5},60,1,0,1,812,7,161,8,161,9,113,10,113,,,,,
3601203,3501,2,3,{gold=210000;53501=6;59001=6},60,1,0,1,820,7,163,8,163,9,114,10,114,,,,,
3601204,3501,2,4,{gold=240000;53501=6;59001=6},60,1,0,1,828,7,164,8,164,9,116,10,116,,,,,
3601205,3501,2,5,{gold=270000;53501=7;59001=7},60,1,0,1,836,7,166,8,166,9,117,10,117,,,,,
3601206,3501,2,6,{gold=300000;53501=7;59001=7},60,1,0,1,844,7,167,8,167,9,118,10,118,,,,,
3601207,3501,2,7,{gold=330000;53501=8;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,,,,,
3601208,3501,2,8,{gold=360000;53501=8;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
3601301,3501,3,1,{gold=230000;53501=6;59001=6},70,1,0,1,877,7,174,8,174,9,122,10,122,,,,,
3601302,3501,3,2,{gold=270000;53501=6;59001=6},70,1,0,1,886,7,176,8,176,9,124,10,124,,,,,
3601303,3501,3,3,{gold=320000;53501=7;59001=7},70,1,0,1,895,7,177,8,177,9,125,10,125,,,,,
3601304,3501,3,4,{gold=360000;53501=7;59001=7},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{24=500;25=500},,,
3601305,3501,3,5,{gold=410000;53501=8;59001=8},70,1,0,1,912,7,181,8,181,9,127,10,127,,,,,
3601306,3501,3,6,{gold=450000;53501=8;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,,,,,
3601307,3501,3,7,{gold=500000;53501=9;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,,,,,
3601308,3501,3,8,{gold=540000;53501=9;59001=9;501=1;224=1},70,1,0,1,939,7,186,8,186,9,131,10,131,,,79002,,{advance=14;goodFeel=150;star=9;zawakeStage=208}
3601401,3501,4,1,{gold=350000;53501=8;59001=8},80,1,0,1,950,7,189,8,189,9,133,10,133,,,,,
3601402,3501,4,2,{gold=410000;53501=8;59001=8},80,1,0,1,960,7,190,8,190,9,134,10,134,,,,,
3601403,3501,4,3,{gold=480000;53501=9;59001=9},80,1,0,1,969,7,192,8,192,9,135,10,135,,,,,
3601404,3501,4,4,{gold=540000;53501=9;59001=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},,,
3601405,3501,4,5,{gold=620000;53501=10;59001=10},80,1,0,1,988,7,196,8,196,9,138,10,138,,,,,
3601406,3501,4,6,{gold=680000;53501=10;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,,,,,
3601407,3501,4,7,{gold=750000;53501=11;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,,,,,
3601408,3501,4,8,{gold=810000;53501=11;59001=11;501=1;234=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,,,79004,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308}
3601501,3501,5,1,{gold=530000;53501=9;59001=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,,,,,
3601502,3501,5,2,{gold=620000;53501=9;59001=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
3601503,3501,5,3,{gold=720000;53501=10;59001=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
3601504,3501,5,4,{gold=810000;53501=10;59001=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},,,
3601505,3501,5,5,{gold=930000;53501=11;59001=11;502=1;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,,,,,
3601506,3501,5,6,{gold=1020000;53501=11;59001=11;502=1;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
3601507,3501,5,7,{gold=1130000;53501=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
3601508,3501,5,8,{gold=1220000;53501=12;59001=12;502=1;501=1;204=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
3601601,3501,6,1,{gold=800000;53501=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
3601602,3501,6,2,{gold=930000;53501=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
3601603,3501,6,3,{gold=1080000;53501=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
3601604,3501,6,4,{gold=1220000;53501=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
3601605,3501,6,5,{gold=1400000;53501=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
3601606,3501,6,6,{gold=1530000;53501=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
3601607,3501,6,7,{gold=1700000;53501=13;59001=13;502=2;501=2;204=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
3601608,3501,6,8,{gold=1830000;53501=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
3601701,3501,7,1,{gold=1200000;53501=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
3601702,3501,7,2,{gold=1400000;53501=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
3601703,3501,7,3,{gold=1620000;53501=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
3601704,3501,7,4,{gold=1830000;53501=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
3601705,3501,7,5,{gold=2100000;53501=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
3601706,3501,7,6,{gold=2300000;53501=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
3601707,3501,7,7,{gold=2550000;53501=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
3601708,3501,7,8,{gold=2750000;53501=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
3601801,3501,8,1,{gold=1800000;53501=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
3601802,3501,8,2,{gold=2100000;53501=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
3601803,3501,8,3,{gold=2430000;53501=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
3601804,3501,8,4,{gold=2750000;53501=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
3601805,3501,8,5,{gold=3150000;53501=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
3601806,3501,8,6,{gold=3450000;53501=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
3601807,3501,8,7,{gold=3830000;53501=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
3601808,3501,8,8,{gold=4130000;53501=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
3611101,3511,1,1,{gold=100000;53511=3;59001=3},50,1,0,1,731,7,145,8,145,9,102,10,102,,,,,
3611102,3511,1,2,{gold=120000;53511=3;59001=3},50,1,0,1,738,7,146,8,146,9,103,10,103,,,,,
3611103,3511,1,3,{gold=140000;53511=4;59001=4},50,1,0,1,746,7,148,8,148,9,104,10,104,,,,,
3611104,3511,1,4,{gold=160000;53511=4;59001=4},50,1,0,1,753,7,149,8,149,9,105,10,105,,,,,
3611105,3511,1,5,{gold=180000;53511=5;59001=5},50,1,0,1,760,7,151,8,151,9,106,10,106,,,,,
3611106,3511,1,6,{gold=200000;53511=5;59001=5},50,1,0,1,768,7,152,8,152,9,107,10,107,,,,,
3611107,3511,1,7,{gold=220000;53511=6;59001=6},50,1,0,1,775,7,154,8,154,9,108,10,108,,,,,
3611108,3511,1,8,{gold=240000;53511=6;59001=6;501=1},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{24=300;25=300},,,
3611201,3511,2,1,{gold=150000;53511=5;59001=5},60,1,0,1,804,7,160,8,160,9,112,10,112,,,,,
3611202,3511,2,2,{gold=180000;53511=5;59001=5},60,1,0,1,812,7,161,8,161,9,113,10,113,,,,,
3611203,3511,2,3,{gold=210000;53511=6;59001=6},60,1,0,1,820,7,163,8,163,9,114,10,114,,,,,
3611204,3511,2,4,{gold=240000;53511=6;59001=6},60,1,0,1,828,7,164,8,164,9,116,10,116,,,,,
3611205,3511,2,5,{gold=270000;53511=7;59001=7},60,1,0,1,836,7,166,8,166,9,117,10,117,,,,,
3611206,3511,2,6,{gold=300000;53511=7;59001=7},60,1,0,1,844,7,167,8,167,9,118,10,118,,,,,
3611207,3511,2,7,{gold=330000;53511=8;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,,,,,
3611208,3511,2,8,{gold=360000;53511=8;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
3611301,3511,3,1,{gold=230000;53511=6;59001=6},70,1,0,1,877,7,174,8,174,9,122,10,122,,,,,
3611302,3511,3,2,{gold=270000;53511=6;59001=6},70,1,0,1,886,7,176,8,176,9,124,10,124,,,,,
3611303,3511,3,3,{gold=320000;53511=7;59001=7},70,1,0,1,895,7,177,8,177,9,125,10,125,,,,,
3611304,3511,3,4,{gold=360000;53511=7;59001=7},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{24=500;25=500},,,
3611305,3511,3,5,{gold=410000;53511=8;59001=8},70,1,0,1,912,7,181,8,181,9,127,10,127,,,,,
3611306,3511,3,6,{gold=450000;53511=8;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,,,,,
3611307,3511,3,7,{gold=500000;53511=9;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,,,,,
3611308,3511,3,8,{gold=540000;53511=9;59001=9;501=1;225=1},70,1,0,1,939,7,186,8,186,9,131,10,131,,,79002,,{advance=14;goodFeel=150;star=9;zawakeStage=208}
3611401,3511,4,1,{gold=350000;53511=8;59001=8},80,1,0,1,950,7,189,8,189,9,133,10,133,,,,,
3611402,3511,4,2,{gold=410000;53511=8;59001=8},80,1,0,1,960,7,190,8,190,9,134,10,134,,,,,
3611403,3511,4,3,{gold=480000;53511=9;59001=9},80,1,0,1,969,7,192,8,192,9,135,10,135,,,,,
3611404,3511,4,4,{gold=540000;53511=9;59001=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},,,
3611405,3511,4,5,{gold=620000;53511=10;59001=10},80,1,0,1,988,7,196,8,196,9,138,10,138,,,,,
3611406,3511,4,6,{gold=680000;53511=10;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,,,,,
3611407,3511,4,7,{gold=750000;53511=11;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,,,,,
3611408,3511,4,8,{gold=810000;53511=11;59001=11;501=1;235=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,,,79004,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308}
3611501,3511,5,1,{gold=530000;53511=9;59001=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,,,,,
3611502,3511,5,2,{gold=620000;53511=9;59001=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
3611503,3511,5,3,{gold=720000;53511=10;59001=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
3611504,3511,5,4,{gold=810000;53511=10;59001=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},,,
3611505,3511,5,5,{gold=930000;53511=11;59001=11;502=1;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,,,,,
3611506,3511,5,6,{gold=1020000;53511=11;59001=11;502=1;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
3611507,3511,5,7,{gold=1130000;53511=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
3611508,3511,5,8,{gold=1220000;53511=12;59001=12;502=1;501=1;205=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
3611601,3511,6,1,{gold=800000;53511=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
3611602,3511,6,2,{gold=930000;53511=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
3611603,3511,6,3,{gold=1080000;53511=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
3611604,3511,6,4,{gold=1220000;53511=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
3611605,3511,6,5,{gold=1400000;53511=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
3611606,3511,6,6,{gold=1530000;53511=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
3611607,3511,6,7,{gold=1700000;53511=13;59001=13;502=2;501=2;205=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
3611608,3511,6,8,{gold=1830000;53511=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
3611701,3511,7,1,{gold=1200000;53511=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
3611702,3511,7,2,{gold=1400000;53511=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
3611703,3511,7,3,{gold=1620000;53511=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
3611704,3511,7,4,{gold=1830000;53511=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
3611705,3511,7,5,{gold=2100000;53511=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
3611706,3511,7,6,{gold=2300000;53511=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
3611707,3511,7,7,{gold=2550000;53511=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
3611708,3511,7,8,{gold=2750000;53511=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
3611801,3511,8,1,{gold=1800000;53511=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
3611802,3511,8,2,{gold=2100000;53511=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
3611803,3511,8,3,{gold=2430000;53511=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
3611804,3511,8,4,{gold=2750000;53511=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
3611805,3511,8,5,{gold=3150000;53511=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
3611806,3511,8,6,{gold=3450000;53511=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
3611807,3511,8,7,{gold=3830000;53511=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
3611808,3511,8,8,{gold=4130000;53511=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
3641101,3541,1,1,{gold=150000;53541=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
3641102,3541,1,2,{gold=180000;53541=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
3641103,3541,1,3,{gold=210000;53541=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
3641104,3541,1,4,{gold=240000;53541=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
3641105,3541,1,5,{gold=270000;53541=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
3641106,3541,1,6,{gold=300000;53541=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
3641107,3541,1,7,{gold=330000;53541=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
3641108,3541,1,8,{gold=360000;53541=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
3641201,3541,2,1,{gold=230000;53541=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
3641202,3541,2,2,{gold=270000;53541=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
3641203,3541,2,3,{gold=320000;53541=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
3641204,3541,2,4,{gold=360000;53541=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
