"﻿变量名",zawakeID,_beizhu,awakeSeqID,pos,scale,awakeDes1,awakeDes1_tw,awakeDes1_en,awakeDes1_vn,awakeDes1_kr,isOpen,unlockType1,unlockLimit1,unlockType2,unlockLimit2
340102,3301,Koga Ninja Frog,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
340103,3301,Koga Ninja Frog,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
340104,3301,Koga Ninja Frog,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
340105,3301,Koga Ninja Frog,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
340106,3301,Koga Ninja Frog,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
340107,3301,Koga Ninja Frog,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
340108,3301,Koga Ninja Frog,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
344101,3341,Flame Lion,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
344102,3341,Flame Lion,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
344103,3341,Flame Lion,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
344104,3341,Flame Lion,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
344105,3341,Flame Lion,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
344106,3341,Flame Lion,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
344107,3341,Flame Lion,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
344108,3341,Flame Lion,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
345101,3351,Mrs. Hua Jie,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
345102,3351,Mrs. Hua Jie,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
345103,3351,Mrs. Hua Jie,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
345104,3351,Mrs. Hua Jie,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
345105,3351,Mrs. Hua Jie,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
345106,3351,Mrs. Hua Jie,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
345107,3351,Mrs. Hua Jie,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
345108,3351,Mrs. Hua Jie,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
351101,3411,Shield Sword Monster Shield,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
351102,3411,Shield Sword Monster Shield,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
351103,3411,Shield Sword Monster Shield,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
351104,3411,Shield Sword Monster Shield,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
351105,3411,Shield Sword Monster Shield,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
351106,3411,Shield Sword Monster Shield,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
351107,3411,Shield Sword Monster Shield,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
351108,3411,Shield Sword Monster Shield,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
353101,3431,fat sweetie,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
353102,3431,fat sweetie,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
353103,3431,fat sweetie,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
353104,3431,fat sweetie,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
353105,3431,fat sweetie,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
353106,3431,fat sweetie,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
353107,3431,fat sweetie,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
353108,3431,fat sweetie,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
357101,3471,Steel cannon arm shrimp,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
357102,3471,Steel cannon arm shrimp,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
357103,3471,Steel cannon arm shrimp,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
357104,3471,Steel cannon arm shrimp,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
357105,3471,Steel cannon arm shrimp,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
357106,3471,Steel cannon arm shrimp,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
357107,3471,Steel cannon arm shrimp,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
357108,3471,Steel cannon arm shrimp,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
360101,3501,ice dragon,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
360102,3501,ice dragon,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
360103,3501,ice dragon,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
360104,3501,ice dragon,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
360105,3501,ice dragon,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
360106,3501,ice dragon,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
360107,3501,ice dragon,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
360108,3501,ice dragon,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
361101,3511,Wrestling Hawkman,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
361102,3511,Wrestling Hawkman,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
361103,3511,Wrestling Hawkman,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
361104,3511,Wrestling Hawkman,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
361105,3511,Wrestling Hawkman,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
361106,3511,Wrestling Hawkman,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
361107,3511,Wrestling Hawkman,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
361108,3511,Wrestling Hawkman,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
364101,3541,sticky dragon,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
364102,3541,sticky dragon,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
364103,3541,sticky dragon,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
364104,3541,sticky dragon,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
364105,3541,sticky dragon,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
364106,3541,sticky dragon,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
364107,3541,sticky dragon,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
364108,3541,sticky dragon,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
366101,3561,dead wood demon,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
366102,3561,dead wood demon,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
366103,3561,dead wood demon,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
366104,3561,dead wood demon,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
366105,3561,dead wood demon,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
366106,3561,dead wood demon,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
366107,3561,dead wood demon,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
366108,3561,dead wood demon,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
369101,3591,Sonic Dragon,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
369102,3591,Sonic Dragon,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
369103,3591,Sonic Dragon,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
369104,3591,Sonic Dragon,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
369105,3591,Sonic Dragon,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
369106,3591,Sonic Dragon,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
369107,3591,Sonic Dragon,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
369108,3591,Sonic Dragon,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
371101,3611,Yveltal,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
371102,3611,Yveltal,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
371103,3611,Yveltal,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
371104,3611,Yveltal,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
371105,3611,Yveltal,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
371106,3611,Yveltal,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
371107,3611,Yveltal,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
371108,3611,Yveltal,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
373101,3631,Tianxi,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
373102,3631,Tianxi,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
373103,3631,Tianxi,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
373104,3631,Tianxi,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
373105,3631,Tianxi,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
373106,3631,Tianxi,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
373107,3631,Tianxi,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
373108,3631,Tianxi,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
374101,3641,Liberate Hoopa,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
374102,3641,Liberate Hoopa,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
374103,3641,Liberate Hoopa,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
374104,3641,Liberate Hoopa,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
374105,3641,Liberate Hoopa,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
374106,3641,Liberate Hoopa,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
374107,3641,Liberate Hoopa,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
374108,3641,Liberate Hoopa,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
376101,3661,sniper tree owl,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
376102,3661,sniper tree owl,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
376103,3661,sniper tree owl,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
376104,3661,sniper tree owl,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
376105,3661,sniper tree owl,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
376106,3661,sniper tree owl,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
376107,3661,sniper tree owl,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
376108,3661,sniper tree owl,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
387101,3771,super bad star,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
387102,3771,super bad star,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
387103,3771,super bad star,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
387104,3771,super bad star,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
387105,3771,super bad star,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
387106,3771,super bad star,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
387107,3771,super bad star,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
387108,3771,super bad star,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
394101,3841,sweet after,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
394102,3841,sweet after,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
