变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
3628,11501,6,( Random drop from normal levels in mobile games ) ( Normal 15-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3629,11502,6,( Random drop from common levels in mobile games ) ( Normal 15-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3630,11503,6,( Random drop from common levels in mobile games ) ( Normal 15-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3631,11504,6,( Random drop from common levels in mobile games ) ( Normal 15-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3632,11505,6,( Random drop from normal levels in mobile games ) ( Normal 15-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3633,11506,6,( Random drop from common levels in mobile games ) ( Normal 15-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3634,11507,6,( Random drop from normal levels in mobile games ) ( Normal 15-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3635,11508,6,( Random drop from ordinary levels in mobile games ) ( Normal 15-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3636,11509,6,( Random drop from normal levels in mobile games ) ( Normal 15-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3637,11510,6,( Random drop from normal levels in mobile games ) ( Normal 15-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3638,11601,6,( Random drop from common levels in mobile games ) ( Normal 16-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3639,11602,6,( Random drop from common levels in mobile games ) ( Normal 16-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3640,11603,6,( Random drop from common levels in mobile games ) ( Normal 16-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3641,11604,6,( Random drop from normal levels in mobile games ) ( Normal 16-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3642,11605,6,( Random drop from normal levels in mobile games ) ( Normal 16-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3643,11606,6,( Random drop from common levels in mobile games ) ( Normal 16-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3644,11607,6,( Random drop from ordinary levels in mobile games ) ( Normal 16-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3645,11608,6,( Random drop from normal levels in mobile games ) ( Normal 16-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3646,11609,6,( Random drop from common levels in mobile games ) ( Normal 16-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3647,11610,6,( Random drop from ordinary levels in mobile games ) ( Normal 16-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3648,11701,6,( Normal level of mobile game drops randomly ) ( Normal 17-01) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3649,11702,6,( Random drop from normal levels in mobile games ) ( Normal 17-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3650,11703,6,( Random drop from normal levels in mobile games ) ( Normal 17-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3651,11704,6,( Random drop from ordinary levels in mobile games ) ( Normal 17-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3652,11705,6,( Random drop from ordinary levels in mobile games ) ( Normal 17-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3653,11706,6,( Random drop from normal levels in mobile games ) ( Normal 17-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3654,11707,6,( Random drop from common levels in mobile games ) ( Normal 17-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3655,11708,6,( Random drop from common levels in mobile games ) ( Normal 17-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3656,11709,6,( Random drop from common levels in mobile games ) ( Normal 17-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3657,11710,6,( Random drop from normal levels in mobile games ) ( Normal 17-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3658,11801,6,( Random drop from normal levels in mobile games ) ( Normal 18-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3659,11802,6,( Random drop from normal levels in mobile games ) ( Normal 18-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3660,11803,6,( Random drop from common levels in mobile games ) ( Normal 18-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3661,11804,6,( Random drop from normal levels in mobile games ) ( Normal 18-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3662,11805,6,( Random drop from common levels in mobile games ) ( Normal 18-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3663,11806,6,( Random drop from ordinary levels in mobile games ) ( Normal 18-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3664,11807,6,( Random drop from normal levels in mobile games ) ( Normal 18-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3665,11808,6,( Random drop from common levels in mobile games ) ( Normal 18-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3666,11809,6,( Random drop from ordinary levels in mobile games ) ( Normal 18-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3667,11810,6,( Random drop from ordinary levels in mobile games ) ( Normal 18-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3668,11901,6,( Random drop from common levels in mobile games ) ( Normal 19-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3669,11902,6,( Random drop from normal levels in mobile games ) ( Normal 19-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3670,11903,6,( Random drop from ordinary levels in mobile games ) ( Normal 19-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3671,11904,6,( Random drop from ordinary levels in mobile games ) ( Normal 19-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3672,11905,6,( Random drop from common levels in mobile games ) ( Normal 19-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3673,11906,6,( Random drop from ordinary levels in mobile games ) ( Normal 19-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3674,11907,6,( Random drop from ordinary levels in mobile games ) ( Normal 19-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3675,11908,6,( Random drop from ordinary levels in mobile games ) ( Normal 19-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3676,11909,6,( Random drop from ordinary levels in mobile games ) ( Normal 19-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3677,11910,6,( Random drop from ordinary levels in mobile games ) ( Normal 19-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3678,12001,6,( Random drop from normal levels in mobile games ) ( Normal 20-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3679,12002,6,( Normal levels of mobile games drop randomly ) ( Normal 20-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3680,12003,6,( Random drop from normal levels in mobile games ) ( Normal 20-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3681,12004,6,( Random drop from ordinary levels in mobile games ) ( Normal 20-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3682,12005,6,( Random drop from ordinary levels in mobile games ) ( Normal 20-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3683,12006,6,( Normal levels of mobile games drop randomly ) ( Normal 20-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3684,12007,6,( Random drop from normal levels in mobile games ) ( Normal 20-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3685,12008,6,( Random drop from ordinary levels in mobile games ) ( Normal 20-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3686,12009,6,( Random drop from normal levels in mobile games ) ( Normal 20-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3687,12010,6,( Random drop from ordinary levels in mobile games ) ( Normal 20-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3688,12101,6,( Normal level of mobile game drops randomly ) ( Normal 21-01) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3689,12102,6,( Random drop from normal levels in mobile games ) ( Normal 21-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3690,12103,6,( Normal levels of mobile games drop randomly ) ( Normal 21-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3691,12104,6,( Random drop from normal levels in mobile games ) ( Normal 21-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3692,12105,6,( Random drop from ordinary levels in mobile games ) ( Normal 21-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3693,12106,6,( Random drop from ordinary levels in mobile games ) ( Normal 21-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3694,12107,6,( Random drop from normal levels in mobile games ) ( Normal 21-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3695,12108,6,( Random drop from common levels in mobile games ) ( Normal 21-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3696,12109,6,( Random drop from normal levels in mobile games ) ( Normal 21-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3697,12110,6,( Random drop from ordinary levels in mobile games ) ( Normal 21-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3698,12201,6,( Random drop from common levels in mobile games ) ( Normal 22-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3699,12202,6,( Random drop from normal levels in mobile games ) ( Normal 22-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3700,12203,6,( Random drop from common levels in mobile games ) ( Normal 22-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3701,12204,6,( Random drop from common levels in mobile games ) ( Normal 22-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3702,12205,6,( Random drop from ordinary levels in mobile games ) ( Normal 22-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3703,12206,6,( Random drop from common levels in mobile games ) ( Normal 22-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3704,12207,6,( Random drop from common levels in mobile games ) ( Normal 22-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3705,12208,6,( Random drop from normal levels in mobile games ) ( Normal 22-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3706,12209,6,( Random drop from common levels in mobile games ) ( Normal 22-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3707,12210,6,( Random drop from normal levels in mobile games ) ( Normal 22-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3708,12301,6,( Normal level of mobile game drops randomly ) ( Normal 23-01) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3709,12302,6,( Random drop from common levels in mobile games ) ( Normal 23-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3710,12303,6,( Random drop from common levels in mobile games ) ( Normal 23-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3711,12304,6,( Random drop from normal levels in mobile games ) ( Normal 23-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3712,12305,6,( Random drop from ordinary levels in mobile games ) ( Normal 23-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3713,12306,6,( Random drop from common levels in mobile games ) ( Normal 23-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3714,12307,6,( Random drop from ordinary levels in mobile games ) ( Normal 23-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3715,12308,6,( Random drop from normal levels in mobile games ) ( Normal 23-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3716,12309,6,( Random drop from ordinary levels in mobile games ) ( Normal 23-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3717,12310,6,( Random drop from ordinary levels in mobile games ) ( Normal 23-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3718,12401,6,( Random drop from common levels in mobile games ) ( Normal 24-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3719,12402,6,( Random drop from ordinary levels in mobile games ) ( Normal 24-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3720,12403,6,( Random drop from normal levels in mobile games ) ( Normal 24-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3721,12404,6,( Random drop from normal levels in mobile games ) ( Normal 24-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3722,12405,6,( Random drop from ordinary levels in mobile games ) ( Normal 24-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3723,12406,6,( Random drop from normal levels in mobile games ) ( Normal 24-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3724,12407,6,( Random drop from ordinary levels in mobile games ) ( Normal 24-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3725,12408,6,( Random drop from ordinary levels in mobile games ) ( Normal 24-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3726,12409,6,( Random drop from common levels in mobile games ) ( Normal 24-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3727,12410,6,( Random drop from ordinary levels in mobile games ) ( Normal 24-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3728,12501,6,( Random drop from normal levels in mobile games ) ( Normal 25-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3729,12502,6,( Random drop from ordinary levels in mobile games ) ( Normal 25-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3730,12503,6,( Random drop from ordinary levels in mobile games ) ( Normal 25-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3731,12504,6,( Random drop from common levels in mobile games ) ( Normal 25-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3732,12505,6,( Random drop from ordinary levels in mobile games ) ( Normal 25-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3733,12506,6,( Random drop from normal levels in mobile games ) ( Normal 25-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3734,12507,6,( Random drop from ordinary levels in mobile games ) ( Normal 25-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3735,12508,6,( Random drop from common levels in mobile games ) ( Normal 25-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3736,12509,6,( Random drop from ordinary levels in mobile games ) ( Normal 25-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3737,12510,6,( Random drop from ordinary levels in mobile games ) ( Normal 25-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3738,20101,6,( Random drops from mobile game elite level ) ( Elite 1-01) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3739,20102,6,( Random drops from mobile game elite level ) ( Elite 1-02) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3740,20103,6,( Random drops from mobile game elite level ) ( Elite 1-03) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3741,20201,6,( Random drops from mobile game elite level ) ( Elite 2-01) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3742,20202,6,( Random drops from mobile game elite level ) ( Elite 2-02) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3743,20203,6,( Random drops from mobile game elite level ) ( Elite 2-03) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3744,20301,6,( Random drops from mobile game elite level ) ( Elite 3-01) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3745,20302,6,( Random drops from mobile game elite level ) ( Elite 3-02) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3746,20303,6,( Random drops from mobile game elite level ) ( Elite 3-03) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3747,20304,6,( Random drops from mobile game elite level ) ( Elite 3-04) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3748,20401,6,( Random drops from mobile game elite level ) ( Elite 4-01) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3749,20402,6,( Random drops from mobile game elite level ) ( Elite 4-02) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3750,20403,6,( Random drops from mobile game elite level ) ( Elite 4-03) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3751,20404,6,( Random drops from mobile game elite level ) ( Elite 4-04) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3752,20501,6,( Random drops from mobile game elite level ) ( Elite 5-01) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3753,20502,6,( Random drops from mobile game elite level ) ( Elite 5-02) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3754,20503,6,( Random drops from mobile game elite level ) ( Elite 5-03) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3755,20504,6,( Random drops from mobile game elite level ) ( Elite 5-04) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3756,20505,6,( Random drops from mobile game elite level ) ( Elite 5-05) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3757,20601,6,( Random drops from mobile game elite level ) ( Elite 6-01) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3758,20602,6,( Random drops from mobile game elite level ) ( Elite 6-02) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3759,20603,6,( Random drops from mobile game elite level ) ( Elite 6-03) ( Elite level ),{6336=100;6337=100},1,60,40,40,
3760,20604,6,( Random drops from mobile game elite level ) ( Elite 6-04) ( Elite level ),{6336=100;6337=100},1,60,40,40,
