"﻿变量名",sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,_beizhu,monsters,boss,icon,gateType,sceneType,sceneCount,roundLimit,deployType,deployCardNumLimit,deployNum,deployNatureLimit,backMusic,backGround,bg_boss,bg_boss_pos,ownerId,onlyClassify,openLevel,preGateID,stars,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,dayChallengeMax,staminaCost,cardExp,roleExp,dropIds,gold,desc,desc_tw,desc_en,desc_vn,desc_kr,sandangAward,worldLevelSaodangAward,forbidMarkID,winAward,star3Award,kssdFlag,chestAward,pos,awardPos,frontWay,monsterRange,finishPoint,isWheel,isQuickSweep,tag
80322,Gym copy,,,404404,404404,道馆4_难度3,<{unitId=290463;level=86;advance=13};{unitId=290464;level=86;advance=13};>,<{unitId=303221;level=86;advance=14}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,86,,86,,80322,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80323,Gym copy,,,404404,404404,道馆4_难度3,<{unitId=292991;level=86;advance=13};{unitId=292992;level=86;advance=13};{unitId=292993;level=86;advance=13};{unitId=290741;level=86;advance=13};{unitId=290741;level=86;advance=13};>,<{unitId=303231;level=86;advance=14}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,86,,86,,80323,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80324,Gym copy,,,404404,404404,道馆4_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,86,,86,,80324,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80325,Gym copy,,,404404,404404,道馆4_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,86,,86,,80325,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80326,Gym copy,,,404404,404404,道馆4_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,86,,86,,80326,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80331,Gym copy,,,404404,404404,道馆4_难度4,<{unitId=293511;level=89;advance=13};{unitId=293283;level=89;advance=13};{unitId=292242;level=89;advance=13};{unitId=291071;level=89;advance=13};{unitId=291303;level=89;advance=13};>,<{unitId=303316;level=89;advance=14}>,,18,23,11,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,89,,89,,80331,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80332,Gym copy,,,404404,404404,道馆4_难度4,<{unitId=303321;level=89;advance=13};{unitId=303322;level=89;advance=13};{unitId=303323;level=89;advance=13};{unitId=303324;level=89;advance=13};{unitId=303325;level=89;advance=13};>,<{unitId=303326;level=89;advance=14}>,,18,23,11,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,89,,89,,80332,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80333,Gym copy,,,404404,404404,道馆4_难度4,<{unitId=291271;level=89;advance=13};{unitId=291271;level=89;advance=13};{unitId=291271;level=89;advance=13};{unitId=290241;level=89;advance=13};{unitId=290241;level=89;advance=13};>,<{unitId=303331;level=89;advance=14}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,89,,89,,80333,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80334,Gym copy,,,404404,404404,道馆4_难度4,<{unitId=290741;level=89;advance=13};{unitId=303341;level=89;advance=13};{unitId=291303;level=89;advance=13};{unitId=290014;level=89;advance=13};{unitId=290015;level=89;advance=13};>,<{unitId=290603;level=89;advance=14}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,89,,89,,80334,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80335,Gym copy,,,404404,404404,道馆4_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,89,,89,,80335,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80336,Gym copy,,,404404,404404,道馆4_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,89,,89,,80336,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80341,Gym copy,,,404404,404404,道馆4_难度5,<{unitId=290741;level=92;advance=13};{unitId=291231;level=92;advance=13};{unitId=291172;level=92;advance=13};{unitId=290603;level=92;advance=13};{unitId=291303;level=92;advance=13};>,<{unitId=303411;level=92;advance=14}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,92,,92,,80341,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80342,Gym copy,,,404404,404404,道馆4_难度5,<{unitId=291394;level=92;advance=13};{unitId=291303;level=92;advance=13};{unitId=291071;level=92;advance=13};{unitId=290232;level=92;advance=13};{unitId=291423;level=92;advance=13};>,<{unitId=303421;level=92;advance=14}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,92,,92,,80342,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80343,Gym copy,,,404404,404404,道馆4_难度5,<{unitId=291071;level=92;advance=13};{unitId=291303;level=92;advance=13};{unitId=291394;level=92;advance=13};{unitId=292242;level=92;advance=13};{unitId=292242;level=92;advance=13};>,<{unitId=303431;level=92;advance=14}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,92,,92,,80343,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80344,Gym copy,,,404404,404404,道馆4_难度5,<{unitId=291271;level=92;advance=21};{unitId=291271;level=92;advance=21};{unitId=291271;level=92;advance=21};{unitId=291271;level=92;advance=21};{unitId=291271;level=92;advance=21};>,<{unitId=303441;level=92;advance=22}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,92,,92,,80344,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80345,Gym copy,,,404404,404404,道馆4_难度5,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,92,,92,,80345,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80346,Gym copy,,,404404,404404,道馆4_难度5,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,92,,92,,80346,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80351,Gym copy,,,404404,404404,道馆4_难度6_NPC,<{unitId=293262;level=95;advance=18};{unitId=291303;level=95;advance=18};{unitId=291231;level=95;advance=18};{unitId=290014;level=95;advance=18};{unitId=290015;level=95;advance=18};>,<{unitId=303511;level=95;advance=19}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,95,,95,,80351,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
,,,,,,,<>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80401,Gym copy,,,404404,404404,道馆5_难度1,<{unitId=293001;level=85;advance=14};{unitId=292231;level=85;advance=14};{unitId=291891;level=85;advance=14};{unitId=293541;level=85;advance=14};{unitId=290031;level=85;advance=14};>,<{unitId=304011;level=85;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,85,,85,,80401,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80402,Gym copy,,,404404,404404,道馆5_难度1,<{unitId=292071;level=85;advance=14};{unitId=290881;level=85;advance=14};{unitId=290331;level=85;advance=14};{unitId=290591;level=85;advance=14};{unitId=292891;level=85;advance=14};>,<{unitId=304021;level=85;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,85,,85,,80402,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80403,Gym copy,,,404404,404404,道馆5_难度1,<{unitId=290882;level=85;advance=14};{unitId=290592;level=85;advance=14};{unitId=292232;level=85;advance=14};{unitId=293002;level=85;advance=14};{unitId=291892;level=85;advance=14};>,<{unitId=304031;level=85;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,85,,85,,80403,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80404,Gym copy,,,404404,404404,道馆5_难度1,<{unitId=290751;level=85;advance=14};{unitId=290751;level=85;advance=14};{unitId=290751;level=85;advance=14};{unitId=290752;level=85;advance=14};{unitId=290752;level=85;advance=14};>,<{unitId=304041;level=85;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,85,,85,,80404,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80405,Gym copy,,,404404,404404,道馆5_难度1,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,85,,85,,80405,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80406,Gym copy,,,404404,404404,道馆5_难度1,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,85,,85,,80406,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80411,Gym copy,,,404404,404404,道馆5_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,88,,88,,80411,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80412,Gym copy,,,404404,404404,道馆5_难度2,<{unitId=290593;level=88;advance=14};{unitId=290593;level=88;advance=14};{unitId=290593;level=88;advance=14};{unitId=290883;level=88;advance=14};{unitId=290883;level=88;advance=14};>,<{unitId=304121;level=88;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,88,,88,,80412,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80413,Gym copy,,,404404,404404,道馆5_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,88,,88,,80413,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80414,Gym copy,,,404404,404404,道馆5_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,88,,88,,80414,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80415,Gym copy,,,404404,404404,道馆5_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,88,,88,,80415,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80416,Gym copy,,,404404,404404,道馆5_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,88,,88,,80416,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80421,Gym copy,,,404404,404404,道馆5_难度3,<{unitId=293543;level=91;advance=14};{unitId=293543;level=91;advance=14};{unitId=293543;level=91;advance=14};>,<{unitId=304211;level=91;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,91,,91,,80421,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80422,Gym copy,,,404404,404404,道馆5_难度3,<>,<{unitId=304221;level=91;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,91,,91,,80422,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80423,Gym copy,,,404404,404404,道馆5_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,91,,91,,80423,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80424,Gym copy,,,404404,404404,道馆5_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,91,,91,,80424,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80425,Gym copy,,,404404,404404,道馆5_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,91,,91,,80425,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80426,Gym copy,,,404404,404404,道馆5_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,91,,91,,80426,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80431,Gym copy,,,404404,404404,道馆5_难度4,<{unitId=291941;level=94;advance=14};{unitId=292361;level=94;advance=14};>,<{unitId=291951;level=94;advance=15};{unitId=292351;level=94;advance=15}>,,18,23,3,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,94,,94,,80431,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80432,Gym copy,,,404404,404404,道馆5_难度4,<{unitId=291221;level=94;advance=14};{unitId=291221;level=94;advance=14};{unitId=291221;level=94;advance=14};{unitId=290883;level=94;advance=14};{unitId=290883;level=94;advance=14};>,<{unitId=304321;level=94;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,94,,94,,80432,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80433,Gym copy,,,404404,404404,道馆5_难度4,<{unitId=290333;level=94;advance=14};{unitId=290593;level=94;advance=14};{unitId=291221;level=94;advance=14};{unitId=290731;level=94;advance=14};{unitId=290884;level=94;advance=14};>,<{unitId=304331;level=94;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,94,,94,,80433,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80434,Gym copy,,,404404,404404,道馆5_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,94,,94,,80434,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80435,Gym copy,,,404404,404404,道馆5_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,94,,94,,80435,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80436,Gym copy,,,404404,404404,道馆5_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,94,,94,,80436,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80441,Gym copy,,,404404,404404,道馆5_难度5,<{unitId=293003;level=97;advance=14};{unitId=292233;level=97;advance=14};{unitId=293143;level=97;advance=14};{unitId=291893;level=97;advance=14};{unitId=290753;level=97;advance=14};>,<{unitId=304411;level=97;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,97,,97,,80441,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80442,Gym copy,,,404404,404404,道馆5_难度5,<{unitId=290331;level=97;advance=14};{unitId=290331;level=97;advance=14};{unitId=290331;level=97;advance=14};{unitId=290332;level=97;advance=14};{unitId=290332;level=97;advance=14};>,<{unitId=304421;level=97;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,97,,97,,80442,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80443,Gym copy,,,404404,404404,道馆5_难度5,<{unitId=292351;level=97;advance=14};{unitId=292361;level=97;advance=14};>,<{unitId=304431;level=97;advance=15}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,97,,97,,80443,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80444,Gym copy,,,404404,404404,道馆5_难度5,<>,<{unitId=304441;level=97;advance=26}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,97,,97,,80444,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80445,Gym copy,,,404404,404404,道馆5_难度5,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,97,,97,,80445,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80446,Gym copy,,,404404,404404,道馆5_难度5,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,97,,97,,80446,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80451,Gym copy,,,404404,404404,道馆5_难度6_NPC,<{unitId=291941;level=100;advance=19};{unitId=290753;level=100;advance=19};{unitId=291951;level=100;advance=19};{unitId=293221;level=100;advance=19};{unitId=292361;level=100;advance=19};>,<{unitId=304511;level=100;advance=20}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,100,,100,,80451,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
,,,,,,,<>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80501,Gym copy,,,404404,404404,道馆6_难度1,<{unitId=292821;level=90;advance=15};{unitId=292721;level=90;advance=15};{unitId=293141;level=90;advance=15};{unitId=291171;level=90;advance=15};>,<{unitId=305011;level=90;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,90,,90,,80501,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80502,Gym copy,,,404404,404404,道馆6_难度1,<{unitId=290391;level=90;advance=15};{unitId=291811;level=90;advance=15};{unitId=293561;level=90;advance=15};{unitId=291801;level=90;advance=15};{unitId=293411;level=90;advance=15};>,<{unitId=305021;level=90;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,90,,90,,80502,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80503,Gym copy,,,404404,404404,道馆6_难度1,<{unitId=290392;level=90;advance=15};{unitId=292992;level=90;advance=15};{unitId=293142;level=90;advance=15};{unitId=291812;level=90;advance=15};{unitId=293412;level=90;advance=15};>,<{unitId=305031;level=90;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,90,,90,,80503,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80504,Gym copy,,,404404,404404,道馆6_难度1,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,90,,90,,80504,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80505,Gym copy,,,404404,404404,道馆6_难度1,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,90,,90,,80505,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80506,Gym copy,,,404404,404404,道馆6_难度1,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,90,,90,,80506,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80511,Gym copy,,,404404,404404,道馆6_难度2,<{unitId=292992;level=93;advance=15};{unitId=291811;level=93;advance=15};{unitId=293561;level=93;advance=15};{unitId=290392;level=93;advance=15};{unitId=290391;level=93;advance=15};>,<{unitId=305111;level=93;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,93,,93,,80511,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80512,Gym copy,,,404404,404404,道馆6_难度2,<{unitId=292992;level=93;advance=15};{unitId=291811;level=93;advance=15};{unitId=293561;level=93;advance=15};{unitId=290392;level=93;advance=15};{unitId=290391;level=93;advance=15};>,<{unitId=305121;level=93;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,93,,93,,80512,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80513,Gym copy,,,404404,404404,道馆6_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,93,,93,,80513,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80514,Gym copy,,,404404,404404,道馆6_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,93,,93,,80514,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80515,Gym copy,,,404404,404404,道馆6_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,93,,93,,80515,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80516,Gym copy,,,404404,404404,道馆6_难度2,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,93,,93,,80516,,,0,0,0,{151=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80521,Gym copy,,,404404,404404,道馆6_难度3,<{unitId=292822;level=96;advance=15};{unitId=292822;level=96;advance=15};{unitId=292822;level=96;advance=15};{unitId=292822;level=96;advance=15};{unitId=292822;level=96;advance=15};>,<{unitId=305211;level=96;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,96,,96,,80521,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80522,Gym copy,,,404404,404404,道馆6_难度3,<{unitId=291813;level=96;advance=15};{unitId=291801;level=96;advance=15};{unitId=291813;level=96;advance=15};{unitId=291801;level=96;advance=15};{unitId=291801;level=96;advance=15};>,<{unitId=305221;level=96;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,96,,96,,80522,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80523,Gym copy,,,404404,404404,道馆6_难度3,<{unitId=291813;level=96;advance=15};{unitId=291813;level=96;advance=15};{unitId=291813;level=96;advance=15};{unitId=291813;level=96;advance=15};{unitId=291813;level=96;advance=15};>,<{unitId=305231;level=96;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,96,,96,,80523,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80524,Gym copy,,,404404,404404,道馆6_难度3,<{unitId=305241;level=96;advance=15};{unitId=305241;level=96;advance=15};{unitId=305241;level=96;advance=15};{unitId=305241;level=96;advance=15};>,<{unitId=305241;level=96;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,96,,96,,80524,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80525,Gym copy,,,404404,404404,道馆6_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,96,,96,,80525,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80526,Gym copy,,,404404,404404,道馆6_难度3,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,96,,96,,80526,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80531,Gym copy,,,404404,404404,道馆6_难度4,<{unitId=293303;level=99;advance=15};{unitId=291253;level=99;advance=15};{unitId=293143;level=99;advance=15};{unitId=291172;level=99;advance=15};{unitId=292723;level=99;advance=15};>,<{unitId=305311;level=99;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,99,,99,,80531,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80532,Gym copy,,,404404,404404,道馆6_难度4,<{unitId=292993;level=99;advance=15};{unitId=292993;level=99;advance=15};{unitId=292993;level=99;advance=15};{unitId=293562;level=99;advance=15};{unitId=293663;level=99;advance=15};>,<{unitId=305321;level=99;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,99,,99,,80532,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80533,Gym copy,,,404404,404404,道馆6_难度4,<{unitId=290391;level=99;advance=15};{unitId=290392;level=99;advance=15};{unitId=290393;level=99;advance=15};>,<{unitId=290394;level=99;advance=16}>,,18,23,4,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,99,,99,,80533,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80534,Gym copy,,,404404,404404,道馆6_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,99,,99,,80534,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80535,Gym copy,,,404404,404404,道馆6_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,99,,99,,80535,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80536,Gym copy,,,404404,404404,道馆6_难度4,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,99,,99,,80536,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80541,Gym copy,,,404404,404404,道馆6_难度5,<>,<{unitId=305411;level=102;advance=16}>,,18,23,3,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,102,,102,,80541,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80542,Gym copy,,,404404,404404,道馆6_难度5,<{unitId=293611;level=102;advance=15};{unitId=293611;level=102;advance=15};{unitId=293611;level=102;advance=15};{unitId=293611;level=102;advance=15};{unitId=293611;level=102;advance=15};>,<{unitId=305421;level=102;advance=16}>,,18,23,3,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,102,,102,,80542,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80543,Gym copy,,,404404,404404,道馆6_难度5,<>,<{unitId=305431;level=102;advance=16}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,102,,102,,80543,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80544,Gym copy,,,404404,404404,道馆6_难度5,<>,<{unitId=305441;level=102;advance=24}>,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,102,,102,,80544,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80545,Gym copy,,,404404,404404,道馆6_难度5,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,102,,102,,80545,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
80546,Gym copy,,,404404,404404,道馆6_难度5,<>,,,18,23,1,20,,,,,,battle/scene/bg_xszd.jpg,,,,,1,,,102,,102,,80546,,,0,0,0,{151=0;152=0;529=0;gold=0},,,,,,,,,,,,,,,,,,,,,
