变量名,eventID,"
  _name
  ",delay,sound,damageSeg,hpSeg,segInterval,shaker,music,"zOrder ",move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
329111,653001,"
  Firefox
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
329121,653002,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
329131,653003,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;100;133.3;133.3;166.6;166.6;166.6>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
329211,654001,"
  long tail
  firefox
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
329221,654002,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
329231,654003,,,,<1>,,<0>,,,,,,,,,,,TRUE,,
329232,654091,,,,,,,,,<{delay=5666.6;zorder=99;lastTime=10000}>,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
329311,655001,"
  demon fire red fox
  ",,,<0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125>,,<0;166.6;166.6;166.6;166.6;166.6;166.6;166.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
329321,655009,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
329331,655010,,,,<0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125>,,<0;2066.6;133.3;133.3;133.3;133.3;133.3;133.3>,,,<{delay=0;zorder=-1;lastTime=8266.2}>,,,,,,,,TRUE,,
329332,655091,,,,,,,,,,,,,,,<90;655092>,{bones=<hitman_move1;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
329333,655092,,,,,,,,,,,,1,koudai_yaohuohonghu/hero_yaohuohonghu.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=50;aniName=skill2_bottom;aniLoop=false;lastTime=8266.6;screenPos=0;scale=1} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
330111,656001,"
  croaking frog
  ",,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;133.3;133.3;133.3;133.3;133.3;133.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
330121,656008,"
  croaking frog
  ",,,<0.5;0.5>,,<0;766.6>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
330131,656010,"
  croaking frog
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
330132,1,,,,,,,,,,<{delay=0;t=0;absX=1900;absY=550}>,<{delay=0;hide=true;lastTime=4400}>,,,,<90;656092;656093>,,TRUE,,
330133,656092,"
  sudu_bj
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=-1;aniName=guaguapaowa_skill2;aniLoop=false;lastTime=6300;screenPos=0;scale=1} ",,,TRUE,,
330134,656093,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=-50;aniName=guaguapaowa_skill2;aniLoop=false;lastTime=6300;screenPos=0;scale=1} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
330211,657001,"
  Croaking frog _
  ",,,<0.25;0.25;0.25;0.25>,,<0;66.6;333.3;166.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
330221,657005,"
  Croaking frog _
  ",,,<0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;1066.6;233.3;266.6;300;200;66.6;900;200;166.6;133.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
330231,657017,"
  Croaking frog _
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;100;100;100;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
330232,1,,,,,,,,,,<{delay=0;t=0;absX=1300;absY=550}>,<{delay=0;hide=true;lastTime=7333.3}>,,,,<90;657092>,,TRUE,,
330233,657092,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=-1;aniName=guatouwa_skill2;aniLoop=false;lastTime=8666.6;screenPos=0;scale=1} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
330311,658001,"
  Koga Ninja Frog
  ",,,<0.5;0.5>,,<0;66.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
330321,658003,"
  Koga Ninja Frog
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
330331,658004,"
  Koga Ninja Frog
  ",,,<0.5;0.5>,,<0;900>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
330332,658091,,,,,,,,,,<{delay=0;t=0;absX=1900;absY=250}>,<{delay=0;hide=true;lastTime=7200}>,,,,<90;658092;658093;658094;658095>,,TRUE,,
330333,658092,"
  shuizhu
  ",,,,,,,,,,,1,koudai_beijing/shuizhu.skel,"{delay=0;addTolayer=1;offsetX=-200;offsetY=0;zorder=10;aniName=jiaherenwa_skill2;aniLoop=false;lastTime=8833.3;screenPos=0;scale=0.75} ",,,TRUE,,
330334,658093,"
  sudu_bj
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=-10;aniName=jiaherenwa_skill2;aniLoop=false;lastTime=8833.3;screenPos=0;scale=0.75} ",,,TRUE,,
330335,658094,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=20;zorder=-20;aniName=jiaherenwa_skill2;aniLoop=false;lastTime=8833.3;screenPos=0;scale=0.75} ",,,TRUE,,
330336,658095,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=-50;aniName=jiaherenwa_skill2;aniLoop=false;lastTime=8833.3;screenPos=0;scale=0.75} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
334111,667001,"
  little lion
  ",,,<0.25;0.25;0.25;0.25>,,<0;133.3;166.6;333.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
334121,667005,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;166.6;133.3;166.6>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
334131,667010,,,,<0.3;0.3;0.4>,,<0;166.6;166.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
334211,668001,"
  Flame Lion
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
334221,668002,,,,<0.3;0.3;0.4>,,<0;300;366.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
334231,668005,,,,<1>,,<0>,,,,,,,,,,,TRUE,,
334232,668091,"
  Move bones to
  follow
  ",,,,,,,,,,,,,,<90;668092>,{bones=<hitman_move1;hitman_move2;hitman_move3>},TRUE,,
334233,668092,"
  sudu_bj_guang
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=-50;aniName=huoyanshi_skill2;aniLoop=false;lastTime=5366.6;screenPos=0;scale=0.75} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
335111,669001,"
  Hua Beibei
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
335121,669002,,,,<0.25;0.25;0.25;0.25>,,<0;240;266.67;233.33>,{beginT=0;endT=50;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
335131,669006,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;333.33;500;500;433.33;400;400>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
335211,670001,"
  Mosaic
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
335221,670002,,,,<0.25;0.25;0.25;0.25>,,<0;100;100;100>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
335231,670006,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;466.67;333.33;266.67;233.33>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,<{delay=0;zorder=999;lastTime=5000}>,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
335311,671001,"
  Mrs. Huajie
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
335321,671002,,,,<0.5;0.5>,,<0;400>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
335331,671004,,,,<0.1;0.2;0.3;0.4>,,<0;1300;466.67;566.67>,{beginT=0;endT=200;disx=30;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
335332,671091,,,,,,,,,<{delay=0;zorder=-999;lastTime=7433.33}>,<{delay=0;t=0;x=-640;y=-1300;scale=1.7;teamClose=2.4};{delay=3800;t=900;x=-640;y=-100;scale=0.8;teamClose=0.7}>,<{delay=0;hide=true;lastTime=3800}>,,,,<90;671092>,,TRUE,,
335333,671092,,,,,,,,,,,,1,koudai_beijing/huahai.skel,"{delay=0;addTolayer=-1;offsetX=-200;offsetY=-100;zorder=10;scale=1;aniName=huajiefuren_skill2;aniLoop=false;lastTime=7433.33;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
341111,679001,"
  Single scabbard
  ",,,<0.5;0.5>,,<0;400>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
341121,679003,"
  Single scabbard
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
341131,679004,"
  Single scabbard
  ",,,<0.25;0.25;0.25;0.25>,,<0;230;600;363>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
341211,680001,"
  double scabbard
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;150;150;150;150>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
341221,680005,"
  double scabbard
  ",,,<0.25;0.25;0.25;0.25>,,<0;150;150;150>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
341231,680010,"
  double scabbard
  ",,,<0.16;0.16;0.16;0.16;0.16;0.2>,,<0;200;200;200;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
341311,681001,"
  Shield Sword Monster
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
341321,681002,"
  Shield Sword Monster
  ",,,<0.5;0.5>,,<0;200>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
341331,681004,"
  Shield Sword Monster
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;300;466.67;133.33;100;100;133.33;133.33;100;600>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
341332,681091,"
  Shield Sword Monster
  ",,,,,,,,<{delay=0;zorder=-999;lastTime=4666.67}>,<{delay=1000;t=100;y=400};{delay=1000;t=100;rot=30};{delay=1500;t=300;y=0};{delay=1500;t=300;rot=0}>,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
343111,684001,"
  Soft Puffs
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
343121,684002,,,,,<0.3;0.3;0.4>,<0;200;200>,{beginT=0;endT=50;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
343131,684005,,,,<0.25;0.25;0.25;0.25>,,<0;233.33;233.33;233.33>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
343211,685001,"
  fat sweetie
  ",,,<0.5;0.5>,,<0;133.33>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
343221,685003,,,,,<1>,<0>,{beginT=0;endT=50;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
343231,685004,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
343232,685091,,,,,,,,,<{delay=0;zorder=-999;lastTime=9133.33}>,<{delay=0;t=0;x=-650;y=460;teamClose=0.4;scale=0.5};{delay=4330;t=1300;x=-580;y=-430;teamClose=0.8;scale=1.1};{delay=5700;t=0;x=0;y=0}>,<{delay=0;hide=true;lastTime=4333.33};{delay=5700;hide=true;lastTime=1966.67}>,,,,<90;685092>,,TRUE,,
343233,685092,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=-150;zorder=10;scale=0.75;aniName=pangtianni_skill2;aniLoop=false;lastTime=9133.33;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
347111,692001,"
  Arm Shrimp Gun
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
347121,692002,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
347131,692003,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2>,,<0;100;133.3;133.3;166.6;166.6;166.6;166.6>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
347211,693001,"
  Steel cannon arm
  shrimp
  ",,,<0.3;0.3;0.4>,,<0;300;766.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
347221,693004,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
347231,693005,,,,<1>,,<0>,,,,,,,,,,,TRUE,,
347232,693091,,,,,,,,,,,<{delay=0;hide=true;lastTime=3300}>,,,,<90;693092>,,TRUE,,
347233,693092,"
  sudu_bj
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,{addTolayer=-1;zorder=39;aniName=gangpaobixia_skill2;aniLoop=false;lastTime=3700;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
350111,698001,"
  ice dragon
  ",,,<0.25;0.25;0.25;0.25>,,<0;100;100;100>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
350121,698005,,,,<0.1;0.2;0.1;0.2;0.1;0.2;0.1>,,<0;200;233.33;366.67;366.67;300;233.33>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
350131,698012,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;266.67;266.67;266.67;266.67;266.67;266.67;266.67;266.67>,,,<{delay=0;zorder=999;lastTime=7000}>,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
350211,699001,"
  ice dragon
  ",,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;200;200;200;200;200>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
350221,699007,,,,<0.5;0.5>,,<0;200>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
350231,699009,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;266.67;133.33;400;100;100>,,,,,,,,,,,TRUE,,
350232,699091,,,,,,,,,<{delay=0;zorder=999;lastTime=7000}>,,,1,koudai_beijing/yewan.skel,"{addTolayer=-1;offsetX=0;offsetY=-50;zorder=-1;aniName=bingxuejulong_skill2;aniLoop=false;lastTime=6333.33;screenPos=0;scale=0.65} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
351111,701001,"
  Wrestling Hawkman _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
351121,701002,,,,<0.5;0.5>,,<0;120>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
351131,701003,,,,<0.25;0.25;0.25;0.25>,,<0;160;160;160>,{beginT=0;endT=100;disx=30;disy=40;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
351132,1,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=999;lastTime=7000}>,<{delay=1000;t=320;x=-370;y=-410};{delay=1300;t=0;x=-550;y=-610;rot=20};{delay=7121;t=220;x=-570;y=-280;rot=20}>,<{delay=1221;hide=true;lastTime=5930}>,,,,<90;701092;701093;701094>,,TRUE,,
351133,701092,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{addTolayer=-1;offsetX=0;offsetY=-50;zorder=-1;aniName=shuaijiaoyingren_skill2;aniLoop=false;lastTime=8000;screenPos=0;scale=0.60} ",,,TRUE,,
351134,701093,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{addTolayer=-1;offsetX=0;offsetY=-150;zorder=1;aniName=shuaijiaoyingren_skill2;aniLoop=false;lastTime=8000;screenPos=0;scale=0.62} ",,,TRUE,,
351135,701094,"
  senlin
  ",,,,,,,,,,,1,koudai_beijing/senlin.skel,"{addTolayer=-1;offsetX=-110;offsetY=-180;zorder=5;aniName=shuaijiaoyingren_skill2;aniLoop=false;lastTime=8000;screenPos=0;scale=0.6} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
354111,704001,"
  sticky treasure
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
354121,704002,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
354131,704003,,,,<0.3;0.3;0.4>,,<0;200;200>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
354211,705001,"
  Sticky Mel
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
354221,705002,"
  Sticky Mel
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
354231,705003,"
  Sticky Mel
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;66.67;200;166.67;200;233.33;200;333.33;200;166.67>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
354311,706001,"
  sticky dragon
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
354321,706002,"
  sticky dragon
  ",,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;400;766.6;166.6;166.6;533.3>,{beginT=0;endT=200;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
354331,706008,"
  sticky dragon
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;66.6;100;66.6;100;66.6;66.6;66.6;133.3;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
354332,706091,"
  target moving
  hide
  ",,,,,,,,,<{delay=0;t=0;absY=650;scale=1.2>,<{delay=0;hide=true;lastTime=5266.6}>,,,,<90;706092;706093;706094>,,TRUE,,
354333,706092,"
  taiyang_top
  ",,,,,,,,,,,1,koudai_beijing/taiyang.skel," {offsetX=-320;offsetY=-180;delay=0;addTolayer=1;zorder=10;scale=0.66;aniName=nianmeilong_skill2_top;aniLoop=false;lastTime=6800;screenPos=0}",,,TRUE,,
354334,706093,"
  taiyang_bottom
  ",,,,,,,,,,,1,koudai_beijing/taiyang.skel," {offsetX=-600;offsetY=-140;delay=0;addTolayer=-1;zorder=5;scale=0.66;aniName=nianmeilong_skill2_bottom;aniLoop=false;lastTime=6800;screenPos=0}",,,TRUE,,
354335,706094,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel," {offsetX=200;offsetY=-200;delay=0;addTolayer=-1;zorder=1;scale=0.66;aniName=nianmeilong_skill2;aniLoop=false;lastTime=6800;screenPos=0}",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
359111,714001,"
  buzzing bat
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
359121,714002,"
  buzzing bat
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
359131,714003,"
  buzzing bat
  ",,,<0.3;0.3;0.4>,,<0;200;233.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
359132,1,"
  target moving
  hide
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=2933.3}>,,,,<90;714092>,,TRUE,,
359133,714092,"
  sudu_bj
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,{offsetX=0;offsetY=0;delay=0;addTolayer=-1;zorder=10;scale=0.66;aniName=wengfu_skill2;aniLoop=false;lastTime=4233;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
359211,715001,"
  Sonic Dragon
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
359221,715002,"
  Sonic Dragon
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
359231,715003,"
  Sonic Dragon
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;266.6;266.6;300;300>,{beginT=0;endT=200;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
359232,1,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=30;lastTime=8233.3}>,<{delay=5000;t=0;x=-350;absY=200;scale=0.8}>,<{delay=0;hide=true;lastTime=5766.6}>,,,,<90;715092;715093>,,TRUE,,
359233,715092,,,,,,,,,,,,1,koudai_yinbolong/hero_yinbolong.skel,{offsetX=100;offsetY=100;delay=0;addTolayer=1;zorder=10;scale=0.66;aniName=skill2_qian;aniLoop=false;lastTime=8233.3;screenPos=0},,,TRUE,,
359234,715093,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,{offsetX=0;offsetY=0;delay=0;addTolayer=-1;zorder=10;scale=0.66;aniName=yinbolong_skill2;aniLoop=false;lastTime=8233.3;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
360111,716001,"
  Cernias
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
360121,716002,"
  Cernias
  ",,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;200;200;200;200;200>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
360131,716007,"
  Cernias
  ",,,<1>,,<0>,{beginT=0;endT=200;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
360132,1,"
  target moving
  hide
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=12500}>,,,,<90;716092;716093>,,TRUE,,
360133,716092,"
  senlin2
  ",,,,,,,,,,,1,koudai_beijing/senlin2.skel,{offsetX=0;offsetY=0;delay=0;addTolayer=-1;zorder=50;scale=0.66;aniName=zheerniyasi_skill2;aniLoop=false;lastTime=12500;screenPos=0},,,TRUE,,
360134,716093,"
  dash
  ",,,,,,,,,,,1,koudai_beijing/dashu.skel,{offsetX=0;offsetY=0;delay=0;addTolayer=-1;zorder=10;scale=0.66;aniName=zheerniyasi_skill2;aniLoop=false;lastTime=12500;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
360211,716101,"
  Cernias
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
360221,716102,"
  Cernias
  ",,,<0.3;0.3;0.4>,,<0;100;166.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
360231,716105,"
  Cernias
  ",,,<0.2;0.2;0.3;0.3>,,<0;166.6;166.6;166.6>,{beginT=0;endT=200;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
361111,717001,"
  Yveltal _
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;100;100;100;100>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
361121,717006,"
  Yveltal _
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;166.6;166.6;166.6;166.6;166.6;166.6;166.6;166.6;433.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
361122,1,"
  target moving
  hide
  ",,,,,,,,,,,,,,,{bones=<hitman_move>},FALSE,,{lifeBar={show=true}}
361131,717016,"
  Yveltal _
  ",,,<0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05>,,<0;266.6;266.6;700;233.3;133.3;133.3;133.3;133.3;133.3;133.3;166.6;166.6;266.6;733.3;1933.3;266.6;233.3;266.6;100>,{beginT=0;endT=200;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
