变量名,_beizhu,index,seatExtraFix,wave,hp,damage,specialDamage,defence,specialDefence,speed,hpself,damageself,specialDamageself,defenceself,specialDefenceself,speedself
默认值,,,{},,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
id,备注,索引,站位修正,波次,怪物血量修正,怪物攻击修正,怪物攻击修正,怪物防御修正,怪物防御修正,怪物速度修正,己方血量修正,己方攻击修正,己方攻击修正,己方防御修正,己方防御修正,己方攻击修正
2421,Gym 7_difficulty 3,80624,,9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2422,Gym 7_difficulty 3,80624,,10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2423,Gym 7_difficulty 3,80624,,11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2424,Gym 7_difficulty 3,80624,,12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2425,Gym 7_difficulty 3,80625,,1,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2426,Gym 7_difficulty 3,80625,,2,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2427,Gym 7_difficulty 3,80625,,3,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2428,Gym 7_difficulty 3,80625,,4,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2429,Gym 7_difficulty 3,80625,,5,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2430,Gym 7_difficulty 3,80625,,6,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2431,Gym 7_difficulty 3,80625,,7,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2432,Gym 7_difficulty 3,80625,,8,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2433,Gym 7_difficulty 3,80625,,9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2434,Gym 7_difficulty 3,80625,,10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2435,Gym 7_difficulty 3,80625,,11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2436,Gym 7_difficulty 3,80625,,12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2437,Gym 7_difficulty 3,80626,,1,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2438,Gym 7_difficulty 3,80626,,2,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2439,Gym 7_difficulty 3,80626,,3,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2440,Gym 7_difficulty 3,80626,,4,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2441,Gym 7_difficulty 3,80626,,5,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2442,Gym 7_difficulty 3,80626,,6,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2443,Gym 7_difficulty 3,80626,,7,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2444,Gym 7_Difficulty 3,80626,,8,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2445,Gym 7_difficulty 3,80626,,9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2446,Gym 7_difficulty 3,80626,,10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2447,Gym 7_difficulty 3,80626,,11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2448,Gym 7_difficulty 3,80626,,12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,,,,,,
2449,Gym 7_Difficulty 4,80631,{11=1.1},1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2450,Gym 7_Difficulty 4,80631,{11=1.1},2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2451,Gym 7_Difficulty 4,80631,{11=1.1},3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2452,Gym 7_Difficulty 4,80631,{11=1.1},4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2453,Gym 7_Difficulty 4,80631,{11=1.1},5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2454,Gym 7_Difficulty 4,80631,{11=1.1},6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2455,Gym 7_Difficulty 4,80631,{11=1.1},7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2456,Gym 7_Difficulty 4,80631,{11=1.1},8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2457,Gym 7_Difficulty 4,80631,{11=1.1},9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2458,Gym 7_Difficulty 4,80631,{11=1.1},10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2459,Gym 7_Difficulty 4,80631,{11=1.1},11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2460,Gym 7_Difficulty 4,80631,{11=1.1},12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2461,Gym 7_Difficulty 4,80632,{11=1.3},1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2462,Gym 7_Difficulty 4,80632,{11=1.3},2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2463,Gym 7_Difficulty 4,80632,{11=1.3},3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2464,Gym 7_Difficulty 4,80632,{11=1.3},4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2465,Gym 7_Difficulty 4,80632,{11=1.3},5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2466,Gym 7_Difficulty 4,80632,{11=1.3},6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2467,Gym 7_Difficulty 4,80632,{11=1.3},7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2468,Gym 7_Difficulty 4,80632,{11=1.3},8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2469,Gym 7_Difficulty 4,80632,{11=1.3},9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2470,Gym 7_Difficulty 4,80632,{11=1.3},10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2471,Gym 7_Difficulty 4,80632,{11=1.3},11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2472,Gym 7_Difficulty 4,80632,{11=1.3},12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2473,Gym 7_Difficulty 4,80633,{11=1.2},1,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2474,Gym 7_Difficulty 4,80633,{11=1.2},2,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2475,Gym 7_Difficulty 4,80633,{11=1.2},3,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2476,Gym 7_Difficulty 4,80633,{11=1.2},4,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2477,Gym 7_Difficulty 4,80633,{11=1.2},5,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2478,Gym 7_Difficulty 4,80633,{11=1.2},6,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2479,Gym 7_Difficulty 4,80633,{11=1.2},7,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2480,Gym 7_Difficulty 4,80633,{11=1.2},8,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2481,Gym 7_Difficulty 4,80633,{11=1.2},9,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2482,Gym 7_Difficulty 4,80633,{11=1.2},10,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2483,Gym 7_Difficulty 4,80633,{11=1.2},11,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2484,Gym 7_Difficulty 4,80633,{11=1.2},12,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,,,,,,
2485,Gym 7_Difficulty 4,80634,{11=1.2},1,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2486,Gym 7_Difficulty 4,80634,{11=1.2},2,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2487,Gym 7_Difficulty 4,80634,{11=1.2},3,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2488,Gym 7_Difficulty 4,80634,{11=1.2},4,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2489,Gym 7_Difficulty 4,80634,{11=1.2},5,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2490,Gym 7_Difficulty 4,80634,{11=1.2},6,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2491,Gym 7_Difficulty 4,80634,{11=1.2},7,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2492,Gym 7_Difficulty 4,80634,{11=1.2},8,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2493,Gym 7_Difficulty 4,80634,{11=1.2},9,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2494,Gym 7_Difficulty 4,80634,{11=1.2},10,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2495,Gym 7_Difficulty 4,80634,{11=1.2},11,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2496,Gym 7_Difficulty 4,80634,{11=1.2},12,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,,,,,,
2497,Gym 7_Difficulty 4,80635,,1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2498,Gym 7_Difficulty 4,80635,,2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2499,Gym 7_Difficulty 4,80635,,3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2500,Gym 7_Difficulty 4,80635,,4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2501,Gym 7_Difficulty 4,80635,,5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2502,Gym 7_Difficulty 4,80635,,6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2503,Gym 7_Difficulty 4,80635,,7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2504,Gym 7_Difficulty 4,80635,,8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2505,Gym 7_Difficulty 4,80635,,9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2506,Gym 7_Difficulty 4,80635,,10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2507,Gym 7_Difficulty 4,80635,,11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2508,Gym 7_Difficulty 4,80635,,12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2509,Gym 7_Difficulty 4,80636,,1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2510,Gym 7_Difficulty 4,80636,,2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2511,Gym 7_Difficulty 4,80636,,3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2512,Gym 7_Difficulty 4,80636,,4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2513,Gym 7_Difficulty 4,80636,,5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2514,Gym 7_Difficulty 4,80636,,6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2515,Gym 7_Difficulty 4,80636,,7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2516,Gym 7_Difficulty 4,80636,,8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2517,Gym 7_Difficulty 4,80636,,9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2518,Gym 7_Difficulty 4,80636,,10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2519,Gym 7_Difficulty 4,80636,,11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2520,Gym 7_Difficulty 4,80636,,12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,,,,,,
2521,Gym 7_Difficulty 5,80641,{8=1.3},1,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2522,Gym 7_Difficulty 5,80641,{8=1.3},2,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2523,Gym 7_Difficulty 5,80641,{8=1.3},3,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2524,Gym 7_Difficulty 5,80641,{8=1.3},4,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2525,Gym 7_Difficulty 5,80641,{8=1.3},5,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2526,Gym 7_Difficulty 5,80641,{8=1.3},6,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2527,Gym 7_Difficulty 5,80641,{8=1.3},7,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2528,Gym 7_Difficulty 5,80641,{8=1.3},8,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2529,Gym 7_Difficulty 5,80641,{8=1.3},9,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2530,Gym 7_Difficulty 5,80641,{8=1.3},10,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2531,Gym 7_Difficulty 5,80641,{8=1.3},11,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2532,Gym 7_Difficulty 5,80641,{8=1.3},12,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,,,,,,
2533,Gym 7_Difficulty 5,80642,{11=1.2},1,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2534,Gym 7_Difficulty 5,80642,{11=1.2},2,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2535,Gym 7_Difficulty 5,80642,{11=1.2},3,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2536,Gym 7_Difficulty 5,80642,{11=1.2},4,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2537,Gym 7_Difficulty 5,80642,{11=1.2},5,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2538,Gym 7_Difficulty 5,80642,{11=1.2},6,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2539,Gym 7_Difficulty 5,80642,{11=1.2},7,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2540,Gym 7_Difficulty 5,80642,{11=1.2},8,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2541,Gym 7_Difficulty 5,80642,{11=1.2},9,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2542,Gym 7_Difficulty 5,80642,{11=1.2},10,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2543,Gym 7_Difficulty 5,80642,{11=1.2},11,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2544,Gym 7_Difficulty 5,80642,{11=1.2},12,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,,,,,,
2545,Gym 7_Difficulty 5,80643,{11=1.1},1,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2546,Gym 7_Difficulty 5,80643,{11=1.1},2,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2547,Gym 7_Difficulty 5,80643,{11=1.1},3,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2548,Gym 7_Difficulty 5,80643,{11=1.1},4,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2549,Gym 7_Difficulty 5,80643,{11=1.1},5,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2550,Gym 7_Difficulty 5,80643,{11=1.1},6,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2551,Gym 7_Difficulty 5,80643,{11=1.1},7,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2552,Gym 7_Difficulty 5,80643,{11=1.1},8,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2553,Gym 7_Difficulty 5,80643,{11=1.1},9,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2554,Gym 7_Difficulty 5,80643,{11=1.1},10,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2555,Gym 7_Difficulty 5,80643,{11=1.1},11,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2556,Gym 7_Difficulty 5,80643,{11=1.1},12,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,,,,,,
2557,Gym 7_Difficulty 5,80644,,1,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2558,Gym 7_Difficulty 5,80644,,2,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2559,Gym 7_Difficulty 5,80644,,3,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2560,Gym 7_Difficulty 5,80644,,4,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2561,Gym 7_Difficulty 5,80644,,5,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2562,Gym 7_Difficulty 5,80644,,6,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2563,Gym 7_Difficulty 5,80644,,7,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2564,Gym 7_Difficulty 5,80644,,8,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2565,Gym 7_Difficulty 5,80644,,9,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2566,Gym 7_Difficulty 5,80644,,10,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2567,Gym 7_Difficulty 5,80644,,11,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
2568,Gym 7_Difficulty 5,80644,,12,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,,,,,,
