变量名,markID,_beizhu1,_beizhu2,_beizhu3,_beizhu4,star,attrType1,attrValue1,attrType2,attrValue2
4353,3611,Yveltal _,16,4,4,9,8,2.72%,,
4354,3611,Yveltal _,16,4,4,10,8,3.68%,,
4355,3611,Yveltal _,16,4,4,11,8,4.64%,,
4356,3611,Yveltal _,16,4,4,12,8,5.60%,,
4357,3621,Zygard 50 % form,15,4,4,1,,0%,,
4358,3621,Zygard 50 % form,15,4,4,2,,0%,,
4359,3621,Zygard 50 % form,15,4,4,3,,0%,,
4360,3621,Zygard 50 % form,15,4,4,4,,0%,,
4361,3621,Zygard 50 % form,15,4,4,5,,0%,,
4362,3621,Zygard 50 % form,15,4,4,6,,0%,,
4363,3621,Zygard 50 % form,15,4,4,7,,0%,,
4364,3621,Zygard 50 % form,15,4,4,8,,0%,,
4365,3621,Zygard 50 % form,15,4,4,9,,0%,,
4366,3621,Zygard 50 % form,15,4,4,10,,0%,,
4367,3621,Zygard 50 % form,15,4,4,11,,0%,,
4368,3621,Zygard 50 % form,15,4,4,12,,0%,,
4369,3631,Tianxi,13,4,4,1,1,0%,,
4370,3631,Tianxi,13,4,4,2,1,0%,,
4371,3631,Tianxi,13,4,4,3,1,0%,,
4372,3631,Tianxi,13,4,4,4,1,0.11%,,
4373,3631,Tianxi,13,4,4,5,1,0.34%,,
4374,3631,Tianxi,13,4,4,6,1,0.56%,,
4375,3631,Tianxi,13,4,4,7,1,1.01%,,
4376,3631,Tianxi,13,4,4,8,1,1.46%,,
4377,3631,Tianxi,13,4,4,9,1,1.90%,,
4378,3631,Tianxi,13,4,4,10,1,2.58%,,
4379,3631,Tianxi,13,4,4,11,1,3.25%,,
4380,3631,Tianxi,13,4,4,12,1,3.92%,,
4381,3641,Punish Hoopa,11,4,4,1,1,0%,,
4382,3641,Punish Hoopa,11,4,4,2,1,0%,,
4383,3641,Punish Hoopa,11,4,4,3,1,0%,,
4384,3641,Punish Hoopa,11,4,4,4,1,0.11%,,
4385,3641,Punish Hoopa,11,4,4,5,1,0.34%,,
4386,3641,Punish Hoopa,11,4,4,6,1,0.56%,,
4387,3641,Punish Hoopa,11,4,4,7,1,1.01%,,
4388,3641,Punish Hoopa,11,4,4,8,1,1.46%,,
4389,3641,Punish Hoopa,11,4,4,9,1,1.90%,,
4390,3641,Punish Hoopa,11,4,4,10,1,2.58%,,
4391,3641,Punish Hoopa,11,4,4,11,1,3.25%,,
4392,3641,Punish Hoopa,11,4,4,12,1,3.92%,,
4393,3651,Polkenion,2,3,3,1,,0%,,
4394,3651,Polkenion,2,3,3,2,,0%,,
4395,3651,Polkenion,2,3,3,3,,0%,,
4396,3651,Polkenion,2,3,3,4,,0%,,
4397,3651,Polkenion,2,3,3,5,,0%,,
4398,3651,Polkenion,2,3,3,6,,0%,,
4399,3651,Polkenion,2,3,3,7,,0%,,
4400,3651,Polkenion,2,3,3,8,,0%,,
4401,3651,Polkenion,2,3,3,9,,0%,,
4402,3651,Polkenion,2,3,3,10,,0%,,
4403,3651,Polkenion,2,3,3,11,,0%,,
4404,3651,Polkenion,2,3,3,12,,0%,,
4405,3661,wood owl,4,3,2,1,7,0%,,
4406,3661,wood owl,4,3,2,2,7,0%,,
4407,3661,wood owl,4,3,2,3,7,0.10%,,
4408,3661,wood owl,4,3,2,4,7,0.25%,,
4409,3661,wood owl,4,3,2,5,7,0.40%,,
4410,3661,wood owl,4,3,2,6,7,0.70%,,
4411,3661,wood owl,4,3,2,7,7,1%,,
4412,3661,wood owl,4,3,2,8,7,1.30%,,
4413,3661,wood owl,4,3,2,9,7,1.75%,,
4414,3661,wood owl,4,3,2,10,7,2.20%,,
4415,3661,wood owl,4,3,2,11,7,2.65%,,
4416,3661,wood owl,4,3,2,12,7,3.25%,,
4417,3671,Fire Spotted Meow,2,2,2,1,,0%,,
4418,3671,Fire Spotted Meow,2,2,2,2,,0%,,
4419,3671,Fire Spotted Meow,2,2,2,3,,0%,,
4420,3671,Fire Spotted Meow,2,2,2,4,,0%,,
4421,3671,Fire Spotted Meow,2,2,2,5,,0%,,
4422,3671,Fire Spotted Meow,2,2,2,6,,0%,,
4423,3671,Fire Spotted Meow,2,2,2,7,,0%,,
4424,3671,Fire Spotted Meow,2,2,2,8,,0%,,
4425,3671,Fire Spotted Meow,2,2,2,9,,0%,,
4426,3671,Fire Spotted Meow,2,2,2,10,,0%,,
4427,3671,Fire Spotted Meow,2,2,2,11,,0%,,
4428,3671,Fire Spotted Meow,2,2,2,12,,0%,,
4429,3681,ball sea lion,3,2,2,1,8,0%,,
4430,3681,ball sea lion,3,2,2,2,8,0%,,
4431,3681,ball sea lion,3,2,2,3,8,0.10%,,
4432,3681,ball sea lion,3,2,2,4,8,0.25%,,
4433,3681,ball sea lion,3,2,2,5,8,0.40%,,
4434,3681,ball sea lion,3,2,2,6,8,0.70%,,
4435,3681,ball sea lion,3,2,2,7,8,1%,,
4436,3681,ball sea lion,3,2,2,8,8,1.30%,,
4437,3681,ball sea lion,3,2,2,9,8,1.75%,,
4438,3681,ball sea lion,3,2,2,10,8,2.20%,,
4439,3681,ball sea lion,3,2,2,11,8,2.65%,,
4440,3681,ball sea lion,3,2,2,12,8,3.25%,,
4441,3691,Little Duer _,1,2,2,1,,0%,,
4442,3691,Little Duer _,1,2,2,2,,0%,,
4443,3691,Little Duer _,1,2,2,3,,0%,,
4444,3691,Little Duer _,1,2,2,4,,0%,,
4445,3691,Little Duer _,1,2,2,5,,0%,,
4446,3691,Little Duer _,1,2,2,6,,0%,,
4447,3691,Little Duer _,1,2,2,7,,0%,,
4448,3691,Little Duer _,1,2,2,8,,0%,,
4449,3691,Little Duer _,1,2,2,9,,0%,,
4450,3691,Little Duer _,1,2,2,10,,0%,,
4451,3691,Little Duer _,1,2,2,11,,0%,,
4452,3691,Little Duer _,1,2,2,12,,0%,,
4453,3701,mongoose less,1,1,2,1,,0%,,
4454,3701,mongoose less,1,1,2,2,,0%,,
4455,3701,mongoose less,1,1,2,3,,0%,,
4456,3701,mongoose less,1,1,2,4,,0%,,
4457,3701,mongoose less,1,1,2,5,,0%,,
4458,3701,mongoose less,1,1,2,6,,0%,,
4459,3701,mongoose less,1,1,2,7,,0%,,
4460,3701,mongoose less,1,1,2,8,,0%,,
4461,3701,mongoose less,1,1,2,9,,0%,,
4462,3701,mongoose less,1,1,2,10,,0%,,
4463,3701,mongoose less,1,1,2,11,,0%,,
4464,3701,mongoose less,1,1,2,12,,0%,,
4465,3711,strong jawed chicken worm,12,2,2,1,,0%,,
4466,3711,strong jawed chicken worm,12,2,2,2,,0%,,
4467,3711,strong jawed chicken worm,12,2,2,3,,0%,,
4468,3711,strong jawed chicken worm,12,2,2,4,,0%,,
4469,3711,strong jawed chicken worm,12,2,2,5,,0%,,
4470,3711,strong jawed chicken worm,12,2,2,6,,0%,,
4471,3711,strong jawed chicken worm,12,2,2,7,,0%,,
4472,3711,strong jawed chicken worm,12,2,2,8,,0%,,
4473,3711,strong jawed chicken worm,12,2,2,9,,0%,,
4474,3711,strong jawed chicken worm,12,2,2,10,,0%,,
4475,3711,strong jawed chicken worm,12,2,2,11,,0%,,
4476,3711,strong jawed chicken worm,12,2,2,12,,0%,,
4477,3721,competitive crab,7,2,2,1,,0%,,
4478,3721,competitive crab,7,2,2,2,,0%,,
4479,3721,competitive crab,7,2,2,3,,0%,,
4480,3721,competitive crab,7,2,2,4,,0%,,
4481,3721,competitive crab,7,2,2,5,,0%,,
4482,3721,competitive crab,7,2,2,6,,0%,,
4483,3721,competitive crab,7,2,2,7,,0%,,
4484,3721,competitive crab,7,2,2,8,,0%,,
4485,3721,competitive crab,7,2,2,9,,0%,,
4486,3721,competitive crab,7,2,2,10,,0%,,
4487,3721,competitive crab,7,2,2,11,,0%,,
4488,3721,competitive crab,7,2,2,12,,0%,,
4489,3731,Flower Dance Bird · Hot Hot Style,2,2,2,1,,0%,,
4490,3731,Flower Dance Bird · Hot Hot Style,2,2,2,2,,0%,,
4491,3731,Flower Dance Bird · Hot Hot Style,2,2,2,3,,0%,,
4492,3731,Flower Dance Bird · Hot Hot Style,2,2,2,4,,0%,,
4493,3731,Flower Dance Bird · Hot Hot Style,2,2,2,5,,0%,,
4494,3731,Flower Dance Bird · Hot Hot Style,2,2,2,6,,0%,,
4495,3731,Flower Dance Bird · Hot Hot Style,2,2,2,7,,0%,,
4496,3731,Flower Dance Bird · Hot Hot Style,2,2,2,8,,0%,,
4497,3731,Flower Dance Bird · Hot Hot Style,2,2,2,9,,0%,,
4498,3731,Flower Dance Bird · Hot Hot Style,2,2,2,10,,0%,,
4499,3731,Flower Dance Bird · Hot Hot Style,2,2,2,11,,0%,,
4500,3731,Flower Dance Bird · Hot Hot Style,2,2,2,12,,0%,,
4501,3741,Moe Gafly,12,1,2,1,,0%,,
4502,3741,Moe Gafly,12,1,2,2,,0%,,
4503,3741,Moe Gafly,12,1,2,3,,0%,,
4504,3741,Moe Gafly,12,1,2,4,,0%,,
4505,3741,Moe Gafly,12,1,2,5,,0%,,
4506,3741,Moe Gafly,12,1,2,6,,0%,,
4507,3741,Moe Gafly,12,1,2,7,,0%,,
4508,3741,Moe Gafly,12,1,2,8,,0%,,
4509,3741,Moe Gafly,12,1,2,9,,0%,,
4510,3741,Moe Gafly,12,1,2,10,,0%,,
4511,3741,Moe Gafly,12,1,2,11,,0%,,
4512,3741,Moe Gafly,12,1,2,12,,0%,,
4513,3751,rock dog,13,2,2,1,,0%,,
4514,3751,rock dog,13,2,2,2,,0%,,
4515,3751,rock dog,13,2,2,3,,0%,,
4516,3751,rock dog,13,2,2,4,,0%,,
4517,3751,rock dog,13,2,2,5,,0%,,
4518,3751,rock dog,13,2,2,6,,0%,,
4519,3751,rock dog,13,2,2,7,,0%,,
4520,3751,rock dog,13,2,2,8,,0%,,
4521,3751,rock dog,13,2,2,9,,0%,,
4522,3751,rock dog,13,2,2,10,,0%,,
4523,3751,rock dog,13,2,2,11,,0%,,
4524,3751,rock dog,13,2,2,12,,0%,,
4525,3761,Weak Dingyu · lonely appearance,3,3,3,1,,0%,,
4526,3761,Weak Dingyu · lonely appearance,3,3,3,2,,0%,,
4527,3761,Weak Dingyu · lonely look,3,3,3,3,,0%,,
4528,3761,Weak Dingyu · lonely look,3,3,3,4,,0%,,
4529,3761,Weak Dingyu · lonely look,3,3,3,5,,0%,,
4530,3761,Weak Dingyu · lonely appearance,3,3,3,6,,0%,,
4531,3761,Weak Dingyu · lonely appearance,3,3,3,7,,0%,,
4532,3761,Weak Dingyu · lonely look,3,3,3,8,,0%,,
4533,3761,Weak Dingyu · lonely look,3,3,3,9,,0%,,
4534,3761,Weak Dingyu · lonely look,3,3,3,10,,0%,,
4535,3761,Weak Dingyu · lonely look,3,3,3,11,,0%,,
4536,3761,Weak Dingyu · lonely look,3,3,3,12,,0%,,
4537,3771,good and bad stars,8,3,3,1,9,0%,,
4538,3771,good and bad stars,8,3,3,2,9,0%,,
4539,3771,good and bad stars,8,3,3,3,9,0.10%,,
4540,3771,good and bad stars,8,3,3,4,9,0.25%,,
4541,3771,good and bad stars,8,3,3,5,9,0.40%,,
4542,3771,good and bad stars,8,3,3,6,9,0.70%,,
4543,3771,good and bad stars,8,3,3,7,9,1%,,
4544,3771,good and bad stars,8,3,3,8,9,1.30%,,
4545,3771,good and bad stars,8,3,3,9,9,1.75%,,
4546,3771,good and bad stars,8,3,3,10,9,2.20%,,
4547,3771,good and bad stars,8,3,3,11,9,2.65%,,
4548,3771,good and bad stars,8,3,3,12,9,3.25%,,
4549,3781,Mud donkey _,9,2,2,1,,0%,,
4550,3781,Mud donkey _,9,2,2,2,,0%,,
4551,3781,Mud donkey _,9,2,2,3,,0%,,
4552,3781,Mud donkey _,9,2,2,4,,0%,,
4553,3781,Mud donkey _,9,2,2,5,,0%,,
4554,3781,Mud donkey _,9,2,2,6,,0%,,
4555,3781,Mud donkey _,9,2,2,7,,0%,,
4556,3781,Mud donkey _,9,2,2,8,,0%,,
4557,3781,Mud donkey _,9,2,2,9,,0%,,
4558,3781,Mud donkey _,9,2,2,10,,0%,,
4559,3781,Mud donkey _,9,2,2,11,,0%,,
4560,3781,Mud donkey _,9,2,2,12,,0%,,
4561,3791,dripping spider,3,1,2,1,,0%,,
4562,3791,dripping spider,3,1,2,2,,0%,,
4563,3791,dripping spider,3,1,2,3,,0%,,
4564,3791,dripping spider,3,1,2,4,,0%,,
4565,3791,dripping spider,3,1,2,5,,0%,,
4566,3791,dripping spider,3,1,2,6,,0%,,
4567,3791,dripping spider,3,1,2,7,,0%,,
4568,3791,dripping spider,3,1,2,8,,0%,,
4569,3791,dripping spider,3,1,2,9,,0%,,
4570,3791,dripping spider,3,1,2,10,,0%,,
4571,3791,dripping spider,3,1,2,11,,0%,,
4572,3791,dripping spider,3,1,2,12,,0%,,
4573,3801,Pseudo- mantis,4,2,2,1,,0%,,
4574,3801,Pseudo- mantis,4,2,2,2,,0%,,
4575,3801,Pseudo- mantis,4,2,2,3,,0%,,
4576,3801,Pseudo- mantis,4,2,2,4,,0%,,
4577,3801,Pseudo- mantis,4,2,2,5,,0%,,
4578,3801,Pseudo- mantis,4,2,2,6,,0%,,
4579,3801,Pseudo- mantis,4,2,2,7,,0%,,
4580,3801,Pseudo- mantis,4,2,2,8,,0%,,
4581,3801,Pseudo- mantis,4,2,2,9,,0%,,
4582,3801,Pseudo- mantis,4,2,2,10,,0%,,
4583,3801,Pseudo- mantis,4,2,2,11,,0%,,
4584,3801,Pseudo- mantis,4,2,2,12,,0%,,
4585,3811,sleeping mushroom,4,1,2,1,,0%,,
4586,3811,sleeping mushroom,4,1,2,2,,0%,,
4587,3811,sleeping mushroom,4,1,2,3,,0%,,
4588,3811,sleeping mushroom,4,1,2,4,,0%,,
4589,3811,sleeping mushroom,4,1,2,5,,0%,,
4590,3811,sleeping mushroom,4,1,2,6,,0%,,
4591,3811,sleeping mushroom,4,1,2,7,,0%,,
4592,3811,sleeping mushroom,4,1,2,8,,0%,,
4593,3811,sleeping mushroom,4,1,2,9,,0%,,
4594,3811,sleeping mushroom,4,1,2,10,,0%,,
4595,3811,sleeping mushroom,4,1,2,11,,0%,,
4596,3811,sleeping mushroom,4,1,2,12,,0%,,
4597,3821,Salamander,8,2,2,1,,0%,,
4598,3821,Salamander,8,2,2,2,,0%,,
4599,3821,Salamander,8,2,2,3,,0%,,
4600,3821,Salamander,8,2,2,4,,0%,,
4601,3821,Salamander,8,2,2,5,,0%,,
4602,3821,Salamander,8,2,2,6,,0%,,
4603,3821,Salamander,8,2,2,7,,0%,,
4604,3821,Salamander,8,2,2,8,,0%,,
4605,3821,Salamander,8,2,2,9,,0%,,
4606,3821,Salamander,8,2,2,10,,0%,,
4607,3821,Salamander,8,2,2,11,,0%,,
4608,3821,Salamander,8,2,2,12,,0%,,
4609,3831,puppet bear,1,2,2,1,,0%,,
4610,3831,puppet bear,1,2,2,2,,0%,,
4611,3831,puppet bear,1,2,2,3,,0%,,
4612,3831,puppet bear,1,2,2,4,,0%,,
4613,3831,puppet bear,1,2,2,5,,0%,,
4614,3831,puppet bear,1,2,2,6,,0%,,
4615,3831,puppet bear,1,2,2,7,,0%,,
4616,3831,puppet bear,1,2,2,8,,0%,,
4617,3831,puppet bear,1,2,2,9,,0%,,
4618,3831,puppet bear,1,2,2,10,,0%,,
4619,3831,puppet bear,1,2,2,11,,0%,,
4620,3831,puppet bear,1,2,2,12,,0%,,
4621,3841,sweet bamboo,4,3,3,1,7,0%,,
4622,3841,sweet bamboo,4,3,3,2,7,0%,,
4623,3841,sweet bamboo,4,3,3,3,7,0.10%,,
4624,3841,sweet bamboo,4,3,3,4,7,0.25%,,
4625,3841,sweet bamboo,4,3,3,5,7,0.40%,,
4626,3841,sweet bamboo,4,3,3,6,7,0.70%,,
4627,3841,sweet bamboo,4,3,3,7,7,1%,,
4628,3841,sweet bamboo,4,3,3,8,7,1.30%,,
4629,3841,sweet bamboo,4,3,3,9,7,1.75%,,
4630,3841,sweet bamboo,4,3,3,10,7,2.20%,,
4631,3841,sweet bamboo,4,3,3,11,7,2.65%,,
4632,3841,sweet bamboo,4,3,3,12,7,3.25%,,
4633,3851,flower therapy ring,18,2,2,1,,0%,,
4634,3851,flower therapy ring,18,2,2,2,,0%,,
4635,3851,flower therapy ring,18,2,2,3,,0%,,
4636,3851,flower therapy ring,18,2,2,4,,0%,,
4637,3851,flower therapy ring,18,2,2,5,,0%,,
4638,3851,flower therapy ring,18,2,2,6,,0%,,
4639,3851,flower therapy ring,18,2,2,7,,0%,,
4640,3851,flower therapy ring,18,2,2,8,,0%,,
4641,3851,flower therapy ring,18,2,2,9,,0%,,
4642,3851,flower therapy ring,18,2,2,10,,0%,,
4643,3851,flower therapy ring,18,2,2,11,,0%,,
4644,3851,flower therapy ring,18,2,2,12,,0%,,
4645,3861,smart gorilla _,1,2,2,1,,0%,,
4646,3861,smart gorilla _,1,2,2,2,,0%,,
4647,3861,smart gorilla _,1,2,2,3,,0%,,
4648,3861,smart gorilla _,1,2,2,4,,0%,,
4649,3861,smart gorilla _,1,2,2,5,,0%,,
4650,3861,smart gorilla _,1,2,2,6,,0%,,
4651,3861,smart gorilla _,1,2,2,7,,0%,,
4652,3861,smart gorilla _,1,2,2,8,,0%,,
4653,3861,smart gorilla _,1,2,2,9,,0%,,
4654,3861,smart gorilla _,1,2,2,10,,0%,,
4655,3861,smart gorilla _,1,2,2,11,,0%,,
4656,3861,smart gorilla _,1,2,2,12,,0%,,
4657,3871,throwing monkey,7,2,2,1,,0%,,
4658,3871,throwing monkey,7,2,2,2,,0%,,
4659,3871,throwing monkey,7,2,2,3,,0%,,
4660,3871,throwing monkey,7,2,2,4,,0%,,
4661,3871,throwing monkey,7,2,2,5,,0%,,
4662,3871,throwing monkey,7,2,2,6,,0%,,
4663,3871,throwing monkey,7,2,2,7,,0%,,
4664,3871,throwing monkey,7,2,2,8,,0%,,
4665,3871,throwing monkey,7,2,2,9,,0%,,
4666,3871,throwing monkey,7,2,2,10,,0%,,
4667,3871,throwing monkey,7,2,2,11,,0%,,
4668,3871,throwing monkey,7,2,2,12,,0%,,
4669,3881,coward,12,2,2,1,,0%,,
4670,3881,coward,12,2,2,2,,0%,,
4671,3881,coward,12,2,2,3,,0%,,
4672,3881,coward,12,2,2,4,,0%,,
4673,3881,coward,12,2,2,5,,0%,,
4674,3881,coward,12,2,2,6,,0%,,
4675,3881,coward,12,2,2,7,,0%,,
4676,3881,coward,12,2,2,8,,0%,,
4677,3881,coward,12,2,2,9,,0%,,
4678,3881,coward,12,2,2,10,,0%,,
4679,3881,coward,12,2,2,11,,0%,,
4680,3881,coward,12,2,2,12,,0%,,
4681,3891,Shaqiu doll,14,2,2,1,,0%,,
4682,3891,Shaqiu doll,14,2,2,2,,0%,,
4683,3891,Shaqiu doll,14,2,2,3,,0%,,
4684,3891,Shaqiu doll,14,2,2,4,,0%,,
4685,3891,Shaqiu doll,14,2,2,5,,0%,,
4686,3891,Shaqiu doll,14,2,2,6,,0%,,
4687,3891,Shaqiu doll,14,2,2,7,,0%,,
4688,3891,Shaqiu doll,14,2,2,8,,0%,,
4689,3891,Shaqiu doll,14,2,2,9,,0%,,
4690,3891,Shaqiu doll,14,2,2,10,,0%,,
4691,3891,Shaqiu doll,14,2,2,11,,0%,,
4692,3891,Shaqiu doll,14,2,2,12,,0%,,
4693,3901,Fist sea cucumber,3,1,2,1,,0%,,
4694,3901,Fist sea cucumber,3,1,2,2,,0%,,
4695,3901,Fist sea cucumber,3,1,2,3,,0%,,
4696,3901,Fist sea cucumber,3,1,2,4,,0%,,
4697,3901,Fist sea cucumber,3,1,2,5,,0%,,
4698,3901,Fist sea cucumber,3,1,2,6,,0%,,
4699,3901,Fist sea cucumber,3,1,2,7,,0%,,
4700,3901,Fist sea cucumber,3,1,2,8,,0%,,
4701,3901,Fist sea cucumber,3,1,2,9,,0%,,
4702,3901,Fist sea cucumber,3,1,2,10,,0%,,
4703,3901,Fist sea cucumber,3,1,2,11,,0%,,
4704,3901,Fist sea cucumber,3,1,2,12,,0%,,
4705,3911,Attribute: empty,1,2,2,1,,0%,,
4706,3911,Attribute: empty,1,2,2,2,,0%,,
4707,3911,Attribute: empty,1,2,2,3,,0%,,
4708,3911,Attribute: empty,1,2,2,4,,0%,,
4709,3911,Attribute: empty,1,2,2,5,,0%,,
4710,3911,Attribute: empty,1,2,2,6,,0%,,
4711,3911,Attribute: empty,1,2,2,7,,0%,,
4712,3911,Attribute: empty,1,2,2,8,,0%,,
4713,3911,Attribute: empty,1,2,2,9,,0%,,
4714,3911,Attribute: empty,1,2,2,10,,0%,,
4715,3911,Attribute: empty,1,2,2,11,,0%,,
4716,3911,Attribute: empty,1,2,2,12,,0%,,
4717,3921,of small meteor and shooting star,13,2,2,1,,0%,,
4718,3921,of small meteor and shooting star,13,2,2,2,,0%,,
4719,3921,of small meteor and shooting star,13,2,2,3,,0%,,
4720,3921,of small meteor and shooting star,13,2,2,4,,0%,,
4721,3921,of small meteor and shooting star,13,2,2,5,,0%,,
4722,3921,of small meteor and shooting star,13,2,2,6,,0%,,
4723,3921,of small meteor and shooting star,13,2,2,7,,0%,,
4724,3921,of small meteor and shooting star,13,2,2,8,,0%,,
4725,3921,of small meteor and shooting star,13,2,2,9,,0%,,
4726,3921,of small meteor and shooting star,13,2,2,10,,0%,,
4727,3921,of small meteor and shooting star,13,2,2,11,,0%,,
4728,3921,of small meteor and shooting star,13,2,2,12,,0%,,
4729,3931,Tree Pillow Bear,1,2,2,1,,0%,,
4730,3931,Tree Pillow Bear,1,2,2,2,,0%,,
4731,3931,Tree Pillow Bear,1,2,2,3,,0%,,
4732,3931,Tree Pillow Bear,1,2,2,4,,0%,,
4733,3931,Tree Pillow Bear,1,2,2,5,,0%,,
4734,3931,Tree Pillow Bear,1,2,2,6,,0%,,
4735,3931,Tree Pillow Bear,1,2,2,7,,0%,,
4736,3931,Tree Pillow Bear,1,2,2,8,,0%,,
4737,3931,Tree Pillow Bear,1,2,2,9,,0%,,
4738,3931,Tree Pillow Bear,1,2,2,10,,0%,,
4739,3931,Tree Pillow Bear,1,2,2,11,,0%,,
4740,3931,Tree Pillow Bear,1,2,2,12,,0%,,
4741,3941,Blazing Tortoise,2,2,2,1,,0%,,
4742,3941,Blazing Tortoise,2,2,2,2,,0%,,
4743,3941,Blazing Tortoise,2,2,2,3,,0%,,
4744,3941,Blazing Tortoise,2,2,2,4,,0%,,
4745,3941,Blazing Tortoise,2,2,2,5,,0%,,
4746,3941,Blazing Tortoise,2,2,2,6,,0%,,
4747,3941,Blazing Tortoise,2,2,2,7,,0%,,
4748,3941,Blazing Tortoise,2,2,2,8,,0%,,
4749,3941,Blazing Tortoise,2,2,2,9,,0%,,
4750,3941,Blazing Tortoise,2,2,2,10,,0%,,
4751,3941,Blazing Tortoise,2,2,2,11,,0%,,
4752,3941,Blazing Tortoise,2,2,2,12,,0%,,
4753,3951,Togodemar,5,1,2,1,,0%,,
4754,3951,Togodemar,5,1,2,2,,0%,,
4755,3951,Togodemar,5,1,2,3,,0%,,
4756,3951,Togodemar,5,1,2,4,,0%,,
4757,3951,Togodemar,5,1,2,5,,0%,,
4758,3951,Togodemar,5,1,2,6,,0%,,
4759,3951,Togodemar,5,1,2,7,,0%,,
4760,3951,Togodemar,5,1,2,8,,0%,,
4761,3951,Togodemar,5,1,2,9,,0%,,
4762,3951,Togodemar,5,1,2,10,,0%,,
4763,3951,Togodemar,5,1,2,11,,0%,,
4764,3951,Togodemar,5,1,2,12,,0%,,
4765,3961,Mimi Q,14,2,2,1,,0%,,
4766,3961,Mimi Q,14,2,2,2,,0%,,
4767,3961,Mimi Q,14,2,2,3,,0%,,
4768,3961,Mimi Q,14,2,2,4,,0%,,
4769,3961,Mimi Q,14,2,2,5,,0%,,
4770,3961,Mimi Q,14,2,2,6,,0%,,
4771,3961,Mimi Q,14,2,2,7,,0%,,
4772,3961,Mimi Q,14,2,2,8,,0%,,
4773,3961,Mimi Q,14,2,2,9,,0%,,
4774,3961,Mimi Q,14,2,2,10,,0%,,
4775,3961,Mimi Q,14,2,2,11,,0%,,
4776,3961,Mimi Q,14,2,2,12,,0%,,
4777,3971,molar color skin fish,3,2,2,1,,0%,,
4778,3971,molar color skin fish,3,2,2,2,,0%,,
4779,3971,molar color skin fish,3,2,2,3,,0%,,
4780,3971,molar color skin fish,3,2,2,4,,0%,,
4781,3971,molar color skin fish,3,2,2,5,,0%,,
4782,3971,molar color skin fish,3,2,2,6,,0%,,
4783,3971,molar color skin fish,3,2,2,7,,0%,,
4784,3971,molar color skin fish,3,2,2,8,,0%,,
4785,3971,molar color skin fish,3,2,2,9,,0%,,
4786,3971,molar color skin fish,3,2,2,10,,0%,,
4787,3971,molar color skin fish,3,2,2,11,,0%,,
4788,3971,molar color skin fish,3,2,2,12,,0%,,
4789,3981,old man dragon,1,2,2,1,,0%,,
4790,3981,old man dragon,1,2,2,2,,0%,,
4791,3981,old man dragon,1,2,2,3,,0%,,
4792,3981,old man dragon,1,2,2,4,,0%,,
4793,3981,old man dragon,1,2,2,5,,0%,,
4794,3981,old man dragon,1,2,2,6,,0%,,
4795,3981,old man dragon,1,2,2,7,,0%,,
4796,3981,old man dragon,1,2,2,8,,0%,,
4797,3981,old man dragon,1,2,2,9,,0%,,
4798,3981,old man dragon,1,2,2,10,,0%,,
4799,3981,old man dragon,1,2,2,11,,0%,,
4800,3981,old man dragon,1,2,2,12,,0%,,
4801,3991,broken wheel,14,2,2,1,,0%,,
4802,3991,broken wheel,14,2,2,2,,0%,,
4803,3991,broken wheel,14,2,2,3,,0%,,
4804,3991,broken wheel,14,2,2,4,,0%,,
4805,3991,broken wheel,14,2,2,5,,0%,,
4806,3991,broken wheel,14,2,2,6,,0%,,
4807,3991,broken wheel,14,2,2,7,,0%,,
4808,3991,broken wheel,14,2,2,8,,0%,,
4809,3991,broken wheel,14,2,2,9,,0%,,
4810,3991,broken wheel,14,2,2,10,,0%,,
4811,3991,broken wheel,14,2,2,11,,0%,,
4812,3991,broken wheel,14,2,2,12,,0%,,
4813,4001,Heart Scale Treasure,15,3,3,1,,0%,,
4814,4001,Heart Scale Treasure,15,3,3,2,,0%,,
4815,4001,Heart Scale Treasure,15,3,3,3,,0%,,
4816,4001,Heart Scale Treasure,15,3,3,4,,0%,,
4817,4001,Heart Scale Treasure,15,3,3,5,,0%,,
4818,4001,Heart Scale Treasure,15,3,3,6,,0%,,
4819,4001,Heart Scale Treasure,15,3,3,7,,0%,,
4820,4001,Heart Scale Treasure,15,3,3,8,,0%,,
4821,4001,Heart Scale Treasure,15,3,3,9,,0%,,
4822,4001,Heart Scale Treasure,15,3,3,10,,0%,,
4823,4001,Heart Scale Treasure,15,3,3,11,,0%,,
4824,4001,Heart Scale Treasure,15,3,3,12,,0%,,
4825,4011,Tapu Mingming _,5,2,2,1,,0%,,
4826,4011,Tapu Mingming _,5,2,2,2,,0%,,
4827,4011,Tapu Mingming _,5,2,2,3,,0%,,
4828,4011,Tapu Mingming _,5,2,2,4,,0%,,
4829,4011,Tapu Mingming _,5,2,2,5,,0%,,
4830,4011,Tapu Mingming _,5,2,2,6,,0%,,
4831,4011,Tapu Mingming _,5,2,2,7,,0%,,
4832,4011,Tapu Mingming _,5,2,2,8,,0%,,
4833,4011,Tapu Mingming _,5,2,2,9,,0%,,
4834,4011,Tapu Mingming _,5,2,2,10,,0%,,
4835,4011,Tapu Mingming _,5,2,2,11,,0%,,
4836,4011,Tapu Mingming _,5,2,2,12,,0%,,
4837,4021,Cosmog,11,4,4,1,7,0%,,
4838,4021,Cosmog,11,4,4,2,7,0%,,
4839,4021,Cosmog,11,4,4,3,7,0%,,
