变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
10329311,demon fire red fox,,,,,,,,,,,,,,329311,
10329321,_skill2,,,,,,,,,,,,,,329321,
10329322,_skill2_ ignore special defense,0,14,,,,,,,<32911>,<2>,<1>,,<self:specialDefence()*0.3>,,
10329331,_skill3,,11,,,,,,,,,,,,329331,
10329332,_skill3_spine,,11,,,,,,,,,,,,329332,
10329333,_skill3_ random damage,,11,,,,,,,<32912>,<1>,<0.5>,,<1>,,
,,,,,,,,,,,,,,,,
10330311,Koga Ninja Frog,,,,,,,,,,,,,,330311,
10330312,_skill1_ plus dodge,0,14,,,,,,,<33011>,<2>,<0.3>,,<2000>,,
10330321,_skill2,,,,,,,,,,,,,,330321,
10330331,_skill3,,,,,,,,,,,,,,330331,
10330332,_skill3_spine,,,,,,,,,,,,,,330332,
10330333,_skill3_ plus critical damage crit,0,14,,,,,,,<33012;33013>,<1;1>,<1;1>,,<3000;2000>,,
,,,,,,,,,,,,,,,,
10059311,Electric Shock Monster,,,,,,,,,,,,,,59311,
10059312,_skill1_ chance to ignore defense,0,14,,,,,,,<593>,<1>,<1>,,<self:defence()*0.2>,,
10059313,_skill1_ clear ignore defense,0,14,,,,,,,<594>,<1>,<1>,,<1>,,
10059321,_skill2,,,,,,,,,,,,,,59321,
10059322,_skill2_ Rage recovery,0,14,,,,,,,<591>,<1>,<1>,,<200>,,
10059331,_skill3,,4,,,,,,,,,,,,59331,
10059332,_skill3_ Increase Rage,0,14,,,,,,,<591>,<1>,<1>,,<200>,,
10059333,_skill3_ Lower Rage,,4,,,,,,,<592>,<1>,<1>,,<-150>,,
,,,,,,,,,,,,,,,,
10039311,Gengar,,,,,,,,,,,,,,39311,
10039312,_attack,0,14,,,,,,,<396>,<2>,<1>,,<self:specialDamage()*0.2>,,
10039321,Gengar,,,,,,,,,,,,,,39321,
10039322,_skill1,,,,,,,,,<392>,<2>,<1>,,<-target:specialDefence()*0.2>,,
10039331,Gengar,,11,,,,,,,,,,,,39331,
10039332,_skill2,,11,,,,,,,<391;393>,<2;2>,<0.5;1>,,<2;-self:specialDamage()*0.2>,,
10039361,passive,,20,,,,1,,,<394;395>,<1;1>,<1;1>,,<-(2000+skillLevel*20);self:specialDamage()*1.5>,,
,,,,,,,,,,,,,,,,
10063211,Gyarados _,,,,,,,,,,,,,,63211,
10063212,basic attack,,1,,,,,,,<63211>,<1>,<1>,,<-1500>,,
10063213,self - repeat attack,,1,,,,,,,<63271>,<1>,<self:hasBuff(63261) and 1 or 0>,,<1500>,,
10063221,,,,,,,,,,,,,,,63221,
10063222,skill1 - dispel buff,,1,,,,,,,<63221>,<1>,<1>,,<0>,,
10063223,self - plus ignore,0,14,,,,,,,<63231>,<1>,<1>,,<2000>,,
10063224,self - repeat attack,,1,,,,,,,<63271>,<1>,<self:hasBuff(63261) and 1 or 0>,,<1500>,,
10063231,,,4,,,,,,,,,,,,63231,
10063232,,,4,,,,,,,,,,,,63232,
10063233,skill2 -Reduce physical defense,,4,,,,,,,<63241>,<1>,<1>,,<-self:defence()*0.2>,,
10063234,skill2- dispel buff,,4,,,,,,,<63221>,<1>,<1>,,<0>,,
10063235,self - repeat attack,,1,,,,,,,<63271>,<1>,<self:hasBuff(63261) and 1 or 0>,,<1500>,,
10063261,Passive_Damage Bonus _,0,14,,,,,,,<63261>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
10075311,fast dragon,,1,,,,,,,,,,,,75311,
10075312,_skill1_ vulnerable _,,,,,,,,,<753121>,<2>,<1>,,<2000>,,
10075321,_skill2,,,,,,,,,,,,,,75321,
10075322,_skill2_burning _,,,,,,,,,<753122>,<2>,<1>,,<self:damage()*0.3>,,
10075331,_skill3,,4,,,,,,,,,,,,75331,
10075332,_skill3_ Paralysis & Vertigo,,4,,,,,,,<753124;753123>,<1;2>,<target:hasBuffGroup(27) and 0.3 or 0;1>,,<0;0>,,
10075341,_skill4,,,,,,,,,,,,,,75341,
10075342,_skill4_spine,,,,,,,,,,,,,,75342,
10075343,_skill4_ plus crit,,,,,,,,,<753126>,<1>,<1>,,<0>,,
10075344,"_skill4_ Vulnerable , Burned, Paralyzed",,,,,,,,,<753125>,<1>,"<moreEqualThan(self:star(),11) and 0.3 or 0>",,<0>,,
10075361,passive,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10072111,frozen bird,,,,,,,,,,,,,,72111,
10072112,attack_reduce speed,,1,,,,,,,<72111>,<2>,<1>,,<-2000>,,
10072121,,,4,,,,,,,,,,,,72121,
10072122,skill1_silent _,,4,,,,,,,<72112>,<1>,<1>,,<0>,,
10072123,skill1_self -acceleration,0,14,,,,,,,<72113>,<2>,<1>,,<2000>,,
10072131,,,11,,,,,,,,,,,,72131,
10072132,,,11,,,,,,,,,,,,72132,
10072133,skill2_silent _,,11,,,,,,,<72114;72118>,<2;1>,<0.5;0.3>,,<-3000;target:hpMax()*0.25>,,
10072141,passive - aggressive,,20,,,,,1,,<72116>,<target:hasBuff(72115) and 0 or 1>,<1>,,<-target:specialDamage()*0.2>,,
10072142,passive - aggressive,,20,,,,,1,,<72115>,<99>,<1>,,<0>,,
10072151,passive - hit _,,20,,,,,1,,<72116>,<target:hasBuff(72115) and 0 or 1>,<1>,,<-target:specialDamage()*0.2>,,
10072152,passive - hit _,,20,,,,,1,,<72115>,<99>,<1>,,<0>,,
10072161,passive,0,14,,,,,,,<72117>,<99>,<1>,,<2000+skillLevel*20-20>,,
,,,,,,,,,,,,,,,,
10073111,lightning bird,,,,,,,,,,,,,,73111,
10073112,Self plus special attack,0,14,,,,,,,<73111>,<2>,<1>,,<self:specialDamage()*0.15>,,
10073121,_skill2,,,,,,,,,,,,,,73121,
10073122,Crit and speed,0,14,,,,,,,<73112;73113>,<2;2>,<1;1>,,<2000;2000>,,
10073131,_skill3,,4,,,,,,,,,,,,73131,
10073132,_skill3,,4,,,,,,,,,,,,73132,
10073133,Ma Dian,,4,,,,,,,<73114;73115;73116>,<2;2;2>,<1;1;1>,,<self:specialDamage()*2;-200;-2000>,,
10073151,passive _,,20,,,,,1,,<73119;73120;73121>,<2;2;2>,<1;1;1>,,<self:specialDamage()*2;-200;-2000>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10074111,Flame Bird_skill1 _,,,,,,,,,,,,,,74111,
10074112,_skill1_burning _,,,,,,,,,<74111>,<1>,<0.3>,,<self:specialDamage()*0.5>,,
10074121,_skill2,,4,,,,,,,,,,,,74121,
10074122,_skill2_burning _,,4,,,,,,,<74111>,<2>,<1>,,<self:specialDamage()*0.5>,,
10074124,_skill2_ buff removed,,14,,,,,,,<74122>,<1>,<1>,,<1>,,
10074131,_skill3,,11,,,,,,,,,,,,74131,
10074132,_skill3_spine,,11,,,,,,,,,,,,74132,
,,,,,,,,,,,,,,,,
10129311,lizard king,,3,,,,2,,,,,,,,129311,
10129312,Increase Physical Attack,0,14,,,,,,,<129111>,<2>,<1>,,<self:damage()*0.15>,,
10129321,,,3,,,,2,,,,,,,,129321,
10129322,Steal attributes,0,14,,,,,,,<129112>,<2>,<1>,,<2000>,,
10129331,,,4,,,,,,,,,,,,129331,
10129332,,,4,,,,,,,<129115>,<2>,<1>,,<-target:defence()*0.2>,129332,
10129333,Steal attributes,0,14,,,,,,,<129114>,<2>,<1>,,<self:defence()*0.3>,,
,,,,,,,,,,,,,,,,
10142311,leave king,,,,,,,,,,,,,,142311,
10142312,_skill1_falling object defense,,,,,,,,,<142311>,<2>,<1>,,<-target:defence()*0.15>,,
10142321,_skill2,,,,,,,,,,,,,,142321,
10142322,_skill2_ vertigo,,,,,,,,,<142335>,<1>,<0.5>,,<1>,,
10142331,_skill3,,1,,,,,,,,,,,,142331,
10142332,_skill3_spine,,1,,,,,,,,,,,,142332,
10142333,_skill3_ ignore defense,0,14,,,,,,,<142331>,<1>,<1>,,<6000>,,
10142334,_skill3_ unable to act,0,14,,,,,,,<142332;142336>,<1;99>,<1;1>,,<1;1500>,,
10142335,_skill3_ plus defense,0,14,,,,,,,<142333;142334>,<2;2>,<self:hasBuff(142332) and 1 or 0;self:hasBuff(142332) and 1 or 0>,,<self:defence()*0.25;self:specialDefence()*0.25>,,
,,,,,,,,,,,,,,,,
10248311,King Yanwu,,,,,,,,,,,,,,248311,
10248321,_skill2,,,,,,,,,,,,,,248321,
10248331,_skill3,,4,,,,,,,,,,,,248331,
10248332,_skill3_spine,,4,,,,,,,,,,,,248332,
,,,,,,,,,,,,,,,,
10122111,Lei Gong_skill1,,1,,,,,,,,,,,,122111,
10122112,_skill1_ vertigo,,1,,,,,,,<122111>,<1>,<0.35>,,<0>,,
10122121,_skill2,,1,,,,,,,,,,,,122121,
10122122,_skill2_ crit level,0,14,,,,,,,<122112>,<1>,"<moreE(self:speed() , target:speed()) and 1 or 0>",,<3000>,,
10122131,_skill3,,4,,,,,,,,,,,,122131,
10122132,_skill3_spine,,4,,,,,,,<122116>,<1>,<1>,,<-2000>,122132,
10122133,_skill3_ vertigo,,4,,,,,,,<122113>,<1>,<0.45>,,<0>,,
10122134,_skill3_ Improve special attack,0,14,,,,,,,<122114>,<1>,<1>,,<self:specialDamage()*0.15>,,
10122151,target,,1,,,,,,,<122115>,<99>,<1>,,<-1000>,,
10122161,self plus crit,0,14,,,,,,,<122117>,<99>,<1>,,<600+skillLevel*10-10>,,
,,,,,,,,,,,,,,,,
10123111,Emperor Yan_skill1,,1,,,,,,,,,,,,123111,
10123112,_skill1_ damage reduction,0,14,,,,,,,<1231121>,<2>,<1>,,<1500>,,
10123121,_skill2,,4,,,,,,,,,,,,123121,
10123122,_skill2_ blood loss crit,0,14,,,,,,,<1231123>,<2>,<1>,,<2000>,,
10123131,_skill3,,4,,,,,,,,,,,,123131,
10123132,_skill3_spine,,4,,,,,,,,,,,,123132,
10123133,"_skill3_ The lower the blood volume, the higher the damage",0,14,,,,,,,<1231124>,<2>,<1>,,<<1;0.0142;0.7>>,,
10123161,Passive_buff _,0,14,,,,,,,<1231126>,<99>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10124111,Suicune_skill1 _,,1,,,,,,,,,,,,124111,
10124112,_skill1_ anger reduction,,1,,,,,,,<124111>,<1>,<1>,,<-300>,,
10124121,_skill2_ has the fastest attack speed,,1,,,,1,,,,,,,,124121,
10124122,_skill2_ freezing,,1,,,,1,,,<124111;124134>,<1;1>,<1;1>,,<-300;-1500>,,
10124131,_skill3,,4,,,,,,,,,,,,124131,
10124132,_skill3_spine,,4,,,,,,,,,,,,124132,
10124133,_skill3_ dispel buff,,4,,,,,,,<124131>,<1>,<1>,,<0>,,
10124134,_skill3_ Reduce critical hit rate,,4,,,,,,,<124132>,<2>,<1>,,<-3000>,,
10124161,Aura Technique_Increase Speed,0,11,,,,,,,<124135>,<99>,<1>,,<target:speed()*(0.6+skillLevel*0.008-0.008)>,,
10124162,disperse,,20,,,,,1,,<124133>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
10077111,dream,,1,,,,,,,,,,,,77111,
10077112,plus special attack,0,14,,,,,,,<77111;77112>,<2;1>,<1;1>,,<self:damage()*0.2;100>,,
10077121,dream,,1,,,,,,,,,,,,77121,
10077122,itself,0,14,,,,,,,<77113>,<1>,<1>,,<3000>,,
10077131,dream,,11,,,,,,,,,,,,77131,
10077132,to move,,11,,,,,,,,,,,,77132,
10077133,the dream,,11,,,,,,,<77114;77115>,<1;1>,<0.5;0.5>,,<0;0>,,
10077134,the dream,,11,,,,,,,<77116;77117;77118;77119>,<1;1;1;1>,<(target:hasBuff(77114) and target:hasBuff(77115)) and (0.3+(6-getForceNum(self:force()))*0.06) or 0;(target:hasBuff(77114) and (not target:hasBuff(77115))) and (0.3+(6-getForceNum(self:force()))*0.06) or 0;((not target:hasBuff(77114)) and target:hasBuff(77115)) and (0.3+(6-getForceNum(self:force()))*0.06) or 0;((not target:hasBuff(77114)) and (not target:hasBuff(77115))) and (0.3+(6-getForceNum(self:force()))*0.06) or 0>,,<99;0;0;0>,,
10077151,invisible,0,14,,,,,,,<77122>,<1>,<1>,,<(500+skillLevel*10-10)>,,
10077161,full of anger,0,14,,,,,,,<77120;77121>,<1;99>,<1;1>,,<300+skillLevel*3-3;0>,,
,,,,,,,,,,,,,,,,
10076111,Mew-two,,,,,,,,,,,,,,76111,
10076112,_skill1_ Improve special attack,0,14,,,,,,,<761121>,<2>,<1>,,<self:specialDamage()*0.2>,,
10076121,_skill12,,4,,,,,,,,,,,,76121,
10076122,_skill2_ silence,,4,,,,,,,<761122;761124>,<1;1>,<0.4;1>,,<1;<200;1>>,,
10076123,_skill2_ Rage Absorption,0,14,,,,,,,<761136>,<1>,<1>,,<0>,,
10076131,_skill13,,1,,,,,,,,,,,,76131,
10076132,_skill13_spine,,1,,,,,,,,,,,,76132,
10076133,_skill13_Ignore Special Defense_Crit Rate _ _,0,14,,,,,,,<761125;761126>,<1;2>,<1;1>,,<4000;3000>,,
10076134,_skill13_ reduces healing,,11,,,,,,,<761127>,<2>,<1>,,<-6000>,,
10076135,_skill13_ sleepless,0,14,,,,,,,<761128>,<2>,<1>,,<self:curSkill():getTotalDamage()>,,
,,,,,,,,,,,,,,,,
10033311,Magneto,,,,,,,,,,,,,,33311,
10033312,_skill1_ paralysis,,1,,,,,,,<331121>,<1>,<0.1>,,<1>,,
10033321,_skill2,,,,,,,,,,,,,,33321,
10033322,_skill2_ paralysis,,,,,,,,,<331121>,<1>,<0.3>,,<1>,,
10033323,_skill2_ absorb special attack,,,,,,,,,<331122>,<1>,<1>,,<1>,,
10033331,_skill3,1,11,,,,,,,,,,,,33331,
10033332,_skill3_ Reduce nirvana,1,11,,,,,,,<331125>,<2>,"<moreEqualThan( target:mp1()/target:mp1Max(),0.7 ) and 1 or 0>",,<-1000>,,
10033333,_skill3_ Anger reduction,1,11,,,,,,,<331126>,<1>,<1>,,<-50>,,
,,,,,,,,,,,,,,,,
10049311,Super Armored Rhinoceros,,,,,,,,,,,,,,49311,
10049312,_skill1_ Absorbent Defense,,,,,,,,,<491221>,<1>,<0.5>,,<1>,,
10049321,_skill2,,,,,,,,,,,,,,49321,
10049322,_skill2_ Physical defense and physical attack,0,14,,,,,,,<491224;491225>,<2;2>,<1;1>,,<target:defence()*0.25;target:damage()*0.25>,,
10049323,_skill2_ Physical defense and physical attack,,,selfForce|nodead,"otherProcessExcept(10049322)|attr(""damage"",""max"",1)",,,,,<491224;491225>,<2;2>,<1;1>,,<target:defence()*0.25;target:damage()*0.25>,,
10049331,_skill3,,2,,,,,,,,,,,,49331,
10049332,_skill3_spine,,2,,,,,,,,,,,,49332,
10049333,_skill3_ extra damage,,2,,,,,,,<491226>,<1>,<1>,,<self:defence()*1.5>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10057211,Giant Pincer Mantis,,3,,,,2,,,,,,,,57211,
10057212,_skill1_ dizziness,0,14,,,,,,,<571121>,<2>,<1>,,<2000>,,
10057221,_skill2,,3,,,,2,,,,,,,,57221,
10057222,_skill2_ crit _,,3,,,,2,,,<571122>,<99>,<1>,,<0>,,
10057231,_skill3,,3,,,,2,,,,,,,,57231,
10057232,_skill3_spine,,3,,,,2,,,,,,,,57232,
10057233,_skill3_ Absorb attack,0,14,,,,,,,,,,,,,
10057234,"_skill3_ The lower the blood volume, the higher the damage",,3,,,,2,,,<571127>,<1>,<1>,,<0>,,
10057235,_skill3_Reply _,0,14,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10060311,Platypus_skill1 _,,,,,,,,,,,,,,60311,
10060312,_skill1_burning _,,,,,,,,,<601121>,<2>,<0.25>,,<self:specialDamage()*0.15>,,
10060321,_skill2,,,,,,,,,,,,,,60321,
10060322,_skill2_ crit rate _,0,14,,,,,,,<601122>,<2>,<1>,,<2000>,,
10060331,_skill3,,2,,,,,,,,,,,,60331,
10060332,_skill3_spine,,2,,,,,,,,,,,,60332,
10060333,_skill3_burning _,,2,,,,,,,<601121>,<2>,<1>,,<self:specialDamage()*0.15>,,
10060334,_skill3_burn effect,,2,,,,,,,<601123>,<2>,"<target:hasBuffGroup(1500,1510,1520) and 1 or 0>",,<1>,,
,,,,,,,,,,,,,,,,
10088311,Dianlong,,,,,,,,,,,,,,88311,
10088312,_skill1_ speed reduction,,,,,,,,,<881121>,<2>,<0.2>,,<-target:speed()*0.2>,,
10088321,_skill2,,,,,,,,,,,,,,88321,
10088322,_skill2_ Increase special attack bonus,,,selfForce|nodead,"attr(""specialDamage"",""max"",1)",,,,,<881122>,<2>,<1>,,<2000>,,
10088323,_skill2_ Increase Rage,,,selfForce|nodead,"attr(""specialDamage"",""max"",1)",,,,,<881123>,<1>,<1>,,<(target:nature(1)==5 or target:nature(2)==5 or target:nature(1)==17 or target:nature(2)==17) and 200 or 100>,,
10088331,_skill3,,4,,,,,,,,,,,,88331,
10088332,_skill3_spine,,4,,,,,,,,,,,,88332,
10088333,_skill3_ Shock effect,,4,,,,,,,<881124>,<2>,<0.5>,,<1>,,
10088334,_skill3_ nirvana boost,0,11,,,,,,,<881126>,<3>,<1>,,<2000>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10107111,Hercules,,,,,,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107111,
10107112,_skill1_ poisoning,,,enemyForce,random(1),,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107112,{needUpdateTarget=true;prob=0.4}
10107121,_skill2,,,,,,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107121,
10107122,_skill2_poison clear_acceleration _ _,0,14,,,,,,,<1071123>,<2>,<1>,,<3000>,,
10107131,_skill3,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107131,
10107132,_skill3_ multi-segment,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107132,{needUpdateTarget=true;prob=0.5}
10107133,_skill3_ multi-segment,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107133,{needUpdateTarget=true;prob=0.5}
10107134,_skill3_ multi-segment,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107134,{needUpdateTarget=true;prob=0.5}
10107135,_skill3_spine2,,1,,,,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107135,
,,,,,,,,,,,,,,,,
10108211,Mala _,,,,,,,,,,,,,,108211,
10108212,_General Attack_Physical Attack Boost,0,14,,,,,,,<1081111>,<2>,<1>,,<self:damage()*0.2>,,
10108221,,,2,,,,,,,,,,,,108221,
10108222,2 people in the front row,,21,,,,,2,,<1081119>,<99>,<1>,,<0>,,
10108231,,,,,,,,,,<1081114>,<1>,<target:hasBuffGroup(26) and 0 or 1>,,<target:hpMax()*0.3>,108231,
10108232,,,,,,,,,,,,,,,108232,
,,,,,,,,,,,,,,,,
10117211,Heluga _,,1,,,,,,,,,,,,117211,
10117212,_skill1_ Improve double attack,0,20,,,,,1,,<1171224;1171225>,<2;2>,<0.5;target:hasBuff(1171224)and 1 or 0>,,<target:damage()*0.1;target:specialDamage()*0.1>,,
10117221,_skill2,,1,,,,,,,,,,,,117221,
10117222,_skill2_ ignores defense,,,selfForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1171221;1171222>,<2;2>,<1;1>,,<2000;2000>,,
10117231,_skill3,,11,,,,,,,,,,,,117231,
10117232,_skill3_ double attack,0,11,,,,,,,<1171224;1171225>,<2;2>,<1;1>,,<target:damage()*0.15;target:specialDamage()*0.15>,,
,,,,,,,,,,,,,,,,
10125311,Bankiras,,1,,,,,,,,,,,,125311,
10125312,_skill1_ self-harm,0,14,,,,,,,<1251120>,<1>,<1>,,<150>,,
10125321,_skill2,,1,,,,,,,,,,,,125321,
10125322,_skill2_ self-harm,0,14,,,,,,,<1251120>,<1>,<1>,,<200>,,
10125331,_skill3,,1,,,,,,,,,,,,125331,
10125332,_skill3_spine,,,,,,,,,,,,,,125332,
10125333,_skill3_True Damage _,,1,,,,,,,<1251126>,<1>,<1>,,<(self:lostHp())*0.3>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10191111,reggie lock,,,,,,,,,,,,,,191111,
10191112,_skill1_ Improve physical defense,,,,,,,,,,,,,,,
10191121,_skill2,,,,,,,,,,,,,,191121,
10191122,_skill2,,,,,,,,,,,,,,191122,
10191123,_skill3_dispel_physical damage reduction _ _,,,,,,,,,,,,,,,
10191131,_skill3,,11,,,,,,,,,,,,191131,
10191132,_skill3_spine,,11,,,,,,,,,,,,191132,
10191133,_skill3_ vertigo,,,,,,,,,,,,,,,
10191134,_skill3_star effect _,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10192111,Regis,,,,,,,,,,,,,,192111,
10192112,_skill1_Gate defense,0,14,,,,,,,<1921121>,<2>,<1>,,<self:specialDefence()*0.6>,,
10192121,_skill2,,,,,,,,,,,,,,192121,
10192122,_skill2_ dispelling negativity,0,14,,,,,,,<1921122>,<1>,<1>,,<0>,,
10192131,_skill3,,11,,,,,,,,,,,,192131,
10192132,_skill3_spine,,11,,,,,,,,,,,,192132,
10192133,_skill3_ ice core,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10193111,Regis Chilloo,,,,,,,,,,,,,,193111,
10193112,,0,14,,,,,,,<1931121;1931122>,<2;2>,<1;1>,,<self:defence()*0.3;self:specialDefence()*0.3>,,
10193121,skill2,,4,,,,,,,,,,,,193121,
10193122,,0,14,,,,,,,<1931123>,<1>,<1>,,<0>,,
10193131,skill3,,,enemyForce|nodead,hpRatioMin,,,,,,,,,,193131,
10193132,_skill3_spine,,,enemyForce|nodead,hpRatioMin,,,,,,,,,,193132,
10193133,,,,enemyForce|nodead,hpRatioMin,,,,,<1931130;1931133>,<1;1>,"<self:hasBuff(1931131) and 1 or 0;(moreE(self:star(),11) and lessThan(target:hp()/target:hpMax(),0.35) and lessThan(target:hp(),self:hpMax()*5)) and 0.5 or 0>",,<self:hasBuff(1931131) and self:getBuff(1931131):getValue()*0.2 or 0;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10040211,steel snake _,,,,,,,,,,,,,,40211,
10040212,Physical Defense Improvement,0,14,,,,,,,<401101>,<2>,<self:hasBuff(401108) and  0 or 1>,,<self:defence()*0.6>,,
10040221,_skill2,,,,,,,,,,,,,,40221,
10040222,_ cringe,1,1,,,,,,,<401102;401103>,<2;2>,<1;1>,,<0;1000>,,
10040231,_skill3,,11,,,,,,,,,,,,40231,
10040232,,,11,,,,,,,,,,,,40232,
10040233,,,,,,,,,,,,,,,,
10040234,,,,enemyForce|nodead,backRowRandom(1),,,,,<401111>,<99>,"<moreEqualThan(self:star(),11) and 0.35 or 0>",,<1>,,
,,,,,,,,,,,,,,,,
10190311,Metagros,,,,,,,,,,,,,,190311,
10190312,_skill1_ small skill CD reduction,0,14,,,,,,,<1901111>,<3>,<1>,,<1>,,
10190321,_skill2,,1,,,,,,,,,,,,190321,
10190322,_skill2_ taunt,1,3,,,,,,,<1901112>,<1>,<1>,,<0>,,
10190323,_skill2_Add physical defense,0,14,,,,,,,<1901113>,<1>,<1>,,<self:defence()*1>,,
10190331,_skill3,,2,,,,,,,,,,,,190331,
10190332,_skill3_spine,,2,,,,,,,,,,,,190332,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10300311,Double Axodontosaurus,,,enemyForce|nodead,,"{process={key=""moreEqualThan(countObjByBuff(target:force(),{ 3003114 },{}),1)""; value=<buffDiffer('id',{3003114})|random(1);selected()>}}",,,,<3003111>,<99>,<1>,,<2000>,300311,
10300312,skill1 reduces physical defense,,,enemyForce|nodead,useOtherProcess(300311),,,,,<3003113>,<2>,<1>,,<-target:defence()*0.15>,,
10300313,skill1 Dispel Vulnerability,,,enemyForce|nodead,otherProcessExcept(300311),,,,,<3003112>,<1>,<1>,,<0>,,
10300321,skill2,,,enemyForce|nodead,,"{process={key=""moreEqualThan(countObjByBuff(target:force(),{ 3003114 },{}),1)""; value=<buffDiffer('id',{3003114})|random(1);selected()>}}",,,,<3003111>,<99>,<1>,,<2000>,300321,
10300322,skill2_lock _,,,enemyForce|nodead,useOtherProcess(300321),,,,,<3003114>,<99>,<1>,,<0>,,
10300323,skill2 Dispel Vulnerability,,,enemyForce|nodead,otherProcessExcept(300321),,,,,<3003112>,<1>,<1>,,<0>,,
10300324,skill2_increased probability,0,14,,,,,,,<3003115>,<99>,<1>,,<0>,,
10300331,skill3,,,enemyForce|nodead,,"{process={key=""moreEqualThan(countObjByBuff(target:force(),{ 3003114 },{}),1)""; value=<buffDiffer('id',{3003114})|random(1);selected()>}}",,,,<3003111>,<99>,<1>,,<2000>,300331,
10300332,skill3 spine,,,enemyForce|nodead,useOtherProcess(300331),,,,,,,,,,300332,
10300333,skill3 reduces physical defense,,,enemyForce|nodead,useOtherProcess(300331),,,,,<3003116>,<99>,<1>,,<-target:defence()*0.1>,,
10300334,skill3 Dispel Vulnerability,,,enemyForce|nodead,otherProcessExcept(300331),,,,,<3003112>,<1>,<1>,,<0>,,
10300335,skill3 kill plus attack,0,14,,,,,,,<3003117>,<1>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
10224211,lucario,,1,,,,,,,,,,,,224211,
10224212,speed boost,0,14,,,,,,,<2241111>,<2>,<1>,,<self:speed()*0.15>,,
10224213,,,1,,,,,,,,<1>,<self:curSkill():getDamageState('natureFlag')=='strong' and 1 or 0>,,"<self:curSkill():getTotalDamage()*(0.2+(skillLv(22416,22426,22436) or 0)*0.001-0.001)>",,
10224221,,,1,,,,,,,,,,,,224221,
10224222,Shield Crit,0,14,,,,,,,<2241113;2241112>,<2;2>,<self:curSkill():getDamageState('natureFlag')=='strong' and 1 or 0;self:curSkill():getDamageState('natureFlag')=='weak' and 1 or 0>,,<0;self:damage()*1.75>,,
10224223,,,1,,,,,,,,<1>,<self:curSkill():getDamageState('natureFlag')=='strong' and 1 or 0>,,"<self:curSkill():getTotalDamage()*(0.2+(skillLv(22416,22426,22436) or 0)*0.001-0.001)>",,
10224231,,,1,,,,,,,,,,,,224231,
10224232,,,1,,,,,,,,,,,,224232,
10224233,Sustained damage,,1,,,,,,,<2241114>,<1>,<1>,,"<self:curSkill():getTotalDamage()*(moreEqualThan(self:star(),11) and 0.7 or 0.35)>",,
10224234,,,1,,,,,,,,<1>,<self:curSkill():getDamageState('natureFlag')=='strong' and 1 or 0>,,"<self:curSkill():getTotalDamage()*(0.2+(skillLv(22416,22426,22436) or 0)*0.001-0.001)>",,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10196111,Gayoka,,1,,,,,,,,,,,,196111,
10196112,_skill1_ Dispel 2 _,,,selfForce|nodead,"buffDiffer('groupFilter',{{beDispel=1},{c.groupdebuffs_oc()}})|random(1)",,,,,<1961121>,<1>,<1>,,<1>,,
10196121,,,1,,,,,,,,,,,,196121,
10196122,_skill2_ injury free rate,0,14,,,,,,,,,,,,,
10196131,_skill1_ first paragraph,,1,,,,,,,<1961126;1961126>,<1;1>,"<moreEqualThan(self:star(),11) and 1 or 0;moreEqualThan(self:star(),11) and 0.5 or 0>",,<1;1>,196131,
10196132,_skill2_ first paragraph,,,enemyForce|nodead,otherProcessExcept(196131)|random(1),,,,,<1961126;1961126>,<1;1>,"<moreEqualThan(self:star(),11) and 1 or 0;moreEqualThan(self:star(),11) and 0.5 or 0>",,<1;1>,196132,"{needUpdateTarget=true;prob=(countForceFilterNum(target:force(),owner,c.filterLevel1())>1 and 1 or 0)}"
