变量名,gateID,_ beizhu,itemMap,count,probability,itemCount
13343,80343,( Gym 4_Difficulty 5 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13344,80344,( Gym 4_Difficulty 5 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13345,80345,( Gym 4_Difficulty 5 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13346,80346,( Gym 4_Difficulty 5 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13351,80351,( Gym 4_Difficulty 6_NPC Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13401,80401,( Gym 5_Difficulty 1 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13402,80402,( Gym 5_Difficulty 1 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13403,80403,( Gym 5_Difficulty 1 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13404,80404,( Gym 5_Difficulty 1 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13405,80405,( Gym 5_Difficulty 1 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13406,80406,( Gym 5_Difficulty 1 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13411,80411,( Gym 5_Difficulty 2 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13412,80412,( Gym 5_Difficulty 2 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13413,80413,( Gym 5_Difficulty 2 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13414,80414,( Gym 5_Difficulty 2 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13415,80415,( Gym 5_Difficulty 2 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13416,80416,( Gym 5_Difficulty 2 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13421,80421,( Gym 5_Difficulty 3 Double Dragon Gym_Dragon Power Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13422,80422,( Gym 5_Difficulty 3 Double Dragon Gym_Dragon Power Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13423,80423,( Gym 5_Difficulty 3 Double Dragon Gym_Dragon Power Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13424,80424,( Gym 5_Difficulty 3 Double Dragon Gym_Dragon Power Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13425,80425,( Gym 5_Difficulty 3 Double Dragon Gym_Dragon Power Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13426,80426,( Gym 5_Difficulty 3 Double Dragon Gym_Dragon Power Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13431,80431,( Gym 5_Difficulty 4 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13432,80432,( Gym 5_Difficulty 4 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13433,80433,( Gym 5_Difficulty 4 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13434,80434,( Gym 5_Difficulty 4 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13435,80435,( Gym 5_Difficulty 4 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13436,80436,( Gym 5_Difficulty 4 Double Dragon Gym_Dragon Electric Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13441,80441,( Gym 5_Difficulty 5 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13442,80442,( Gym 5_Difficulty 5 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13443,80443,( Gym 5_Difficulty 5 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13444,80444,( Gym 5_Difficulty 5 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13445,80445,( Gym 5_Difficulty 5 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13446,80446,( Gym 5_Difficulty 5 Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13451,80451,( Gym 5_Difficulty 6_NPC Double Dragon Gym_Dragon Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13501,80501,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13502,80502,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13503,80503,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13504,80504,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13505,80505,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13506,80506,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13511,80511,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13512,80512,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13513,80513,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13514,80514,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13515,80515,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13516,80516,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13521,80521,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13522,80522,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13523,80523,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13524,80524,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13525,80525,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13526,80526,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13531,80531,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13532,80532,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13533,80533,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13534,80534,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13535,80535,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13536,80536,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13541,80541,( Gym 6_Difficulty 5 Yuan Zhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13542,80542,( Gym 6_Difficulty 5 Yuan Zhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13543,80543,( Gym 6_Difficulty 5 Yuan Zhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13544,80544,( Gym 6_Difficulty 5 Yuan Zhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13545,80545,( Gym 6_Difficulty 5 Yuan Zhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13546,80546,( Gym 6_Difficulty 5 Yuan Zhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13551,80551,( Gym 6_Difficulty 6_NPC Yuanzhu Gym_Evil Ghost Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13601,80601,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13602,80602,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13603,80603,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13604,80604,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13605,80605,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13606,80606,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13611,80611,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13612,80612,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13613,80613,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13614,80614,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13615,80615,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13616,80616,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13621,80621,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13622,80622,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13623,80623,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13624,80624,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13625,80625,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13626,80626,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13631,80631,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13632,80632,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13633,80633,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13634,80634,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13635,80635,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13636,80636,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13641,80641,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13642,80642,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13643,80643,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13644,80644,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13645,80645,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13646,80646,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},12,50,
13651,80651,( Gym 7_Difficulty 6_NPC Light Onion Gym_Steel Bug Poison Gold Coin ),{510=100;511=100;513=50;514=30},13,50,
13701,80701,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13702,80702,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13703,80703,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13704,80704,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13705,80705,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13706,80706,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13711,80711,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13712,80712,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13713,80713,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13714,80714,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13715,80715,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13716,80716,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13721,80721,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13722,80722,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13723,80723,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13724,80724,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13725,80725,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13726,80726,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13731,80731,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13732,80732,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13733,80733,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13734,80734,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13735,80735,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13736,80736,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13741,80741,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},12,50,
13742,80742,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},12,50,
13743,80743,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},12,50,
13744,80744,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},12,50,
13745,80745,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},12,50,
13746,80746,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},12,50,
13751,80751,( Gym 8_Difficulty 6_NPC Aromatherapy Gym_Super Fairy Gold Coin ) _,{510=100;511=100;513=50;514=30},13,50,
,,,,,,
14001,80001,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14002,80002,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14003,80003,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14004,80004,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14005,80005,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14006,80006,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14011,80011,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14012,80012,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14013,80013,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14014,80014,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14015,80015,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14016,80016,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14021,80021,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14022,80022,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14023,80023,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14024,80024,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14025,80025,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14026,80026,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14031,80031,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14032,80032,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14033,80033,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14034,80034,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14035,80035,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14036,80036,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14041,80041,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14042,80042,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14043,80043,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14044,80044,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14045,80045,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14046,80046,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},3,100,
14051,80051,( Gym 1_Difficulty 6_NPC Evergreen Gym_Ground Rock talent point ) _,{gym_talent_point=100},0,0,
14101,80101,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14102,80102,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14103,80103,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14104,80104,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14105,80105,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14106,80106,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14111,80111,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14112,80112,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14113,80113,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14114,80114,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14115,80115,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14116,80116,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14121,80121,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14122,80122,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14123,80123,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14124,80124,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14125,80125,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14126,80126,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14131,80131,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14132,80132,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14133,80133,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14134,80134,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14135,80135,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14136,80136,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14141,80141,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14142,80142,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14143,80143,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14144,80144,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14145,80145,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14146,80146,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice talent point ),{gym_talent_point=100},3,100,
14151,80151,( Gym 2_Difficulty 6_NPC Cutting Gym_Water Ice talent point ) _,{gym_talent_point=100},0,0,
14201,80201,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14202,80202,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14203,80203,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14204,80204,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14205,80205,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14206,80206,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14211,80211,( Gym 3_Difficulty 2 Campanulaceae Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14212,80212,( Gym 3_Difficulty 2 Campanulaceae Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14213,80213,( Gym 3_Difficulty 2 Campanulaceae Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
14214,80214,( Gym 3_Difficulty 2 Campanulaceae Gym_Grass Flying general talent point ) _,{gym_talent_point=100},3,100,
