"﻿变量名",name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath
108722,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108723,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108724,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108725,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108726,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108727,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008727>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108728,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008728>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108729,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008729>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
108730,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5008730>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109101,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109102,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109103,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109104,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109105,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109106,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109201,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109202,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109203,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109204,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109205,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109206,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109301,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109302,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109303,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109304,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109305,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109306,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109401,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109402,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109403,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109404,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109405,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109406,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109501,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109502,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109503,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109504,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109505,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109506,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109601,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109602,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109603,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109604,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109605,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109606,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5009606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109701,passive activation,,2,1,Increase the control-free rate and damage bonus of all spirits on your side by 10%~30%,1,100000,,,<5009701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109702,passive activation,,2,1,"each big round , the blood volume and anger of a random elf on your side will be restored",1,100000,,,<5009702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109703,passive activation,,2,1,becomes invisible for 1 round and clears all target rage of the enemy,2,100000,,,<5009703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109704,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109705,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109706,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109707,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109708,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109709,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109710,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109711,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109712,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109713,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109714,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109715,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109716,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109717,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109718,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109719,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109720,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109721,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109722,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109723,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109724,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109725,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109726,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109727,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009727>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109728,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009728>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109729,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009729>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109730,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5009730>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110101,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110102,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110103,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110104,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110105,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110106,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110201,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110202,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110203,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110204,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110205,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110206,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110301,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110302,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110303,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110304,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110305,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110306,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110401,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110402,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110403,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110404,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110405,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110406,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110501,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110502,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110503,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110504,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110505,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110506,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110601,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110602,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110603,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110604,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110605,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110606,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5010606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110701,passive activation,,2,1,Increase the control-free rate and damage bonus of all spirits on your side by 10%~30%,1,100000,,,<5010701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110702,passive activation,,2,1,"each big round , the blood volume and anger of a random elf on your side will be restored",1,100000,,,<5010702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110703,passive activation,,2,1,10% of your own HP to convert 20% of your own damage bonus every round,2,100000,,,<5010703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110704,passive activation,,2,1,"blood volume is less than 10% , deal damage equal to 10% of the maximum blood volume to all enemies and have a 50% chance of being stunned for 1 round",2,100000,,,<5010704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110705,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110706,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110707,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110708,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110709,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110710,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110711,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110712,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110713,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110714,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110715,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110716,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110717,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110718,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110719,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110720,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110721,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110722,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110723,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110724,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110725,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110726,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5010726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
