"﻿变量名",_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
700071,Anniversary Monster_Sparrow BOSS_BOSS _ _,71,sparrow,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700072,Anniversary Monster_Toucan BOSS_BOSS _ _,72,Toucan,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700081,Anniversary Monster_Arbo Snake BOSS_BOSS _,81,Arbor snake,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700082,Anniversary Monster_Abo Monster BOSS_BOSS _,82,Arbor,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700091,Anniversary Monster_Picchu BOSS_BOSS _ _,91,Pichu,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700092,Anniversary Monster_Pikachu BOSS_BOSS _ _,92,pikachu,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700093,Anniversary Monster_Raichu BOSS_BOSS _ _,93,Raichu,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700101,Anniversary Monster_Crusher BOSS_BOSS _ _,101,Mountain rat,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700102,Anniversary Monster_Cross Mountain King BOSS_BOSS,102,Chuanshanwang,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700111,Anniversary Monster_Nidoran BOSS_BOSS _ _,111,Nidolan,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700112,Anniversary Monster_Nidona BOSS_BOSS _ _,112,Nidorna,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700113,Anniversary Monster_Nido Empress BOSS_BOSS _,113,Queen Nido,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700121,Anniversary Monster_Nidoran BOSS_BOSS _ _,121,Nidolan,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700122,Anniversary Monster_Nidorino BOSS_BOSS _ _ _,122,Nitorino _,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700123,Anniversary Monster_Nido King BOSS_BOSS _,123,King Nido,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700131,Anniversary Monster_Skin Baby BOSS_BOSS _,131,skin baby,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700132,Anniversary Monster_Pippi BOSS_BOSS _ _,132,Pippi,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700133,Anniversary Monster_Pikasi BOSS_BOSS _ _,133,Pixie,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700151,Anniversary Monster_Baby Boss_BOSS _ _,151,Baby Ding,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700152,Anniversary Monster_Fat Ding BOSS_BOSS _,152,Fat Ding,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700153,Anniversary Monster_Fat Keding BOSS_BOSS _,153,Fat Keding,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700161,Anniversary Monster_Supersonic Bat BOSS_BOSS _,161,supersonic bat,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700162,Anniversary Monster_Big Mouth Bat BOSS_BOSS,162,big mouth bat,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700163,Anniversary Monster_Forked Bat BOSS_BOSS _,163,Forked bat,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700171,Anniversary Monster_Walking Grass BOSS_BOSS _,171,walking grass,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700172,Anniversary Monster_Smelly Flower BOSS_BOSS _,172,stinky flower,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700173,Anniversary Monster_Overlord Flower BOSS_BOSS _,173,Rafflesia,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700191,Anniversary Monster_Furball BOSS_BOSS _ _,191,Hairball,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700192,Anniversary monster_Moru moth BOSS_BOSS _,192,moru moth,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700221,Anniversary Monster_Adapted Duck BOSS_BOSS _ _,221,up to duck,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700222,Anniversary Monster_Gotha Duck BOSS_BOSS _ _,222,Gotha Duck,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700231,Anniversary Monster_Monkey Monster BOSS_BOSS _,231,monkey monster,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700232,Anniversary Monster_Fire Monkey BOSS_BOSS _,232,Fire Monkey,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700241,Anniversary Monster_Catty Dog BOSS_BOSS _,241,katti dog,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700242,Anniversary Monster_Wind Speed Dog BOSS_BOSS,242,wind speed dog,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700261,Anniversary Monster_Casey BOSS_BOSS _ _,261,casey,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700262,Anniversary Monster_Yongjila BOSS_BOSS _ _,262,Yongkila,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700263,Anniversary Monster_Hu Di BOSS_BOSS _,263,Hu Di,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700264,Anniversary Monster_Super Hudi BOSS_BOSS _,264,Super Hudi,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700271,Anniversary Monster_Wrist Power BOSS_BOSS _,271,wrist strength,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700272,Anniversary Monster_Haoli BOSS_BOSS _ _,272,Hao Li,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700273,Anniversary Monster_Monster Power BOSS_BOSS _,273,Strange power,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700281,Anniversary Monster_Horn Bud BOSS_BOSS _,281,trumpet buds,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700282,Anniversary Monster_Boss Boss_Boss _ _,282,Mouth flower,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700283,Anniversary Monster_Da Shihua BOSS_BOSS _,283,big food flower,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700301,Anniversary Monster_Little Fist Stone BOSS_BOSS,301,Small fist stone,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700302,Anniversary Monster_Rumbling Stone BOSS_BOSS _,302,Rumble stone,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700303,Anniversary Monster_Rumbling Rock BOSS_BOSS _,303,Rumble Rock,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700331,Anniversary Monster_Magnetic Monster BOSS_BOSS _,331,Magneto,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700332,Anniversary monster_Three -in-one magnet monster BOSS_BOSS,332,Three in One Magneto,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700333,Anniversary Monster_Magnetic Boss_BOSS _ _,333,Magneto,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700341,Anniversary Monster_Scallion Duck BOSS_BOSS _ _,341,Scallion Duck,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700351,Anniversary Monster_Dudou BOSS_BOSS _ _,351,doodle,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700352,Anniversary Monster_Dudoli BOSS_BOSS _ _,352,Duduli _,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700371,Anniversary Monster_Smelly Mud BOSS_BOSS _,371,smelly mud,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700372,Anniversary Monster_Smelly Mud BOSS_BOSS _,372,smelly mud,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700381,Anniversary Monster_Big Tongue Shell BOSS_BOSS _,381,Big tongue clam,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700382,Anniversary Monster_Spined Shell BOSS_BOSS _ _,382,Spiny clam,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700391,Anniversary Monster_Ghost BOSS_BOSS _ _,391,Ghost,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700392,Anniversary Monster_Ghost Stone BOSS_BOSS _,392,ghost stone,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700393,Anniversary Monster_Geng Ghost BOSS_BOSS _,393,Gengar,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700394,Anniversary Monster_Super Gengar BOSS_BOSS _,394,Super Gengar,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700401,Anniversary Monster_Big Rock Snake BOSS_BOSS,401,rock snake,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700402,Anniversary Monster_Big Steel Snake BOSS_BOSS _,402,steel snake _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700451,Anniversary Monster_Caracalla BOSS_BOSS _ _,451,Caracalla,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700452,Anniversary Monster_GalagalaBOSS_BOSS _ _ _,452,Gala Gala,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700461,Anniversary Monster_Fearless Boy BOSS_BOSS _,461,dauntless boy,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700462,Anniversary Monster_Flying Legs BOSS_BOSS _,462,flying legs,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700463,Anniversary Monster_Kaiquanlang BOSS_BOSS _ _,463,Kuaiquan Lang,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700464,Anniversary Monster_War Dancer BOSS_BOSS _,464,War dancer,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700471,Anniversary Monster_Big Tongue BOSS_BOSS _,471,big tongue,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700472,Anniversary Monster_Big Tongue Licking BOSS_BOSS _,472,Big tongue licking,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700481,Anniversary Monster_Gas Bomb BOSS_BOSS _ _,481,gas bomb,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700482,Anniversary Monster_Double Bomb Gas BOSS_BOSS _,482,double bomb gas,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700491,Anniversary Monster_One - horned Rhino BOSS_BOSS,491,one horned rhino,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700492,Anniversary Monster_Diamondhorn BOSS_BOSS _ _,492,Rhinoceros,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700493,Anniversary Monster_Super Armored Rhino BOSS_BOSS,493,Super Armored Rhinoceros,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700501,Anniversary Monster_Little Lucky Egg BOSS_BOSS,501,Little Fudan,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700502,Anniversary Monster_Auspicious Egg BOSS_BOSS _,502,Lucky Eggs,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700503,Anniversary Monster_Happy Egg BOSS_BOSS _,503,happy egg,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700541,Anniversary Monster_Horned Goldfish BOSS_BOSS _,541,horned goldfish,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700542,Anniversary Monster_Goldfish King BOSS_BOSS _,542,goldfish king,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700551,Anniversary Monster_Sea Star BOSS_BOSS _,551,starfish,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700552,Anniversary Monster_Gem Starfish BOSS_BOSS _,552,jewel starfish,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700571,Anniversary Monster_Flying Mantis BOSS_BOSS _,571,flying mantis,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700572,Anniversary Monster_Giant Claw Mantis BOSS_BOSS _,572,Giant Pincer Mantis,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700574,Anniversary Monster_Super Claw Mantis BOSS_BOSS,574,Super Claw Mantis,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700591,Anniversary Monster_Electric Monster BOSS_BOSS _,591,Zap monster,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700592,Anniversary Monster_Electric Beast BOSS_BOSS _,592,Electrocute,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700593,Anniversary Monster_Delecter Warcraft BOSS_BOSS _,593,Electric Shock Monster,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700601,Anniversary Monster_Duckbill Baby BOSS_BOSS _,601,Duckbill baby,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700602,Anniversary Monster_Duckbill Fire Beast BOSS_BOSS,602,Platypus,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700603,Anniversary Monster_Puckbill Boss_BOSS _ _,603,Platypus,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700631,Anniversary Monster_Gyarados BOSS_BOSS _ _ _,631,Gyarados _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700641,Anniversary Monster_Laplace BOSS_BOSS _ _,641,Laplace,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700691,Anniversary Monster_Fossil Helmet BOSS_BOSS _ _,691,fossil helmet,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700692,Anniversary Monster_Sickle Helmet BOSS_BOSS _,692,sickle helmet,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700701,Anniversary Monster_Fossil Pterosaur BOSS_BOSS _,701,Fossil pterosaur,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700711,Anniversary Monster_Little Snorkelling BOSS_BOSS _ _ _,711,Snorkelling _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700712,Anniversary Monster_Snorby Boss_BOSS _ _ _,712,Snorlax _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700721,Anniversary Monster_Frozen Bird BOSS_BOSS _,721,frozen bird,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700731,Anniversary Monster_Lightning Bird BOSS_BOSS _,731,lightning bird,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700741,Anniversary Monster_Flame Bird BOSS_BOSS _ _,741,flame bird,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700751,Anniversary Monster_Mini Dragon BOSS_BOSS _ _,751,mini dragon,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700752,Anniversary Monster_Hack Dragon BOSS_BOSS _ _,752,hackron _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700753,Anniversary Monster_Quick Dragon BOSS_BOSS _ _,753,fast dragon,103,,,,,,,,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700761,Anniversary Monster_Mew Dream BOSS_BOSS _,761,Mew-two,103,,,,,,,,4,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700771,Anniversary Monster_Fantasy BOSS_BOSS _ _,771,dream,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700781,Anniversary Monster_Chrysanthemum Leaf BOSS_BOSS _,781,Chrysanthemum leaves,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700782,Anniversary Monster_Bay Leaf BOSS_BOSS _,782,bay leaf,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700783,Anniversary Monster_Geranium BOSS_BOSS _ _,783,Geranium,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700791,Anniversary Monster_Fireball Rat BOSS_BOSS _,791,fireball mouse,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700792,Anniversary Monster_Fire Rat BOSS_BOSS _,792,Fire Rock Rat,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700793,Anniversary Monster_Firestorm BOSS_BOSS _ _ _,793,Pyrobeast _,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700801,Anniversary Monster_Saw Alligator BOSS_BOSS _ _,801,Little Saw Alligator,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700802,Anniversary Monster_Blue Crocodile BOSS_BOSS _,802,blue crocodile,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700803,Anniversary Monster_Valcodor BOSS_BOSS _ _ _,803,big crocodile,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700861,Anniversary Monster_Pokeby BOSS_BOSS _ _,861,Bobbi,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700862,Anniversary Monster_Pokekigu BOSS_BOSS _ _,862,Poke Kigu,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700863,Anniversary Monster_Pokkiss BOSS_BOSS _ _,863,Pokkiss,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700881,Anniversary Monster_Mare Sheep BOSS_BOSS _,881,Mare sheep,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700882,Anniversary Monster_Fully Sheep BOSS_BOSS _,882,wooly sheep,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700883,Anniversary Monster_Dianlong BOSS_BOSS _ _,883,Dianlong,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700884,Anniversary Monster_Super Electric Dragon BOSS_BOSS,884,super electric dragon,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700891,Anniversary Monster_Lulili BOSS_BOSS _ _ _,891,Lu Lili,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700892,Anniversary Monster_Marilou BOSS_BOSS _ _,892,Mary Lou,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700893,Anniversary Monster_Mari Luli BOSS_BOSS _,893,Mary Luli,103,,,,,,,,1,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701031,Anniversary Monster_Scorpio BOSS_BOSS _ _,1031,scorpio,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701032,Anniversary Monster_Scorpio King BOSS_BOSS _,1032,scorpio king,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701071,Anniversary Monster_Heracross BOSS_BOSS _ _,1071,Hercules,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701081,Anniversary monster_Huala BOSS_BOSS _ _,1081,Huanla,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701082,Anniversary Monster_Mayula BOSS_BOSS _ _,1082,Mala _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701171,Anniversary Monster_Deruby BOSS_BOSS _ _ _,1171,Dai Ruby _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701172,Anniversary Monster_Heiluga BOSS_BOSS _ _ _,1172,Heluga _,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701221,Anniversary monster_Leigong BOSS_BOSS _ _,1221,Thunder God,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701231,Anniversary monster_Yandi BOSS_BOSS _ _,1231,Yandi,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701241,Anniversary Monster_Suicun BOSS_BOSS _ _,1241,Suicune,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701251,Anniversary Monster_Young Kiras BOSS_BOSS _,1251,Young Kiras,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701252,Anniversary Monster_Shakilas BOSS_BOSS _ _,1252,Shakiras,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701253,Anniversary Monster_Bangeras BOSS_BOSS _ _,1253,Bangeras,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701261,Anniversary Monster_Lugia BOSS_BOSS _ _,1261,Rogia,103,,,,,,,,4,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701271,Anniversary monster_Feng Wang BOSS_BOSS _,1271,Phoenix King,103,,,,,,,,4,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701291,Anniversary Monster_Wooden Shougong BOSS_BOSS _ _,1291,Mu Shou Gong,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701292,Anniversary Monster_Forest Lizard BOSS_BOSS _,1292,forest lizard,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701293,Anniversary Monster_Lizard King BOSS_BOSS _,1293,lizard king,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
