变量名,rankMax,dayAward,endAward,version
默认值,,,,0
ID,最大排名,比赛日排行奖励,比赛结算排行奖励,版本
1,1,{coin13=128000;gold=300000},{coin13=128000;gold=300000},
5843,1844,{coin13=54840;gold=117120},{coin13=54840;gold=117120},100
5844,1845,{coin13=54840;gold=117100},{coin13=54840;gold=117100},100
5845,1846,{coin13=54830;gold=117080},{coin13=54830;gold=117080},100
5846,1847,{coin13=54820;gold=117060},{coin13=54820;gold=117060},100
5847,1848,{coin13=54810;gold=117040},{coin13=54810;gold=117040},100
5848,1849,{coin13=54800;gold=117020},{coin13=54800;gold=117020},100
5849,1850,{coin13=54800;gold=117000},{coin13=54800;gold=117000},100
5850,1851,{coin13=54790;gold=116980},{coin13=54790;gold=116980},100
5851,1852,{coin13=54780;gold=116960},{coin13=54780;gold=116960},100
5852,1853,{coin13=54770;gold=116940},{coin13=54770;gold=116940},100
5853,1854,{coin13=54760;gold=116920},{coin13=54760;gold=116920},100
5854,1855,{coin13=54760;gold=116900},{coin13=54760;gold=116900},100
5855,1856,{coin13=54750;gold=116880},{coin13=54750;gold=116880},100
5856,1857,{coin13=54740;gold=116860},{coin13=54740;gold=116860},100
5857,1858,{coin13=54730;gold=116840},{coin13=54730;gold=116840},100
5858,1859,{coin13=54720;gold=116820},{coin13=54720;gold=116820},100
5859,1860,{coin13=54720;gold=116800},{coin13=54720;gold=116800},100
5860,1861,{coin13=54710;gold=116780},{coin13=54710;gold=116780},100
5861,1862,{coin13=54700;gold=116760},{coin13=54700;gold=116760},100
5862,1863,{coin13=54690;gold=116740},{coin13=54690;gold=116740},100
5863,1864,{coin13=54680;gold=116720},{coin13=54680;gold=116720},100
5864,1865,{coin13=54680;gold=116700},{coin13=54680;gold=116700},100
5865,1866,{coin13=54670;gold=116680},{coin13=54670;gold=116680},100
5866,1867,{coin13=54660;gold=116660},{coin13=54660;gold=116660},100
5867,1868,{coin13=54650;gold=116640},{coin13=54650;gold=116640},100
5868,1869,{coin13=54640;gold=116620},{coin13=54640;gold=116620},100
5869,1870,{coin13=54640;gold=116600},{coin13=54640;gold=116600},100
5870,1871,{coin13=54630;gold=116580},{coin13=54630;gold=116580},100
5871,1872,{coin13=54620;gold=116560},{coin13=54620;gold=116560},100
5872,1873,{coin13=54610;gold=116540},{coin13=54610;gold=116540},100
5873,1874,{coin13=54600;gold=116520},{coin13=54600;gold=116520},100
5874,1875,{coin13=54600;gold=116500},{coin13=54600;gold=116500},100
5875,1876,{coin13=54590;gold=116480},{coin13=54590;gold=116480},100
5876,1877,{coin13=54580;gold=116460},{coin13=54580;gold=116460},100
5877,1878,{coin13=54570;gold=116440},{coin13=54570;gold=116440},100
5878,1879,{coin13=54560;gold=116420},{coin13=54560;gold=116420},100
5879,1880,{coin13=54560;gold=116400},{coin13=54560;gold=116400},100
5880,1881,{coin13=54550;gold=116380},{coin13=54550;gold=116380},100
5881,1882,{coin13=54540;gold=116360},{coin13=54540;gold=116360},100
5882,1883,{coin13=54530;gold=116340},{coin13=54530;gold=116340},100
5883,1884,{coin13=54520;gold=116320},{coin13=54520;gold=116320},100
5884,1885,{coin13=54520;gold=116300},{coin13=54520;gold=116300},100
5885,1886,{coin13=54510;gold=116280},{coin13=54510;gold=116280},100
5886,1887,{coin13=54500;gold=116260},{coin13=54500;gold=116260},100
5887,1888,{coin13=54490;gold=116240},{coin13=54490;gold=116240},100
5888,1889,{coin13=54480;gold=116220},{coin13=54480;gold=116220},100
5889,1890,{coin13=54480;gold=116200},{coin13=54480;gold=116200},100
5890,1891,{coin13=54470;gold=116180},{coin13=54470;gold=116180},100
5891,1892,{coin13=54460;gold=116160},{coin13=54460;gold=116160},100
5892,1893,{coin13=54450;gold=116140},{coin13=54450;gold=116140},100
5893,1894,{coin13=54440;gold=116120},{coin13=54440;gold=116120},100
5894,1895,{coin13=54440;gold=116100},{coin13=54440;gold=116100},100
5895,1896,{coin13=54430;gold=116080},{coin13=54430;gold=116080},100
5896,1897,{coin13=54420;gold=116060},{coin13=54420;gold=116060},100
5897,1898,{coin13=54410;gold=116040},{coin13=54410;gold=116040},100
5898,1899,{coin13=54400;gold=116020},{coin13=54400;gold=116020},100
5899,1900,{coin13=54400;gold=116000},{coin13=54400;gold=116000},100
5900,1901,{coin13=54390;gold=115980},{coin13=54390;gold=115980},100
5901,1902,{coin13=54380;gold=115960},{coin13=54380;gold=115960},100
5902,1903,{coin13=54370;gold=115940},{coin13=54370;gold=115940},100
5903,1904,{coin13=54360;gold=115920},{coin13=54360;gold=115920},100
5904,1905,{coin13=54360;gold=115900},{coin13=54360;gold=115900},100
5905,1906,{coin13=54350;gold=115880},{coin13=54350;gold=115880},100
5906,1907,{coin13=54340;gold=115860},{coin13=54340;gold=115860},100
5907,1908,{coin13=54330;gold=115840},{coin13=54330;gold=115840},100
5908,1909,{coin13=54320;gold=115820},{coin13=54320;gold=115820},100
5909,1910,{coin13=54320;gold=115800},{coin13=54320;gold=115800},100
5910,1911,{coin13=54310;gold=115780},{coin13=54310;gold=115780},100
5911,1912,{coin13=54300;gold=115760},{coin13=54300;gold=115760},100
5912,1913,{coin13=54290;gold=115740},{coin13=54290;gold=115740},100
5913,1914,{coin13=54280;gold=115720},{coin13=54280;gold=115720},100
5914,1915,{coin13=54280;gold=115700},{coin13=54280;gold=115700},100
5915,1916,{coin13=54270;gold=115680},{coin13=54270;gold=115680},100
5916,1917,{coin13=54260;gold=115660},{coin13=54260;gold=115660},100
5917,1918,{coin13=54250;gold=115640},{coin13=54250;gold=115640},100
5918,1919,{coin13=54240;gold=115620},{coin13=54240;gold=115620},100
5919,1920,{coin13=54240;gold=115600},{coin13=54240;gold=115600},100
5920,1921,{coin13=54230;gold=115580},{coin13=54230;gold=115580},100
5921,1922,{coin13=54220;gold=115560},{coin13=54220;gold=115560},100
5922,1923,{coin13=54210;gold=115540},{coin13=54210;gold=115540},100
5923,1924,{coin13=54200;gold=115520},{coin13=54200;gold=115520},100
5924,1925,{coin13=54200;gold=115500},{coin13=54200;gold=115500},100
5925,1926,{coin13=54190;gold=115480},{coin13=54190;gold=115480},100
5926,1927,{coin13=54180;gold=115460},{coin13=54180;gold=115460},100
5927,1928,{coin13=54170;gold=115440},{coin13=54170;gold=115440},100
5928,1929,{coin13=54160;gold=115420},{coin13=54160;gold=115420},100
5929,1930,{coin13=54160;gold=115400},{coin13=54160;gold=115400},100
5930,1931,{coin13=54150;gold=115380},{coin13=54150;gold=115380},100
5931,1932,{coin13=54140;gold=115360},{coin13=54140;gold=115360},100
5932,1933,{coin13=54130;gold=115340},{coin13=54130;gold=115340},100
5933,1934,{coin13=54120;gold=115320},{coin13=54120;gold=115320},100
5934,1935,{coin13=54120;gold=115300},{coin13=54120;gold=115300},100
5935,1936,{coin13=54110;gold=115280},{coin13=54110;gold=115280},100
5936,1937,{coin13=54100;gold=115260},{coin13=54100;gold=115260},100
5937,1938,{coin13=54090;gold=115240},{coin13=54090;gold=115240},100
5938,1939,{coin13=54080;gold=115220},{coin13=54080;gold=115220},100
5939,1940,{coin13=54080;gold=115200},{coin13=54080;gold=115200},100
5940,1941,{coin13=54070;gold=115180},{coin13=54070;gold=115180},100
5941,1942,{coin13=54060;gold=115160},{coin13=54060;gold=115160},100
5942,1943,{coin13=54050;gold=115140},{coin13=54050;gold=115140},100
5943,1944,{coin13=54040;gold=115120},{coin13=54040;gold=115120},100
5944,1945,{coin13=54040;gold=115100},{coin13=54040;gold=115100},100
5945,1946,{coin13=54030;gold=115080},{coin13=54030;gold=115080},100
5946,1947,{coin13=54020;gold=115060},{coin13=54020;gold=115060},100
5947,1948,{coin13=54010;gold=115040},{coin13=54010;gold=115040},100
5948,1949,{coin13=54000;gold=115020},{coin13=54000;gold=115020},100
5949,1950,{coin13=54000;gold=115000},{coin13=54000;gold=115000},100
5950,1951,{coin13=53990;gold=114980},{coin13=53990;gold=114980},100
5951,1952,{coin13=53980;gold=114960},{coin13=53980;gold=114960},100
5952,1953,{coin13=53970;gold=114940},{coin13=53970;gold=114940},100
5953,1954,{coin13=53960;gold=114920},{coin13=53960;gold=114920},100
5954,1955,{coin13=53960;gold=114900},{coin13=53960;gold=114900},100
5955,1956,{coin13=53950;gold=114880},{coin13=53950;gold=114880},100
5956,1957,{coin13=53940;gold=114860},{coin13=53940;gold=114860},100
5957,1958,{coin13=53930;gold=114840},{coin13=53930;gold=114840},100
5958,1959,{coin13=53920;gold=114820},{coin13=53920;gold=114820},100
5959,1960,{coin13=53920;gold=114800},{coin13=53920;gold=114800},100
5960,1961,{coin13=53910;gold=114780},{coin13=53910;gold=114780},100
5961,1962,{coin13=53900;gold=114760},{coin13=53900;gold=114760},100
5962,1963,{coin13=53890;gold=114740},{coin13=53890;gold=114740},100
5963,1964,{coin13=53880;gold=114720},{coin13=53880;gold=114720},100
5964,1965,{coin13=53880;gold=114700},{coin13=53880;gold=114700},100
5965,1966,{coin13=53870;gold=114680},{coin13=53870;gold=114680},100
5966,1967,{coin13=53860;gold=114660},{coin13=53860;gold=114660},100
5967,1968,{coin13=53850;gold=114640},{coin13=53850;gold=114640},100
5968,1969,{coin13=53840;gold=114620},{coin13=53840;gold=114620},100
5969,1970,{coin13=53840;gold=114600},{coin13=53840;gold=114600},100
5970,1971,{coin13=53830;gold=114580},{coin13=53830;gold=114580},100
5971,1972,{coin13=53820;gold=114560},{coin13=53820;gold=114560},100
5972,1973,{coin13=53810;gold=114540},{coin13=53810;gold=114540},100
5973,1974,{coin13=53800;gold=114520},{coin13=53800;gold=114520},100
5974,1975,{coin13=53800;gold=114500},{coin13=53800;gold=114500},100
5975,1976,{coin13=53790;gold=114480},{coin13=53790;gold=114480},100
5976,1977,{coin13=53780;gold=114460},{coin13=53780;gold=114460},100
5977,1978,{coin13=53770;gold=114440},{coin13=53770;gold=114440},100
5978,1979,{coin13=53760;gold=114420},{coin13=53760;gold=114420},100
5979,1980,{coin13=53760;gold=114400},{coin13=53760;gold=114400},100
5980,1981,{coin13=53750;gold=114380},{coin13=53750;gold=114380},100
5981,1982,{coin13=53740;gold=114360},{coin13=53740;gold=114360},100
5982,1983,{coin13=53730;gold=114340},{coin13=53730;gold=114340},100
5983,1984,{coin13=53720;gold=114320},{coin13=53720;gold=114320},100
5984,1985,{coin13=53720;gold=114300},{coin13=53720;gold=114300},100
5985,1986,{coin13=53710;gold=114280},{coin13=53710;gold=114280},100
5986,1987,{coin13=53700;gold=114260},{coin13=53700;gold=114260},100
5987,1988,{coin13=53690;gold=114240},{coin13=53690;gold=114240},100
5988,1989,{coin13=53680;gold=114220},{coin13=53680;gold=114220},100
5989,1990,{coin13=53680;gold=114200},{coin13=53680;gold=114200},100
5990,1991,{coin13=53670;gold=114180},{coin13=53670;gold=114180},100
5991,1992,{coin13=53660;gold=114160},{coin13=53660;gold=114160},100
5992,1993,{coin13=53650;gold=114140},{coin13=53650;gold=114140},100
5993,1994,{coin13=53640;gold=114120},{coin13=53640;gold=114120},100
5994,1995,{coin13=53640;gold=114100},{coin13=53640;gold=114100},100
5995,1996,{coin13=53630;gold=114080},{coin13=53630;gold=114080},100
5996,1997,{coin13=53620;gold=114060},{coin13=53620;gold=114060},100
5997,1998,{coin13=53610;gold=114040},{coin13=53610;gold=114040},100
5998,1999,{coin13=53600;gold=114020},{coin13=53600;gold=114020},100
5999,2000,{coin13=53600;gold=114000},{coin13=53600;gold=114000},100
6000,2001,{coin13=53590;gold=113980},{coin13=53590;gold=113980},100
6001,2002,{coin13=53580;gold=113960},{coin13=53580;gold=113960},100
6002,2003,{coin13=53570;gold=113940},{coin13=53570;gold=113940},100
6003,2004,{coin13=53560;gold=113920},{coin13=53560;gold=113920},100
6004,2005,{coin13=53560;gold=113900},{coin13=53560;gold=113900},100
6005,2006,{coin13=53550;gold=113880},{coin13=53550;gold=113880},100
6006,2007,{coin13=53540;gold=113860},{coin13=53540;gold=113860},100
6007,2008,{coin13=53530;gold=113840},{coin13=53530;gold=113840},100
6008,2009,{coin13=53520;gold=113820},{coin13=53520;gold=113820},100
6009,2010,{coin13=53520;gold=113800},{coin13=53520;gold=113800},100
6010,2011,{coin13=53510;gold=113780},{coin13=53510;gold=113780},100
6011,2012,{coin13=53500;gold=113760},{coin13=53500;gold=113760},100
6012,2013,{coin13=53490;gold=113740},{coin13=53490;gold=113740},100
6013,2014,{coin13=53480;gold=113720},{coin13=53480;gold=113720},100
6014,2015,{coin13=53480;gold=113700},{coin13=53480;gold=113700},100
6015,2016,{coin13=53470;gold=113680},{coin13=53470;gold=113680},100
6016,2017,{coin13=53460;gold=113660},{coin13=53460;gold=113660},100
6017,2018,{coin13=53450;gold=113640},{coin13=53450;gold=113640},100
6018,2019,{coin13=53440;gold=113620},{coin13=53440;gold=113620},100
6019,2020,{coin13=53440;gold=113600},{coin13=53440;gold=113600},100
6020,2021,{coin13=53430;gold=113580},{coin13=53430;gold=113580},100
6021,2022,{coin13=53420;gold=113560},{coin13=53420;gold=113560},100
6022,2023,{coin13=53410;gold=113540},{coin13=53410;gold=113540},100
6023,2024,{coin13=53400;gold=113520},{coin13=53400;gold=113520},100
6024,2025,{coin13=53400;gold=113500},{coin13=53400;gold=113500},100
6025,2026,{coin13=53390;gold=113480},{coin13=53390;gold=113480},100
6026,2027,{coin13=53380;gold=113460},{coin13=53380;gold=113460},100
6027,2028,{coin13=53370;gold=113440},{coin13=53370;gold=113440},100
6028,2029,{coin13=53360;gold=113420},{coin13=53360;gold=113420},100
6029,2030,{coin13=53360;gold=113400},{coin13=53360;gold=113400},100
6030,2031,{coin13=53350;gold=113380},{coin13=53350;gold=113380},100
6031,2032,{coin13=53340;gold=113360},{coin13=53340;gold=113360},100
6032,2033,{coin13=53330;gold=113340},{coin13=53330;gold=113340},100
6033,2034,{coin13=53320;gold=113320},{coin13=53320;gold=113320},100
6034,2035,{coin13=53320;gold=113300},{coin13=53320;gold=113300},100
6035,2036,{coin13=53310;gold=113280},{coin13=53310;gold=113280},100
6036,2037,{coin13=53300;gold=113260},{coin13=53300;gold=113260},100
6037,2038,{coin13=53290;gold=113240},{coin13=53290;gold=113240},100
6038,2039,{coin13=53280;gold=113220},{coin13=53280;gold=113220},100
6039,2040,{coin13=53280;gold=113200},{coin13=53280;gold=113200},100
6040,2041,{coin13=53270;gold=113180},{coin13=53270;gold=113180},100
6041,2042,{coin13=53260;gold=113160},{coin13=53260;gold=113160},100
6042,2043,{coin13=53250;gold=113140},{coin13=53250;gold=113140},100
6043,2044,{coin13=53240;gold=113120},{coin13=53240;gold=113120},100
6044,2045,{coin13=53240;gold=113100},{coin13=53240;gold=113100},100
6045,2046,{coin13=53230;gold=113080},{coin13=53230;gold=113080},100
6046,2047,{coin13=53220;gold=113060},{coin13=53220;gold=113060},100
6047,2048,{coin13=53210;gold=113040},{coin13=53210;gold=113040},100
6048,2049,{coin13=53200;gold=113020},{coin13=53200;gold=113020},100
6049,2050,{coin13=53200;gold=113000},{coin13=53200;gold=113000},100
6050,2051,{coin13=53190;gold=112980},{coin13=53190;gold=112980},100
6051,2052,{coin13=53180;gold=112960},{coin13=53180;gold=112960},100
6052,2053,{coin13=53170;gold=112940},{coin13=53170;gold=112940},100
6053,2054,{coin13=53160;gold=112920},{coin13=53160;gold=112920},100
6054,2055,{coin13=53160;gold=112900},{coin13=53160;gold=112900},100
6055,2056,{coin13=53150;gold=112880},{coin13=53150;gold=112880},100
6056,2057,{coin13=53140;gold=112860},{coin13=53140;gold=112860},100
6057,2058,{coin13=53130;gold=112840},{coin13=53130;gold=112840},100
6058,2059,{coin13=53120;gold=112820},{coin13=53120;gold=112820},100
6059,2060,{coin13=53120;gold=112800},{coin13=53120;gold=112800},100
6060,2061,{coin13=53110;gold=112780},{coin13=53110;gold=112780},100
6061,2062,{coin13=53100;gold=112760},{coin13=53100;gold=112760},100
6062,2063,{coin13=53090;gold=112740},{coin13=53090;gold=112740},100
6063,2064,{coin13=53080;gold=112720},{coin13=53080;gold=112720},100
6064,2065,{coin13=53080;gold=112700},{coin13=53080;gold=112700},100
6065,2066,{coin13=53070;gold=112680},{coin13=53070;gold=112680},100
6066,2067,{coin13=53060;gold=112660},{coin13=53060;gold=112660},100
6067,2068,{coin13=53050;gold=112640},{coin13=53050;gold=112640},100
6068,2069,{coin13=53040;gold=112620},{coin13=53040;gold=112620},100
6069,2070,{coin13=53040;gold=112600},{coin13=53040;gold=112600},100
6070,2071,{coin13=53030;gold=112580},{coin13=53030;gold=112580},100
6071,2072,{coin13=53020;gold=112560},{coin13=53020;gold=112560},100
6072,2073,{coin13=53010;gold=112540},{coin13=53010;gold=112540},100
6073,2074,{coin13=53000;gold=112520},{coin13=53000;gold=112520},100
6074,2075,{coin13=53000;gold=112500},{coin13=53000;gold=112500},100
6075,2076,{coin13=52990;gold=112480},{coin13=52990;gold=112480},100
6076,2077,{coin13=52980;gold=112460},{coin13=52980;gold=112460},100
6077,2078,{coin13=52970;gold=112440},{coin13=52970;gold=112440},100
6078,2079,{coin13=52960;gold=112420},{coin13=52960;gold=112420},100
6079,2080,{coin13=52960;gold=112400},{coin13=52960;gold=112400},100
6080,2081,{coin13=52950;gold=112380},{coin13=52950;gold=112380},100
6081,2082,{coin13=52940;gold=112360},{coin13=52940;gold=112360},100
6082,2083,{coin13=52930;gold=112340},{coin13=52930;gold=112340},100
6083,2084,{coin13=52920;gold=112320},{coin13=52920;gold=112320},100
6084,2085,{coin13=52920;gold=112300},{coin13=52920;gold=112300},100
6085,2086,{coin13=52910;gold=112280},{coin13=52910;gold=112280},100
6086,2087,{coin13=52900;gold=112260},{coin13=52900;gold=112260},100
6087,2088,{coin13=52890;gold=112240},{coin13=52890;gold=112240},100
6088,2089,{coin13=52880;gold=112220},{coin13=52880;gold=112220},100
6089,2090,{coin13=52880;gold=112200},{coin13=52880;gold=112200},100
6090,2091,{coin13=52870;gold=112180},{coin13=52870;gold=112180},100
6091,2092,{coin13=52860;gold=112160},{coin13=52860;gold=112160},100
6092,2093,{coin13=52850;gold=112140},{coin13=52850;gold=112140},100
6093,2094,{coin13=52840;gold=112120},{coin13=52840;gold=112120},100
6094,2095,{coin13=52840;gold=112100},{coin13=52840;gold=112100},100
6095,2096,{coin13=52830;gold=112080},{coin13=52830;gold=112080},100
6096,2097,{coin13=52820;gold=112060},{coin13=52820;gold=112060},100
6097,2098,{coin13=52810;gold=112040},{coin13=52810;gold=112040},100
6098,2099,{coin13=52800;gold=112020},{coin13=52800;gold=112020},100
6099,2100,{coin13=52800;gold=112000},{coin13=52800;gold=112000},100
6100,2101,{coin13=52790;gold=111980},{coin13=52790;gold=111980},100
6101,2102,{coin13=52780;gold=111960},{coin13=52780;gold=111960},100
6102,2103,{coin13=52770;gold=111940},{coin13=52770;gold=111940},100
6103,2104,{coin13=52760;gold=111920},{coin13=52760;gold=111920},100
6104,2105,{coin13=52760;gold=111900},{coin13=52760;gold=111900},100
6105,2106,{coin13=52750;gold=111880},{coin13=52750;gold=111880},100
6106,2107,{coin13=52740;gold=111860},{coin13=52740;gold=111860},100
6107,2108,{coin13=52730;gold=111840},{coin13=52730;gold=111840},100
6108,2109,{coin13=52720;gold=111820},{coin13=52720;gold=111820},100
6109,2110,{coin13=52720;gold=111800},{coin13=52720;gold=111800},100
6110,2111,{coin13=52710;gold=111780},{coin13=52710;gold=111780},100
6111,2112,{coin13=52700;gold=111760},{coin13=52700;gold=111760},100
6112,2113,{coin13=52690;gold=111740},{coin13=52690;gold=111740},100
6113,2114,{coin13=52680;gold=111720},{coin13=52680;gold=111720},100
6114,2115,{coin13=52680;gold=111700},{coin13=52680;gold=111700},100
6115,2116,{coin13=52670;gold=111680},{coin13=52670;gold=111680},100
6116,2117,{coin13=52660;gold=111660},{coin13=52660;gold=111660},100
6117,2118,{coin13=52650;gold=111640},{coin13=52650;gold=111640},100
6118,2119,{coin13=52640;gold=111620},{coin13=52640;gold=111620},100
