"﻿变量名",huodongID,daySum,themeType,themeName,themeName_tw,themeName_en,themeName_vn,themeName_kr,tabIndex,tabName,tabName_tw,tabName_en,tabName_vn,tabName_kr,countType,taskType,taskParam,taskSpecialParam,desc,desc_tw,desc_en,desc_vn,desc_kr,award,costMap,priceShow,buyMax
23418,12006,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,12000000,,Obtain 12000000 coins in total since today,當日起金幣獲得12000000,Obtain 12000000 coins in total since today,Từ hôm nay nhận Gold đạt 12M,당일부터 12000000코인 획득,{6334=1;rmb=60;gold=350000},,,
23419,12006,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,15000000,,Obtain 15000000 coins in total since today,當日起金幣獲得15000000,Obtain 15000000 coins in total since today,404404,당일부터 15000000코인 획득,{6334=1;rmb=70;gold=400000},,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
24001,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,50,,Challenge Normal dungeon 50 times,普通副本挑戰50次,Challenge Normal dungeon 50 times,404404,일반 던전 50회 도전,{6335=1;930=10;5000=10;rmb=10},,,
24002,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,100,,Challenge Normal dungeon 100 times,普通副本挑戰100次,Challenge Normal dungeon 100 times,404404,일반 던전 100회 도전,{6335=1;930=10;5000=12;rmb=20},,,
24003,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,200,,Challenge Normal dungeon 200 times,普通副本挑戰200次,Challenge Normal dungeon 200 times,404404,일반 던전 200회 도전,{6335=1;930=10;5000=14;rmb=30},,,
24004,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,300,,Challenge Normal dungeon 300 times,普通副本挑戰300次,Challenge Normal dungeon 300 times,404404,일반 던전 300회 도전,{6335=1;930=15;5000=16;rmb=40},,,
24005,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,450,,Challenge Normal dungeon 450 times,普通副本挑戰450次,Challenge Normal dungeon 450 times,404404,일반 던전 450회 도전,{6335=1;930=20;5000=18;rmb=50},,,
24006,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,600,,Challenge Normal dungeon 600 times,普通副本挑戰600次,Challenge Normal dungeon 600 times,404404,일반 던전 600회 도전,{6335=1;930=30;5000=20;rmb=60},,,
24007,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,750,,Challenge Normal dungeon 750 times,普通副本挑戰750次,Challenge Normal dungeon 750 times,404404,일반 던전 750회 도전,{6335=1;930=40;5000=30;rmb=90},,,
24008,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,900,,Challenge Normal dungeon 900 times,普通副本挑戰900次,Challenge Normal dungeon 900 times,404404,일반 던전 900회 도전,{6335=1;930=50;5000=50;rmb=120},,,
24009,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,1,Elite Stage,困难挑戰,Elite Stage,404404,하드 도전,1,30,20,,Challenge Elite dungeon 20 times,困难副本挑戰20次,Challenge Elite dungeon 20 times,404404,하드 던전 20회 도전,{6335=1;100=1;503=1;602=2},,,
24010,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,1,Elite Stage,困难挑戰,Elite Stage,404404,하드 도전,1,30,40,,Challenge Elite dungeon 40 times,困难副本挑戰40次,Challenge Elite dungeon 40 times,404404,하드 던전 40회 도전,{6335=1;100=2;503=2;602=2},,,
24011,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,1,Elite Stage,困难挑戰,Elite Stage,404404,하드 도전,1,30,60,,Challenge Elite dungeon 60 times,困难副本挑戰60次,Challenge Elite dungeon 60 times,404404,하드 던전 60회 도전,{6335=1;100=3;503=2;602=3},,,
24012,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,1,Elite Stage,困难挑戰,Elite Stage,404404,하드 도전,1,30,90,,Challenge Elite dungeon 90 times,困难副本挑戰90次,Challenge Elite dungeon 90 times,404404,하드 던전 90회 도전,{6335=1;100=4;503=3;602=3},,,
24013,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,1,Elite Stage,困难挑戰,Elite Stage,404404,하드 도전,1,30,120,,Challenge Elite dungeon 120 times,困难副本挑戰120次,Challenge Elite dungeon 120 times,404404,하드 던전 120회 도전,{6335=1;100=5;503=3;602=4},,,
24014,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,1,Elite Stage,困难挑戰,Elite Stage,404404,하드 도전,1,30,150,,Challenge Elite dungeon 150 times,困难副本挑戰150次,Challenge Elite dungeon 150 times,404404,하드 던전 150회 도전,{6335=1;100=6;503=4;602=5},,,
24015,12007,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,1,Elite Stage,困难挑戰,Elite Stage,404404,하드 도전,1,30,200,,Challenge Elite dungeon 200 times,困难副本挑戰200次,Challenge Elite dungeon 200 times,404404,하드 던전 200회 도전,{6335=1;100=7;503=5;602=6},,,
,,,,,,,,,,,,,,,第2天,,,,,,,,,{},,,
24101,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,0,Dispatch quest,派遣任務,Dispatch quest,Điều động nhiệm vụ,파견 퀘스트,3,85,5,,Complete dispatch mission 5 times from today onwards,當日起完成派遣任務5次,Complete dispatch mission 5 times from today onwards,404404,당일부터 파견 퀘스트 5회 완료,{6335=1;2101=10;gold=10000},,,
24102,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,0,Dispatch quest,派遣任務,Dispatch quest,Điều động nhiệm vụ,파견 퀘스트,3,85,10,,Complete dispatch mission 10 times from today onwards,當日起完成派遣任務10次,Complete dispatch mission 10 times from today onwards,404404,당일부터 파견 퀘스트 10회 완료,{6335=1;2101=10;gold=20000},,,
24103,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,0,Dispatch quest,派遣任務,Dispatch quest,Điều động nhiệm vụ,파견 퀘스트,3,85,20,,Complete dispatch mission 20 times from today onwards,當日起完成派遣任務20次,Complete dispatch mission 20 times from today onwards,404404,당일부터 파견 퀘스트 20회 완료,{6335=1;2101=10;gold=30000},,,
24104,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,0,Dispatch quest,派遣任務,Dispatch quest,Điều động nhiệm vụ,파견 퀘스트,3,85,30,,Complete dispatch mission 30 times from today onwards,當日起完成派遣任務30次,Complete dispatch mission 30 times from today onwards,404404,당일부터 파견 퀘스트 30회 완료,{6335=1;2102=10;gold=40000},,,
24105,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,0,Dispatch quest,派遣任務,Dispatch quest,Điều động nhiệm vụ,파견 퀘스트,3,85,40,,Complete dispatch mission 40 times from today onwards,當日起完成派遣任務40次,Complete dispatch mission 40 times from today onwards,404404,당일부터 파견 퀘스트 40회 완료,{6335=1;2102=10;gold=50000},,,
24106,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,0,Dispatch quest,派遣任務,Dispatch quest,Điều động nhiệm vụ,파견 퀘스트,3,85,50,,Complete dispatch mission 50 times from today onwards,當日起完成派遣任務50次,Complete dispatch mission 50 times from today onwards,404404,당일부터 파견 퀘스트 50회 완료,{6335=1;2103=6;gold=60000},,,
24107,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,0,Dispatch quest,派遣任務,Dispatch quest,Điều động nhiệm vụ,파견 퀘스트,3,85,60,,Complete dispatch mission 60 times from today onwards,當日起完成派遣任務60次,Complete dispatch mission 60 times from today onwards,404404,당일부터 파견 퀘스트 60회 완료,{6335=1;2103=6;gold=70000},,,
24108,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,1,Pokémon Upgrade,精靈突破,Pokémon Upgrade,Đột Phá Pokémon,포켓몬 돌파,3,35,2,,Breakthrough your Pokémon 2 times from today onwards,當日起精靈突破2次,Breakthrough your Pokémon 2 times from today onwards,404404,당일부터 포켓몬 2회 돌파,{6335=1;850=20;gold=20000},,,
24109,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,1,Pokémon Upgrade,精靈突破,Pokémon Upgrade,Đột Phá Pokémon,포켓몬 돌파,3,35,4,,Breakthrough your Pokémon 4 times from today onwards,當日起精靈突破4次,Breakthrough your Pokémon 4 times from today onwards,404404,당일부터 포켓몬 4회 돌파,{6335=1;850=30;gold=40000},,,
24110,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,1,Pokémon Upgrade,精靈突破,Pokémon Upgrade,Đột Phá Pokémon,포켓몬 돌파,3,35,6,,Breakthrough your Pokémon 6 times from today onwards,當日起精靈突破6次,Breakthrough your Pokémon 6 times from today onwards,404404,당일부터 포켓몬 6회 돌파,{6335=1;850=40;gold=60000},,,
24111,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,1,Pokémon Upgrade,精靈突破,Pokémon Upgrade,Đột Phá Pokémon,포켓몬 돌파,3,35,8,,Breakthrough your Pokémon 8 times from today onwards,當日起精靈突破8次,Breakthrough your Pokémon 8 times from today onwards,404404,당일부터 포켓몬 8회 돌파,{6335=1;850=50;gold=80000},,,
24112,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,1,Pokémon Upgrade,精靈突破,Pokémon Upgrade,Đột Phá Pokémon,포켓몬 돌파,3,35,10,,Breakthrough your Pokémon 10 times from today onwards,當日起精靈突破10次,Breakthrough your Pokémon 10 times from today onwards,404404,당일부터 포켓몬 10회 돌파,{6335=1;850=60;gold=100000},,,
24113,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,1,Pokémon Upgrade,精靈突破,Pokémon Upgrade,Đột Phá Pokémon,포켓몬 돌파,3,35,15,,Breakthrough your Pokémon 15 times from today onwards,當日起精靈突破15次,Breakthrough your Pokémon 15 times from today onwards,404404,당일부터 포켓몬 15회 돌파,{6335=1;850=80;gold=120000},,,
24114,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,1,Pokémon Upgrade,精靈突破,Pokémon Upgrade,Đột Phá Pokémon,포켓몬 돌파,3,35,20,,Breakthrough your Pokémon 20 times from today onwards,當日起精靈突破20次,Breakthrough your Pokémon 20 times from today onwards,404404,당일부터 포켓몬 20회 돌파,{6335=1;850=100;gold=160000},,,
24115,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,2000000,,Spend 2000000 coins from today onwards,當日起金幣消耗2000000,Spend 2000000 coins from today onwards,404404,당일부터 2000000 코인 소모,{6335=1;13=10;gold=200000},,,
24116,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,4000000,,Spend 4000000 coins from today onwards,當日起金幣消耗4000000,Spend 4000000 coins from today onwards,404404,당일부터 4000000 코인 소모,{6335=1;13=15;gold=300000},,,
24117,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,6000000,,Spend 6000000 coins from today onwards,當日起金幣消耗6000000,Spend 6000000 coins from today onwards,404404,당일부터 6000000 코인 소모,{6335=1;13=20;gold=400000},,,
24118,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,9000000,,Spend 9000000 coins from today onwards,當日起金幣消耗9000000,Spend 9000000 coins from today onwards,404404,당일부터 9000000 코인 소모,{6335=1;13=30;gold=500000},,,
24119,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,12000000,,Spend 12000000 coins from today onwards,當日起金幣消耗12000000,Spend 12000000 coins from today onwards,404404,당일부터 12000000 코인 소모,{6335=1;13=40;gold=600000},,,
24120,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,18000000,,Spend 18000000 coins from today onwards,當日起金幣消耗18000000,Spend 18000000 coins from today onwards,404404,당일부터 18000000 코인 소모,{6335=1;13=60;gold=900000},,,
24121,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,24000000,,Spend 24000000 coins from today onwards,當日起金幣消耗24000000,Spend 24000000 coins from today onwards,404404,당일부터 24000000 코인 소모,{6335=1;13=80;gold=1200000},,,
24122,12007,2,1,Day2,第2天,Day2,Thứ 2 Trời,2일 차,2,Cost Gold,金幣消耗,Cost Gold,404404,코인 소모,3,20,30000000,,Spend 30000000 coins from today onwards,當日起金幣消耗30000000,Spend 30000000 coins from today onwards,404404,당일부터 30000000 코인 소모,{6335=1;13=100;gold=2000000},,,
,,,,,,,,,,,,,,,第3天,,,,,,,,,{},,,
24201,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,0,Arena points,競技積分,Arena points,404404,아레나 포인트,3,41,4,,Engage in arena battle for 4 times from today onwards,當日起競技場戰鬥4次,Engage in arena battle for 4 times from today onwards,404404,당일부터 아레나 전투 4회 진행,{6335=1;coin1=200;talent_point=1},,,
24202,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,0,Arena points,競技積分,Arena points,404404,아레나 포인트,3,41,8,,Engage in arena battle for 8 times from today onwards,當日起競技場戰鬥8次,Engage in arena battle for 8 times from today onwards,404404,당일부터 아레나 전투 8회 진행,{6335=1;coin1=300;talent_point=1},,,
24203,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,0,Arena points,競技積分,Arena points,404404,아레나 포인트,3,41,16,,Engage in arena battle for 16 times from today onwards,當日起競技場戰鬥16次,Engage in arena battle for 16 times from today onwards,404404,당일부터 아레나 전투 16회 진행,{6335=1;coin1=400;talent_point=1},,,
24204,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,0,Arena points,競技積分,Arena points,404404,아레나 포인트,3,41,24,,Engage in arena battle for 24 times from today onwards,當日起競技場戰鬥24次,Engage in arena battle for 24 times from today onwards,404404,당일부터 아레나 전투 24회 진행,{6335=1;coin1=500;talent_point=1},,,
24205,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,0,Arena points,競技積分,Arena points,404404,아레나 포인트,3,41,32,,Engage in arena battle for 32 times from today onwards,當日起競技場戰鬥32次,Engage in arena battle for 32 times from today onwards,404404,당일부터 아레나 전투 32회 진행,{6335=1;coin1=600;talent_point=1},,,
24206,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,0,Arena points,競技積分,Arena points,404404,아레나 포인트,3,41,40,,Engage in arena battle for 40 times from today onwards,當日起競技場戰鬥40次,Engage in arena battle for 40 times from today onwards,404404,당일부터 아레나 전투 40회 진행,{6335=1;coin1=800;talent_point=1},,,
24207,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,0,Arena points,競技積分,Arena points,404404,아레나 포인트,3,41,50,,Engage in arena battle for 50 times from today onwards,當日起競技場戰鬥50次,Engage in arena battle for 50 times from today onwards,404404,당일부터 아레나 전투 50회 진행,{6335=1;coin1=1000;talent_point=1},,,
24208,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,50,,Train EV for 50 times from today onwards,當日起努力值培養50次,Train EV for 50 times from today onwards,404404,당일부터 노력치 육성 50회 진행,{6335=1;452=10;13=10},,,
24209,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,100,,Train EV for 100 times from today onwards,當日起努力值培養100次,Train EV for 100 times from today onwards,404404,당일부터 노력치 육성 100회 진행,{6335=1;452=15;13=15},,,
24210,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,150,,Train EV for 150 times from today onwards,當日起努力值培養150次,Train EV for 150 times from today onwards,404404,당일부터 노력치 육성 150회 진행,{6335=1;452=20;13=20},,,
24211,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,200,,Train EV for 200 times from today onwards,當日起努力值培養200次,Train EV for 200 times from today onwards,404404,당일부터 노력치 육성 200회 진행,{6335=1;452=25;13=25},,,
24212,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,250,,Train EV for 250 times from today onwards,當日起努力值培養250次,Train EV for 250 times from today onwards,404404,당일부터 노력치 육성 250회 진행,{6335=1;452=30;13=30},,,
24213,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,300,,Train EV for 300 times from today onwards,當日起努力值培養300次,Train EV for 300 times from today onwards,404404,당일부터 노력치 육성 300회 진행,{6335=1;452=35;13=35},,,
24214,12007,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,350,,Train EV for 350 times from today onwards,當日起努力值培養350次,Train EV for 350 times from today onwards,404404,당일부터 노력치 육성 350회 진행,{6335=1;452=40;13=40},,,
