变量名,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
6571,1011,71,100,{503=1},{519=1},0,
6572,1011,72,100,{14=15},{515=2;talent_point=3},0,
6573,1011,73,100,{5000=25},{930=25},0,
6574,1011,74,100,{451=60},{532=50;502=2},0,
6575,1011,75,100,{gold=500000},{gold=1000000},0,
6576,1011,76,100,{2103=3},{532=50;941=1},0,
6577,1011,77,100,{902=5},{532=50},0,
6578,1011,78,100,{850=150},{532=50;502=2},0,
6579,1011,79,100,{520=1},{532=50},0,
6580,1011,80,100,{527=5},{527=10;6050=1},1,<1;2;3>
6581,1011,81,100,{503=1},{519=1},0,
6582,1011,82,100,{14=15},{515=2;talent_point=2},0,
6583,1011,83,100,{5000=25},{930=25},0,
6584,1011,84,100,{451=60},{452=30;502=1},0,
6585,1011,85,100,{gold=500000},{gold=1000000},0,
6586,1011,86,100,{2103=2},{2103=5;941=1},0,
6587,1011,87,100,{902=5},{602=5},0,
6588,1011,88,100,{850=150},{851=75;502=1},0,
6589,1011,89,100,{520=1},{520=1},0,
6590,1011,90,100,{rmb=100},{rmb=200},1,<1;2>
6591,1011,91,100,{503=1},{519=1},0,
6592,1011,92,100,{14=15},{515=2;talent_point=3},0,
6593,1011,93,100,{5000=25},{930=25},0,
6594,1011,94,100,{451=60},{532=50;502=2},0,
6595,1011,95,100,{gold=500000},{gold=1000000},0,
6596,1011,96,100,{2103=3},{532=50;941=1},0,
6597,1011,97,100,{902=5},{532=50},0,
6598,1011,98,100,{850=150},{532=50;502=2},0,
6599,1011,99,100,{520=1},{532=50},0,
6600,1011,100,100,{6259=15},{6259=30;gold=5000000},1,<1;2;3>
6601,1011,101,100,{503=1},{519=1},0,
6602,1011,102,100,{14=15},{515=2;talent_point=2},0,
6603,1011,103,100,{5000=25},{930=25},0,
6604,1011,104,100,{451=60},{532=50;502=1},0,
6605,1011,105,100,{gold=500000},{gold=1000000},0,
6606,1011,106,100,{2103=2},{532=50;941=1},0,
6607,1011,107,100,{902=5},{532=50},0,
6608,1011,108,100,{850=150},{532=50;502=1},0,
6609,1011,109,100,{520=1},{532=50},0,
6610,1011,110,100,{rmb=100},{rmb=200},1,<1;2>
6611,1011,111,100,{503=1},{519=1},0,
6612,1011,112,100,{14=15},{515=2;talent_point=3},0,
6613,1011,113,100,{5000=25},{930=25},0,
6614,1011,114,100,{451=60},{532=50;502=2},0,
6615,1011,115,100,{gold=500000},{gold=1000000},0,
6616,1011,116,100,{2103=3},{532=50;941=1},0,
6617,1011,117,100,{902=5},{532=50},0,
6618,1011,118,100,{850=150},{532=50;502=2},0,
6619,1011,119,100,{520=1},{532=50},0,
6620,1011,120,100,{527=5},{527=10;6050=1},1,<1;2;3>
6621,1011,121,100,{503=1},{519=1},0,
6622,1011,122,100,{14=15},{515=2;talent_point=2},0,
6623,1011,123,100,{5000=25},{930=25},0,
6624,1011,124,100,{451=60},{532=50;502=1},0,
6625,1011,125,100,{gold=500000},{gold=1000000},0,
6626,1011,126,100,{2103=2},{532=50;941=1},0,
6627,1011,127,100,{902=5},{532=50},0,
6628,1011,128,100,{850=150},{532=50;502=1},0,
6629,1011,129,100,{520=1},{532=50},0,
6630,1011,130,100,{rmb=100},{rmb=200},1,<1;2>
6631,1011,131,100,{503=1},{519=1},0,
6632,1011,132,100,{14=15},{515=2;talent_point=3},0,
6633,1011,133,100,{5000=25},{930=25},0,
6634,1011,134,100,{451=60},{532=50;502=2},0,
6635,1011,135,100,{gold=500000},{gold=1000000},0,
6636,1011,136,100,{2103=3},{532=50;941=1},0,
6637,1011,137,100,{902=5},{532=50},0,
6638,1011,138,100,{850=150},{532=50;502=2},0,
6639,1011,139,100,{520=1},{532=50},0,
6640,1011,140,100,{6259=20},{6259=40;501=3},1,<1;2;3>
6641,1011,141,100,{503=1},{519=1},0,
6642,1011,142,100,{14=15},{515=2;talent_point=2},0,
6643,1011,143,100,{5000=25},{930=25},0,
6644,1011,144,100,{451=60},{532=50;502=1},0,
6645,1011,145,100,{gold=500000},{gold=1000000},0,
6646,1011,146,100,{2103=2},{532=50;941=1},0,
6647,1011,147,100,{902=5},{532=50},0,
6648,1011,148,100,{850=150},{532=50;502=1},0,
6649,1011,149,100,{520=1},{532=50},0,
6650,1011,150,100,{rmb=100},{rmb=200},1,<1;2>
6651,1011,151,100,{503=1},{519=1},0,
6652,1011,152,100,{14=15},{515=2;talent_point=3},0,
6653,1011,153,100,{5000=25},{930=25},0,
6654,1011,154,100,{451=60},{532=50;502=2},0,
6655,1011,155,100,{gold=500000},{gold=1000000},0,
6656,1011,156,100,{2103=3},{532=50;941=1},0,
6657,1011,157,100,{902=5},{532=50},0,
6658,1011,158,100,{850=150},{532=50;502=2},0,
6659,1011,159,100,{520=1},{532=50},0,
6660,1011,160,100,{942=1},{942=1;2103=50},1,<1;2;3>
6661,1011,161,100,{503=1},{519=1},0,
6662,1011,162,100,{14=15},{515=2;talent_point=2},0,
6663,1011,163,100,{5000=25},{930=25},0,
6664,1011,164,100,{451=60},{532=50;502=1},0,
6665,1011,165,100,{gold=500000},{gold=1000000},0,
6666,1011,166,100,{2103=2},{532=50;941=1},0,
6667,1011,167,100,{902=5},{532=50},0,
6668,1011,168,100,{850=150},{532=50;502=1},0,
6669,1011,169,100,{520=1},{532=50},0,
6670,1011,170,100,{rmb=100},{rmb=200},1,<1;2>
6671,1011,171,100,{503=1},{519=1},0,
6672,1011,172,100,{14=15},{515=2;talent_point=3},0,
6673,1011,173,100,{5000=25},{930=25},0,
6674,1011,174,100,{451=60},{532=50;502=2},0,
6675,1011,175,100,{gold=500000},{gold=1000000},0,
6676,1011,176,100,{2103=3},{532=50;941=1},0,
6677,1011,177,100,{902=5},{532=50},0,
6678,1011,178,100,{850=150},{532=50;502=2},0,
6679,1011,179,100,{520=1},{532=50},0,
6680,1011,180,100,{6259=25},{6259=50;604=30},1,<1;2;3>
6681,1011,181,100,{503=1},{519=1},0,
6682,1011,182,100,{14=15},{515=2;talent_point=2},0,
6683,1011,183,100,{5000=25},{930=25},0,
6684,1011,184,100,{451=60},{532=50;502=1},0,
6685,1011,185,100,{gold=500000},{gold=1000000},0,
6686,1011,186,100,{2103=2},{532=50;941=1},0,
6687,1011,187,100,{902=5},{532=50},0,
6688,1011,188,100,{850=150},{532=50;502=1},0,
6689,1011,189,100,{520=1},{532=50},0,
6690,1011,190,100,{rmb=100},{rmb=200},1,<1;2>
6691,1011,191,100,{503=1},{519=1},0,
6692,1011,192,100,{14=15},{515=2;talent_point=3},0,
6693,1011,193,100,{5000=25},{930=25},0,
6694,1011,194,100,{451=60},{532=50;502=2},0,
6695,1011,195,100,{gold=500000},{gold=1000000},0,
6696,1011,196,100,{2103=3},{532=50;941=1},0,
6697,1011,197,100,{902=5},{532=50},0,
6698,1011,198,100,{850=150},{532=50;502=2},0,
6699,1011,199,100,{520=1},{532=50},0,
6700,1011,200,100,{card={id=9002}},{502=50;gold=10000000},1,<1;2;3>
6701,1011,201,100,{503=1},{519=1},0,
6702,1011,202,100,{14=15},{515=2;talent_point=2},0,
6703,1011,203,100,{5000=25},{930=25},0,
6704,1011,204,100,{451=60},{532=50;502=1},0,
6705,1011,205,100,{gold=500000},{gold=1000000},0,
6706,1011,206,100,{2103=2},{532=50;941=1},0,
6707,1011,207,100,{902=5},{532=50},0,
6708,1011,208,100,{850=150},{532=50;502=1},0,
6709,1011,209,100,{520=1},{532=50},0,
6710,1011,210,100,{rmb=100},{rmb=200},1,<1;2>
6711,1011,211,100,{503=1},{519=1},0,
6712,1011,212,100,{14=15},{515=2;talent_point=3},0,
6713,1011,213,100,{5000=25},{930=25},0,
6714,1011,214,100,{451=60},{532=50;502=2},0,
6715,1011,215,100,{gold=500000},{gold=1000000},0,
6716,1011,216,100,{2103=3},{532=50;941=1},0,
6717,1011,217,100,{902=5},{532=50},0,
6718,1011,218,100,{850=150},{532=50;502=2},0,
6719,1011,219,100,{520=1},{532=50},0,
6720,1011,220,100,{502=2},{521=2},1,<1;2>
6721,1011,221,100,{503=1},{519=1},0,
6722,1011,222,100,{14=15},{515=2;talent_point=2},0,
6723,1011,223,100,{5000=25},{930=25},0,
6724,1011,224,100,{451=60},{532=50;502=1},0,
6725,1011,225,100,{gold=500000},{gold=1000000},0,
6726,1011,226,100,{2103=2},{532=50;941=1},0,
6727,1011,227,100,{902=5},{532=50},0,
6728,1011,228,100,{850=150},{532=50;502=1},0,
6729,1011,229,100,{520=1},{532=50},0,
6730,1011,230,100,{rmb=100},{rmb=200},1,<1;2>
6731,1011,231,100,{503=1},{519=1},0,
6732,1011,232,100,{14=15},{515=2;talent_point=3},0,
6733,1011,233,100,{5000=25},{930=25},0,
6734,1011,234,100,{451=60},{532=50;502=2},0,
6735,1011,235,100,{gold=500000},{gold=1000000},0,
6736,1011,236,100,{2103=3},{532=50;941=1},0,
6737,1011,237,100,{902=5},{532=50},0,
6738,1011,238,100,{850=150},{532=50;502=2},0,
6739,1011,239,100,{520=1},{532=50},0,
6740,1011,240,100,{502=2},{521=2},1,<1;2>
6741,1011,241,100,{503=1},{519=1},0,
6742,1011,242,100,{14=15},{515=2;talent_point=2},0,
6743,1011,243,100,{5000=25},{930=25},0,
6744,1011,244,100,{451=60},{532=50;502=1},0,
6745,1011,245,100,{gold=500000},{gold=1000000},0,
6746,1011,246,100,{2103=2},{532=50;941=1},0,
6747,1011,247,100,{902=5},{532=50},0,
6748,1011,248,100,{850=150},{532=50;502=1},0,
6749,1011,249,100,{520=1},{532=50},0,
6750,1011,250,100,{rmb=100},{rmb=200},1,<1;2>
6751,1011,251,100,{503=1},{519=1},0,
6752,1011,252,100,{14=15},{515=2;talent_point=3},0,
6753,1011,253,100,{5000=25},{930=25},0,
6754,1011,254,100,{451=60},{532=50;502=2},0,
6755,1011,255,100,{gold=500000},{gold=1000000},0,
6756,1011,256,100,{2103=3},{532=50;941=1},0,
6757,1011,257,100,{902=5},{532=50},0,
6758,1011,258,100,{850=150},{532=50;502=2},0,
6759,1011,259,100,{520=1},{532=50},0,
6760,1011,260,100,{502=2},{521=2},1,<1;2>
6761,1011,261,100,{503=1},{519=1},0,
6762,1011,262,100,{14=15},{515=2;talent_point=2},0,
6763,1011,263,100,{5000=25},{930=25},0,
6764,1011,264,100,{451=60},{532=50;502=1},0,
6765,1011,265,100,{gold=500000},{gold=1000000},0,
6766,1011,266,100,{2103=2},{532=50;941=1},0,
6767,1011,267,100,{902=5},{532=50},0,
6768,1011,268,100,{850=150},{532=50;502=1},0,
6769,1011,269,100,{520=1},{532=50},0,
6770,1011,270,100,{rmb=100},{rmb=200},1,<1;2>
6771,1011,271,100,{503=1},{519=1},0,
6772,1011,272,100,{14=15},{515=2;talent_point=3},0,
6773,1011,273,100,{5000=25},{930=25},0,
6774,1011,274,100,{451=60},{532=50;502=2},0,
6775,1011,275,100,{gold=500000},{gold=1000000},0,
6776,1011,276,100,{2103=3},{532=50;941=1},0,
6777,1011,277,100,{902=5},{532=50},0,
6778,1011,278,100,{850=150},{532=50;502=2},0,
6779,1011,279,100,{520=1},{532=50},0,
6780,1011,280,100,{502=2},{521=2},1,<1;2>
6781,1011,281,100,{503=1},{519=1},0,
6782,1011,282,100,{14=15},{515=2;talent_point=2},0,
6783,1011,283,100,{5000=25},{930=25},0,
6784,1011,284,100,{451=60},{532=50;502=1},0,
6785,1011,285,100,{gold=500000},{gold=1000000},0,
6786,1011,286,100,{2103=2},{532=50;941=1},0,
6787,1011,287,100,{902=5},{532=50},0,
6788,1011,288,100,{850=150},{532=50;502=1},0,
6789,1011,289,100,{520=1},{532=50},0,
6790,1011,290,100,{rmb=100},{rmb=200},1,<1;2>
6791,1011,291,100,{503=1},{519=1},0,
6792,1011,292,100,{14=15},{515=2;talent_point=3},0,
6793,1011,293,100,{5000=25},{930=25},0,
6794,1011,294,100,{451=60},{532=50;502=2},0,
6795,1011,295,100,{gold=500000},{gold=1000000},0,
6796,1011,296,100,{2103=3},{532=50;941=1},0,
6797,1011,297,100,{902=5},{532=50},0,
6798,1011,298,100,{850=150},{532=50;502=2},0,
6799,1011,299,100,{520=1},{532=50},0,
6800,1011,300,100,{502=2},{521=2},1,<1;2>
6801,1011,301,100,{503=1},{519=1},0,
6802,1011,302,100,{14=15},{515=2;talent_point=2},0,
6803,1011,303,100,{5000=25},{930=25},0,
6804,1011,304,100,{451=60},{532=50;502=1},0,
6805,1011,305,100,{gold=500000},{gold=1000000},0,
6806,1011,306,100,{2103=2},{532=50;941=1},0,
6807,1011,307,100,{902=5},{532=50},0,
6808,1011,308,100,{850=150},{532=50;502=1},0,
6809,1011,309,100,{520=1},{532=50},0,
6810,1011,310,100,{rmb=100},{rmb=200},1,<1;2>
6811,1011,311,100,{503=1},{519=1},0,
6812,1011,312,100,{14=15},{515=2;talent_point=3},0,
6813,1011,313,100,{5000=25},{930=25},0,
6814,1011,314,100,{451=60},{532=50;502=2},0,
6815,1011,315,100,{gold=500000},{gold=1000000},0,
6816,1011,316,100,{2103=3},{532=50;941=1},0,
6817,1011,317,100,{902=5},{532=50},0,
6818,1011,318,100,{850=150},{532=50;502=2},0,
6819,1011,319,100,{520=1},{532=50},0,
6820,1011,320,100,{502=2},{521=2},1,<1;2>
6821,1011,321,100,{503=1},{519=1},0,
6822,1011,322,100,{14=15},{515=2;talent_point=2},0,
6823,1011,323,100,{5000=25},{930=25},0,
6824,1011,324,100,{451=60},{532=50;502=1},0,
6825,1011,325,100,{gold=500000},{gold=1000000},0,
6826,1011,326,100,{2103=2},{532=50;941=1},0,
6827,1011,327,100,{902=5},{532=50},0,
6828,1011,328,100,{850=150},{532=50;502=1},0,
6829,1011,329,100,{520=1},{532=50},0,
6830,1011,330,100,{rmb=100},{rmb=200},1,<1;2>
6831,1011,331,100,{503=1},{519=1},0,
6832,1011,332,100,{14=15},{515=2;talent_point=3},0,
6833,1011,333,100,{5000=25},{930=25},0,
6834,1011,334,100,{451=60},{532=50;502=2},0,
6835,1011,335,100,{gold=500000},{gold=1000000},0,
6836,1011,336,100,{2103=3},{532=50;941=1},0,
6837,1011,337,100,{902=5},{532=50},0,
6838,1011,338,100,{850=150},{532=50;502=2},0,
6839,1011,339,100,{520=1},{532=50},0,
6840,1011,340,100,{502=2},{521=2},1,<1;2>
6841,1011,341,100,{503=1},{519=1},0,
6842,1011,342,100,{14=15},{515=2;talent_point=2},0,
6843,1011,343,100,{5000=25},{930=25},0,
6844,1011,344,100,{451=60},{532=50;502=1},0,
6845,1011,345,100,{gold=500000},{gold=1000000},0,
6846,1011,346,100,{2103=2},{532=50;941=1},0,
6847,1011,347,100,{902=5},{532=50},0,
6848,1011,348,100,{850=150},{532=50;502=1},0,
6849,1011,349,100,{520=1},{532=50},0,
6850,1011,350,100,{rmb=100},{rmb=200},1,<1;2>
6851,1011,351,100,{503=1},{519=1},0,
6852,1011,352,100,{14=15},{515=2;talent_point=3},0,
6853,1011,353,100,{5000=25},{930=25},0,
6854,1011,354,100,{451=60},{532=50;502=2},0,
6855,1011,355,100,{gold=500000},{gold=1000000},0,
6856,1011,356,100,{2103=3},{532=50;941=1},0,
6857,1011,357,100,{902=5},{532=50},0,
6858,1011,358,100,{850=150},{532=50;502=2},0,
6859,1011,359,100,{520=1},{532=50},0,
6860,1011,360,100,{502=2},{521=2},1,<1;2>
6861,1011,361,100,{503=1},{519=1},0,
6862,1011,362,100,{14=15},{515=2;talent_point=2},0,
6863,1011,363,100,{5000=25},{930=25},0,
6864,1011,364,100,{451=60},{532=50;502=1},0,
6865,1011,365,100,{gold=500000},{gold=1000000},0,
6866,1011,366,100,{2103=2},{532=50;941=1},0,
6867,1011,367,100,{902=5},{532=50},0,
6868,1011,368,100,{850=150},{532=50;502=1},0,
6869,1011,369,100,{520=1},{532=50},0,
6870,1011,370,100,{rmb=100},{rmb=200},1,<1;2>
6871,1011,371,100,{503=1},{519=1},0,
6872,1011,372,100,{14=15},{515=2;talent_point=3},0,
6873,1011,373,100,{5000=25},{930=25},0,
6874,1011,374,100,{451=60},{532=50;502=2},0,
6875,1011,375,100,{gold=500000},{gold=1000000},0,
6876,1011,376,100,{2103=3},{532=50;941=1},0,
6877,1011,377,100,{902=5},{532=50},0,
6878,1011,378,100,{850=150},{532=50;502=2},0,
6879,1011,379,100,{520=1},{532=50},0,
6880,1011,380,100,{502=2},{521=2},1,<1;2>
6881,1011,381,100,{503=1},{519=1},0,
6882,1011,382,100,{14=15},{515=2;talent_point=2},0,
6883,1011,383,100,{5000=25},{930=25},0,
6884,1011,384,100,{451=60},{532=50;502=1},0,
6885,1011,385,100,{gold=500000},{gold=1000000},0,
6886,1011,386,100,{2103=2},{532=50;941=1},0,
6887,1011,387,100,{902=5},{532=50},0,
6888,1011,388,100,{850=150},{532=50;502=1},0,
6889,1011,389,100,{520=1},{532=50},0,
6890,1011,390,100,{rmb=100},{rmb=200},1,<1;2>
6891,1011,391,100,{503=1},{519=1},0,
6892,1011,392,100,{14=15},{515=2;talent_point=3},0,
6893,1011,393,100,{5000=25},{930=25},0,
6894,1011,394,100,{451=60},{532=50;502=2},0,
6895,1011,395,100,{gold=500000},{gold=1000000},0,
6896,1011,396,100,{2103=3},{532=50;941=1},0,
6897,1011,397,100,{902=5},{532=50},0,
6898,1011,398,100,{850=150},{532=50;502=2},0,
6899,1011,399,100,{520=1},{532=50},0,
6900,1011,400,100,{502=2},{521=2},1,<1;2>
